Generic Name,National Drug Code,Unit Price
azithromycin 250 mg tablet,781577631,155.68
azithromycin 250 mg tablet,50111078751,155.68
azithromycin 250 mg tablet,50268009811,147.84
azithromycin 250 mg tablet,50268009815,147.84
azithromycin 250 mg tablet,50268010015,20
azithromycin 250 mg tablet,59762306002,155.52
azithromycin 250 mg tablet,60687028211,84.32
azithromycin 250 mg tablet,68084090611,84.32
azithromycin 500 mg intravenous solution,25021011210,144
azithromycin 500 mg intravenous solution,60505607604,396
azithromycin 500 mg intravenous solution,63323039810,178.4
azithromycin 500 mg tablet,781194131,155.68
azithromycin 500 mg tablet,50268009911,189.8
azithromycin 500 mg tablet,64679096401,155.44
azithromycin 500 mg tablet,68084091333,155.6
azithromycin 600 mg tablet,93714756,155.68
azithromycin 600 mg tablet,781149731,155.68
azithromycin 600 mg tablet,59762308001,155.52
azithromycin 600 mg tablet,68084092033,155.68
azithromycin 600 mg tablet,68180016206,155.68
aztreonam 1 gram solution for injection,3256016,696
aztreonam 1 gram solution for injection,63323040120,790.8
aztreonam 2 gram solution for injection,3257016,1392
aztreonam 2 gram solution for injection,63323040220,1606.8
bacitracin 50 000 unit intramuscular solution,9023301,266.2
bacitracin 50 000 unit intramuscular solution,9023303,266.2
bacitracin 500 unit/gram eye ointment,574402235,1658.16
bacitracin 500 unit/gram topical ointment,168001135,67.16
bacitracin 500 unit/gram topical ointment,603044150,111.32
bacitracin 500 unit/gram topical ointment,45802006001,134.4
bacitracin 500 unit/gram topical ointment,52959011315,119.12
bacitracin 500 unit/gram topical packet,126,20
bacitracin 500 unit/gram topical packet,45802006070,20
bacitracin zinc 500 unit/gram topical ointment,168001135,67.16
bacitracin zinc 500 unit/gram topical ointment,603044150,111.32
bacitracin zinc 500 unit/gram topical ointment,52959011315,119.12
bacitracin zinc 500 unit/gram topical packet,168011109,20
bacitracin-polymyxin B 500 unit-10 000 unit/gram eye ointment,574402135,457.12
bacitracin-polymyxin B 500 unit-10 000 unit/gram eye ointment,17478023835,449.76
bacitracin-polymyxin B 500 unit-10 000 unit/gram eye ointment,24208055555,501.4
bacitracin-polymyxin B 500 unit-10 000 unit/gram topical ointment,168002135,136.04
bacitracin-polymyxin B 500 unit-10 000 unit/gram topical ointment,501379801,152.4
bacitracin-polymyxin B 500 unit-10 000 unit/gram topical ointment,10939039722,20
bacitracin-polymyxin B 500 unit-10 000 unit/gram topical packet,127,20
bacitracin-polymyxin B 500 unit-10 000 unit/gram topical packet,168002109,20
baclofen 10 mg tablet,172409660,20
baclofen 10 mg tablet,832102400,20
baclofen 10 mg tablet,904647561,20
baclofen 10 mg tablet,68084085511,20
baclofen 10 000 mcg/20 mL (500 mcg/mL) intrathecal solution,45945015502,4128
baclofen 10 000 mcg/20 mL (500 mcg/mL) intrathecal syringe,45945015501,4435.2
baclofen 20 mg tablet,832102500,20
baclofen 20 mg tablet,63739048010,20
baclofen 20 mg tablet,68084086801,20
baclofen 20 mg tablet,68084086811,20
baclofen 40 000 mcg/20 mL (2 000 mcg/mL) intrathecal solution,45945015702,10320
baclofen 40 000 mcg/20 mL (2 000 mcg/mL) intrathecal syringe,45945015701,11100
baclofen 50 mcg/mL (1 mL) intrathecal syringe,45945015101,960
baclofen 50 mcg/mL intrathecal solution,58281056201,730
balanced salt solution combination no.2 intraocular irrigation,65079515,165.32
balsalazide 750 mg capsule,54007928,95.96
balsalazide 750 mg capsule,50268010211,158.24
balsalazide 750 mg capsule,68084079933,100.2
balsam peru 87 mg-castor oil 788 mg/gram topical ointment in packet,58980078050,187.8
balsam peru-castor oil 87 mg-788 mg/gram topical ointment,58980078011,595.2
balsam peru-castor oil 87 mg-788 mg/gram topical ointment,58980078021,750
banana flakes-transgalactooligosaccharide oral powder packet,94688008470,20
barium sulfate 0.1 % (w/v)  0.1 % (w/w) oral suspension,32909094503,144
barium sulfate 105 % (w/v)  58 % (w/w) oral suspension,32909016802,798
barium sulfate 2 % (w/v) oral suspension,32909071103,72
barium sulfate 2 % (w/v) oral suspension,32909072203,99
barium sulfate 2 % (w/v) oral suspension,32909072403,20
barium sulfate 2 % (w/v) oral suspension,32909075603,72
barium sulfate 2 % (w/v) oral suspension,32909077703,72
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909071103,72
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072203,99
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072301,108
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072403,20
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072503,99
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909075503,99
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909075603,72
barium sulfate 2 % (w/v) oral suspension barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909077703,72
barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072301,108
barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909072503,99
barium sulfate 2.1 % (w/v)  2.0 % (w/w) oral suspension,32909075503,99
barium sulfate 40 % (w/v) oral powder,32909010510,136.16
barium sulfate 40 % (w/v)  30% (w/w) oral paste,32909012522,20
barium sulfate 60 % (w/v) oral suspension,32909018602,51
barium sulfate 60 % oral cream,32909077001,1016.96
barium sulfate 96 % (w/w) oral powder for suspension,10361075003,77.44
barium sulfate 96 % (w/w) oral powder for suspension,32909075003,1717.76
barium sulfate 96 % enema,32909080401,222.32
barium sulfate 98 % oral powder for suspension,32909076401,2585.52
basiliximab 20 mg intravenous solution,78033184,43012.2
BCG live 50 mg intravesical suspension,52060201,3015.68
B-complex with vitamin C tablet,904026013,20
becaplermin 0.01 % topical gel,50484081015,12786
beclomethasone dipropionate 40 mcg/actuation aerosol inhaler,59310020212,3250.2
beclomethasone dipropionate 40 mcg/actuation aerosol inhaler,59310020240,2839
beclomethasone dipropionate 80 mcg/actuation aerosol inhaler,59310020412,4351.8
belimumab 120 mg intravenous solution,49401010101,7351.92
belimumab 400 mg intravenous solution,49401010201,20421.4
belinostat 500 mg intravenous solution,68152010809,18574.4
belladonna alkaloids-opium 16.2 mg-60 mg rectal suppository,574704012,669.08
benazepril 10 mg tablet,51079014501,20
benazepril 20 mg tablet,51079014601,20
benazepril 40 mg tablet,63304034001,20
benazepril 40 mg tablet,65162075410,20
bendamustine 100 mg intravenous powder for solution,63459039120,35661.6
bendamustine 25 mg/mL intravenous solution,42367052025,29685.6
bendamustine 25 mg/mL intravenous solution,63459034804,29685.6
benzocaine 20 % mucosal paste,38341010677,99.48
benzocaine-menthol 20 %-0.5 % topical aerosol,75137085045,90.72
benzonatate 100 mg capsule,69012201,20
benzonatate 100 mg capsule,904590460,20
benzonatate 100 mg capsule,60687011501,20
benzonatate 100 mg capsule,60687011511,20
benzonatate 100 mg capsule,60687034611,20
benzonatate 100 mg capsule,67877010501,50.08
benzoyl peroxide 10 % topical gel,45802030896,415.2
benzoyl peroxide 5 % lotion,536105775,59.6
benzoyl peroxide 5 % topical gel,536105556,113.92
benztropine 0.5 mg tablet,68084038111,20
benztropine 1 mg tablet,603243421,20
benztropine 1 mg tablet,904654061,20
benztropine 1 mg tablet,68084038811,20
benztropine 2 mg tablet,68084038901,20
benztropine 2 mg tablet,68084038911,20
benztropine 2 mg/2 mL injection solution,143972901,1440
benztropine 2 mg/2 mL injection solution,143972905,1440
benztropine 2 mg/2 mL injection solution,17478001202,1175
beta carotene 25 000 unit capsule,536490201,20
betamethasone acetate and sodium phos 6 mg/mL suspension for injection,85056605,897.6
betamethasone acetate and sodium phos 6 mg/mL suspension for injection,517072001,1186.6
betamethasone dipropionate 0.05 % topical cream,168005515,1056.6
betamethasone  augmented 0.05 % topical cream,168026515,1673.72
betamethasone  augmented 0.05 % topical cream,68462029017,763.2
betaxolol 0.25 % eye drops suspension,65024610,5962.24
bethanechol chloride 10 mg tablet,68084036511,20
bethanechol chloride 25 mg tablet,832051289,20
bethanechol chloride 25 mg tablet,50268011411,20
bethanechol chloride 25 mg tablet,50268011415,20
bethanechol chloride 25 mg tablet,65162057310,20
bethanechol chloride 25 mg tablet,68084070401,20
bethanechol chloride 25 mg tablet,68084070411,20
bethanechol chloride 5 mg tablet,65162057110,20
bevacizumab 25 mg/mL intravenous solution,50242006001,11476
bevacizumab 25 mg/mL intravenous solution,50242006101,38252.8
bezlotoxumab 25 mg/mL intravenous solution,6302500,38000
bicalutamide 50 mg tablet,93022056,371.2
bicarbonate dialysis soln(no potassium)no.11 cal 2.5 mEq-mag 1.5 mEq/L,24571010806,602.6
bicarbonate hemodialysis solution no.2 K 2 mEq-Ca 3.5 mEq-Mg 1 mEq/L,24571010306,1205.2
bictegravir 50 mg-emtricitabine 200 mg-tenofovir alafenam 25 mg tablet,61958250101,1885.2
bimatoprost 0.03 % drops with applicator  eyelash base,23361605,3153.76
bisacodyl 10 mg rectal suppository,574705012,20
bisacodyl 10 mg rectal suppository,713010901,20
bisacodyl 10 mg rectal suppository,713010906,20
bisacodyl 10 mg rectal suppository,713010950,20
bisacodyl 10 mg/30 mL enema,132070336,50.32
bisacodyl 5 mg tablet delayed release,904640761,20
bisacodyl 5 mg tablet delayed release,904792760,20
bismuth subsalicylate 262 mg chewable tablet,1490032040,20
bisoprolol 5 mg-hydrochlorothiazide 6.25 mg tablet,29300018805,20
bisoprolol fumarate 10 mg tablet,185077430,20
bisoprolol fumarate 10 mg tablet,29300012701,20
bisoprolol fumarate 10 mg tablet,29300012713,20
bisoprolol fumarate 5 mg tablet,185077130,20
bisoprolol fumarate 5 mg tablet,378052393,20
bisoprolol fumarate 5 mg tablet,29300012601,20
bisoprolol fumarate 5 mg tablet,68084048711,20
bisoprolol fumarate 5 mg tablet,68084048721,20
bivalirudin 250 mg intravenous solution,781315895,11372.72
bivalirudin 250 mg intravenous solution,781915894,6600
bivalirudin 250 mg intravenous solution,781915895,6600
bivalirudin 250 mg intravenous solution,65293000101,11492.4
bleomycin 15 unit solution for injection,63323013610,53
bortezomib 3.5 mg solution for injection,63020004901,76944
bosentan 125 mg tablet,66215010203,1813.52
bosentan 125 mg tablet,66215010206,1644
bosentan 62.5 mg tablet,66215010103,2901.6
bosentan 62.5 mg tablet,66215010106,2630.4
brentuximab vedotin 50 mg intravenous solution,51144005001,85176
brimonidine 0.1 % eye drops,23932105,2804.8
brimonidine 0.15 % eye drops,23917705,2990.24
brimonidine 0.15 % eye drops,61314014405,2560.16
brimonidine 0.15 % eye drops,61314014410,5119.2
brimonidine 0.2 % eye drops,17478071510,653
brimonidine 0.2 % eye drops,24208041105,362.6
brinzolamide 1 % eye drops suspension,65027510,5482.4
brivaracetam 100 mg tablet,50474077066,428.04
brivaracetam 25 mg tablet,50474047066,428.04
bromocriptine 2.5 mg tablet,378204201,125.36
bromocriptine 2.5 mg tablet,378204293,125.36
bromocriptine 2.5 mg tablet,574010601,75.12
bromocriptine 2.5 mg tablet,574010603,82.76
brompheniramine-pseudoephedrine 1 mg-15 mg/5 mL oral liquid,603085194,20
budesonide 0.25 mg/2 mL suspension for nebulization,93681545,188.2
budesonide 0.25 mg/2 mL suspension for nebulization,93681573,188.2
budesonide 0.25 mg/2 mL suspension for nebulization,487960101,189.8
budesonide 0.25 mg/2 mL suspension for nebulization,591376730,188.2
budesonide 0.5 mg/2 mL suspension for nebulization,93681645,221.6
budesonide 0.5 mg/2 mL suspension for nebulization,93681673,221.6
budesonide DR - ER 3 mg capsule delayed extended release,378715501,376.92
budesonide DR - ER 3 mg capsule delayed extended release,574985510,106.8
budesonide DR-ER 9 mg tablet delayed and extended release,68012030930,1434.28
budesonide-formoterol HFA 160 mcg-4.5 mcg/actuation aerosol inhaler,186037028,4268.92
budesonide-formoterol HFA 80 mcg-4.5 mcg/actuation aerosol inhaler,186037228,3711
bumetanide 0.25 mg/mL injection solution,409141204,50.4
bumetanide 0.25 mg/mL injection solution,409141210,75.6
bumetanide 0.25 mg/mL injection solution,641600710,65.2
bumetanide 0.25 mg/mL injection solution,641600801,60
bumetanide 0.5 mg tablet,93423201,20
bumetanide 0.5 mg tablet,185012801,20
bumetanide 1 mg tablet,93423301,20
bumetanide 1 mg tablet,185012901,20
bumetanide 1 mg tablet,42799012001,20
bumetanide 2 mg tablet,93423401,20
bumetanide 2 mg tablet,185013001,20
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,409115901,20
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,409115902,20
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,409155910,78.8
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,55150016710,20
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,55150016830,20
bupivacaine (PF) 0.25 % (2.5 mg/mL) injection solution,63323046437,144
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,409116201,20
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,409116202,20
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,409116218,20
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,409156010,92.6
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,55150016910,20
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,55150017030,20
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,63323046617,109.4
bupivacaine (PF) 0.5 % (5 mg/mL) injection solution,63323046637,151.2
bupivacaine (PF) 0.5 % 4 mL/hour 300 mL infiltrat fix rate elast pump,61553001659,3013.28
bupivacaine (PF) 0.5 % 4 mL/hour 300 mL infiltrat fix rate elast pump,71019014105,3013.28
bupivacaine (PF) 0.5 % 5 mL/hour 300 mL infiltrat fix rate elast pump,71019014113,3013.28
bupivacaine (PF) 0.75 % (7.5 mg/mL) in 8.25 % dextrose injection,409176102,107.2
bupivacaine (PF) 0.75 % (7.5 mg/mL) in 8.25 % dextrose injection,409361301,55.6
bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solution,409116501,20
bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solution,55150017110,20
bupivacaine (PF) 0.75 % (7.5 mg/mL) injection solution,63323047217,114
bupivacaine 0.5 % (5 mg/mL) injection solution,409116318,58
bupivacaine 0.5 %-epinephrine bitartrate 1:200 000 injection cartridge,409760001,20
bupivacaine liposome(PF) 1.3 %(13.3 mg/mL) suspension for infiltration,65250026620,6048
bupivacaine(PF) 0.25%-0.9% NaCl 2 mL/hr 100mL infil fix rate elas pump,61553006648,518.6
bupivacaine(PF) 0.25%-0.9% NaCl 2 mL/hr 100mL infil fix rate elas pump,71019013803,518.6
bupivacaine(PF) 0.25%-0.9% NaCl 4 mL/hr 300mL infil fix rate elas pump,61553005459,912
bupivacaine(PF) 0.25%-0.9% NaCl 4 mL/hr 300mL infil fix rate elas pump,71019013818,912
bupivacaine(PF) 0.25%-0.9% NaCl 5 mL/hr 300mL infil fix rate elas pump,71019013826,912
bupivacaine-epinephrine (PF) 0.25 %-1:200 000 injection solution,409174630,217.2
bupivacaine-epinephrine (PF) 0.25 %-1:200 000 injection solution,409174670,86.6
bupivacaine-epinephrine (PF) 0.25 %-1:200 000 injection solution,409904217,68.4
bupivacaine-epinephrine (PF) 0.25 %-1:200 000 injection solution,63323046817,116.8
bupivacaine-epinephrine (PF) 0.25 %-1:200 000 injection solution,63323046837,184.8
bupivacaine-epinephrine (PF) 0.5 %-1:200 000 injection solution,409904501,56.8
bupivacaine-epinephrine (PF) 0.5 %-1:200 000 injection solution,409904517,58.2
bupivacaine-epinephrine (PF) 0.5 %-1:200 000 injection solution,63323046217,119.8
bupivacaine-epinephrine (PF) 0.5 %-1:200 000 injection solution,63323046237,199.2
bupivacaine-epinephrine 0.25 %-1:200 000 injection solution,409175250,229
buprenorphine 0.075 mg/ml compounded oral solution,55555007405,40
buprenorphine 0.075 mg/ml compounded oral solution,55555007460,40
buprenorphine 10 mcg/hour weekly transdermal patch,59011075104,1208.04
buprenorphine 2 mg-naloxone 0.5 mg sublingual tablet,93572056,116.44
buprenorphine 2 mg-naloxone 0.5 mg sublingual tablet,50268014411,95
buprenorphine 2 mg-naloxone 0.5 mg sublingual tablet,50268014415,95
buprenorphine 2 mg-naloxone 0.5 mg sublingual tablet,65162041603,116.52
buprenorphine 20 mcg/hour weekly transdermal patch,59011075204,1069.32
buprenorphine 5 mcg/hour weekly transdermal patch,59011075004,1610.72
buprenorphine 8 mg-naloxone 2 mg sublingual tablet,93572156,208.68
buprenorphine HCl 0.3 mg/mL injection solution,42023017905,142.12
buprenorphine HCl 2 mg sublingual tablet,54017613,165.6
buprenorphine HCl 2 mg sublingual tablet,228315603,180
buprenorphine HCl 8 mg sublingual tablet,54017713,77.4
buprenorphine HCl 8 mg sublingual tablet,93537956,84.6
buprenorphine HCl 8 mg sublingual tablet,50383093093,84.84
