Charge,Unit Price
AZMACORT INHALER: 20GM,$355.00 
AZOPT OPHTH DROPS 10ML,$229.10 
AZULFIDINE TAB  500MG,$4.00 
B & O SUPP 15A,$53.00 
"BABESIA MICROTI, IgG, SERUM",$87.00 
BACITRACIN OINT 15GM,$16.00 
BACITRACIN OPH OINT 3.5GM,$165.00 
"BACITRACIN SDV : 50,000 UNITS",$127.00 
BACTERIA FILTER ADAPTERS,$5.00 
"BACTERIAL ANTIGEN, ASSOC. CHG",$74.00 
BACTERIAL FILTER KIT - STOCK,$12.00 
BACTROBAN OINT 2% 22GM,$152.00 
BAG DECANTER - NONSTOCK,$4.00 
BAG ENEMA,$43.00 
BAG W/ GELPOINT MINI,"$1,211.25 "
BAIN BREATHING CIRCUIT PED - STOCK,$33.00 
BAIR HUGGER FULL,$35.00 
BAIR HUGGER LOWER BODY - STOCK,$42.00 
BAIR HUGGER UPPER BODY - STOCK,$45.00 
BAKERS INTESTINAL TUBE,$341.00 
BALL THERABAND HAND EXERCISE,$69.93 
BALLOON ACCLAR SPIN FRONTAL 6/16,"$4,773.75 "
BALLOON ATB DILATION,"$1,157.81 "
BALLOON CATHETER,$979.00 
BALLOON CERVICAL RIPENING,$133.00 
BALLOON CRE FIXED  12-13.5-15,$438.61 
BALLOON CRE FIXED 10-11-12,$438.61 
BALLOON CRE FIXED 15-16.5-18,$537.00 
BALLOON CRE FIXED 18-19-20,$438.61 
BALLOON CRE FIXED 6-7-8,$438.61 
BALLOON CRE FIXED 8-9-10,$438.61 
BALLOON DIALATOR KIT,$700.00 
BALLOON DILATION CATH,$595.00 
BALLOON LUTONIX DRUG COATED 10MMX60MM,"$7,800.00 "
BALLOON LUTONIX DRUG COATED 6MMX80MM,"$6,600.00 "
BALLOON PYLORIC,$675.00 
BALLOON SINUS FRONTAL,$912.00 
BALLOON SINUS SPHENOID,"$4,773.75 "
BANDER URETERAL DIVERSION KIT-LEFT,$163.00 
BANDER URETERAL DIVERSION KIT-RIGHT,$163.00 
BANZEL TAB 200MG,$16.00 
"BARBITURATES CONFIRMATION, URINE",$125.00 
BARD BIOPTY GUN,$186.00 
BARD MESH 15x15CM,$329.52 
BARD MESH 25CMX35CM,$579.60 
BARD SOFT MESH 15X15CM,$345.90 
BARD SOFT MESH 30X30CM,$740.88 
BARIUM SWALLOW,$565.00 
BARIUM SWALLOW/MODIFIED,$689.00 
"BARTONELLA ANTIB PANEL IgG,IgM",$87.00 
"BARTONELLA BY PCR, BLOOD",$274.00 
BASINS- SINGLE,$16.00 
BASKET LASER ESCAPE,$638.00 
BASKET TIPPED STONE,$879.94 
BASKET WIRE 3 --2FR,$395.00 
BB ANTIGEN SCREEN FOR COMP UNIT,$160.00 
BB CROSSMATCH ADDITIONAL UNIT PRBC,$122.00 
BB CRYOPRECIPITATE,$156.00 
BB DIRECTED AND AUTOLOGOUS FEE,$275.00 
BB FRESH FROZEN PLASMA,$275.00 
BB IRRADIATION FEE PER UNIT,$96.00 
BB LEUKOCYTE FILTER,$56.00 
BB PACKED RED CELLS,$350.00 
BB PLATELET CONCENTRATE,$350.00 
BB PLATELET INFUSION SET,$76.00 
BB PLATELET PHERESIS,"$1,289.00 "
BB PLATELET POOLING FEE,$275.00 
BB WHOLE BLOOD SINGLE,"$1,280.00 "
"B-CELL PHENOTYPING PROFILE, BLOOD",$141.00 
BCG (TICE) VACCINE SDV 50MG,$389.00 
BCG VACCINE FOR BLADDER CA,$170.00 
"BCR/ABL, RNA-QUANT. RT-PCR",$787.00 
BCS INSERT,"$5,750.00 "
BE: AIR CONTRAST,"$1,227.00 "
BE: BARIUM ENEMA,$788.00 
BE: WATER SOLUBLE ENEMA,$788.00 
BECONASE AQ SPRY 42MCG 25GM,$342.00 
BEER 1 CAN,$3.00 
BEHAVIORAL COUNSEL FOR OBESITY,$100.00 
BENADRYL CRM 1% 30GM,$18.00 
BENADRYL ELIX  : 25MG/10ML,$4.00 
BENADRYL SDV  : 50MG/1ML,$18.00 
BENADRYL TAB  25MG,$2.00 
BENEFIBER PACKET 3GM,$4.00 
BEN-GAY OINT  : 30GM,$9.00 
BENICAR TAB 20MG,$12.00 
BENTYL CAP  10MG,$2.00 
BENTYL SDV  : 10MG/ML 2ML,$118.00 
BENZODIAZEPINE ASSOC CHG.,$80.00 
"BENZODIAZEPINE CONFIRMATION, URINE",$125.00 
BENZOIN COMPD TINC  : 30ML,$12.00 
BENZOIN TINC  : 60ML,$32.00 
"BENZTROPINE (COGENTIN), SERUM",$120.00 
"BERYLLIUM LYMPHOCYTE STIMULATION, BLOOD",$532.00 
BETA-2 GLYCOPROTEIN 1 ANTIBODIES,$172.00 
BETA-2-MICROGLOBULIN,$110.00 
"BETA-2-TRANSFERRIN, BODY FLUID",$158.00 
"BETA-CAROTENE, SERUM",$65.00 
"BETA-CROSSLAPS (BETA-CTx), SERUM",$80.00 
BETADINE 5% EYE PREP SOLUTION,$35.74 
BETADINE OINT  : 30GM,$17.00 
BETADINE SOLN 4OZ BOTTLE,$9.00 
BETADINE SWABSTICK - STOCK,$2.00 
BETAGAN OPH SOLN 0.25%  : 5ML,$81.00 
BETAGAN OPH SOLN 0.5%  : 5ML,$84.00 
BETA-HYDROXYBUTYRATE,$73.00 
BETAPACE TAB  80MG,$17.00 
BETOPTIC DROP 0.5PC : 5ML,$136.00 
BETOPTIC-S DROP 0.25%  : 5ML,$252.00 
BIAXIN TAB  500MG,$28.00 
BICILLIN-CR SYRINGE  900/300 UNITS,$177.00 
"BICILLIN-CR SYRINGE 1,200,000 UNITS",$185.00 
"BICILLIN-LA SYRINGE 1,200,000 UNITS",$195.00 
BICITRA SOLN 30ML,$4.00 
BIDIL TAB 20-37.5MG,$12.00 
"BILE ACIDS, TOTAL, SERUM",$107.00 
BILE BAG - STOCK,$30.00 
BILI LIGHT,$59.00 
BILI MASK - STOCK,$17.00 
BILIARY DRAINAGE COPE TYPE LOOP 8.5x40cm,$466.00 
BILIARY DRAINAGE SET w/CATH,$855.00 
BILIARY DUCT DILATION PERCUTANEOUS TRANS,"$1,328.00 "
BILIARY STENT WALLSTENT,"$4,808.00 "
BILIARY STENT WALLSTENT RP & DEL SYS,"$4,808.00 "
BILIARY STENT WALLSTENT SINGLE & DEL SYS,"$4,808.00 "
BILIRUBIN DIRECT,$37.00 
BILIRUBIN TOTAL,$37.00 
"BILIRUBIN, AMNIOTIC FLD (OD450)",$119.00 
"BILIRUBIN, FLUID",$200.00 
BINDER ABD 12IN,$46.97 
BINDER ABD 18X60-75IN,$66.36 
BINDER ABD 9IN,$46.97 
BIO INTERFERENCE SCREW 7X23,$465.00 
BIO-DESIGN ANT PELVIC FLR GRAFT - NONSTO,"$2,579.25 "
BIO-DESIGN TISSUE,"$2,949.75 "
BIO-DESIGN URETHERAL SLING - NONSTO,"$3,063.75 "
BIOFREEZE 4OZ TUBE,$33.00 
BIO-INTERFERENCE SCREW 10X23,$706.00 
BIO-INTERFERENCE SCREW 8X23,$706.00 
BIO-INTERFERENCE SCREW 9X23,$706.00 
BIO-PREP BONE PREP,$367.00 
BIOPSY,$285.00 
BIOPSY,$217.00 
BIOPSY NDLE TRUCUT 6,$101.00 
BIOPSY NEEDLE & GUN SET,$165.00 
BIOPSY NEEDLE GREENE,$108.26 
BIOPSY OF ENDOMETRIAL LINING,$356.00 
BIOPSY OF NAIL,$503.00 
BIOPSY PUNCH DISP. 4MM,$7.00 
BIOPSY PUNCH DISP.2MM  - NONSTOCK,$11.00 
BIOPSY SKIN SQ; 1 LESION,$614.00 
BIOPSY SKIN SQ; EACH ADD'L LESION,$614.00 
BIOPSY TRAY,$98.00 
BIOPSY TRAY BASIC - NONSTOCK,$121.00 
BIOPSY VALVE - STOCK,$18.00 
BIOPTY CUT 16G 10CM,$105.00 
BIOPTY CUT 16G 16CM,$114.00 
BIPAP DISP CIRCUIT - STOCK,$39.00 
BIPAP DISP HEAD STRAP - STOCK,$34.00 
BIPAP INITIAL DAY IP/OBS,$415.00 
BIPAP MASK LARGE,$114.00 
BIPAP MASK MED W/HEADSTRAP - STOCK,$54.00 
BIPAP MASK MED/SMALL AND HEADSTRAP,$54.00 
BIPAP MASK MED/WIDE - NONSTOCK,$81.00 
BIPAP MASK SMALL-STOCK,$54.00 
BIPAP O2 ENRICHMENT VALVE  NON STOCK,$13.00 
BIPAP SETUP RESPIRATORY,$96.00 
BIPAP SLEEPEASY CHIN STRAP,$67.00 
BIPAP SUBSEQUENT DAY IP/OBS,$415.00 
BIPOLAR CABLE,$66.00 
BIPOLAR CUP 28MMX45MM 5000-45-28,"$2,598.00 "
BIPOLAR HIP,"$8,550.00 "
BIT DRILL 2.7 CANNULATED,"$1,431.00 "
BITE BLOCK NON-STOCK,$9.00 
BITE BLOCK WITH STRAP,$7.00 
"BK VIRUS BY PCR, URINE",$153.00 
"BK VIRUS QUANT, PCR, PLASMA",$180.00 
BLADDER BX,"$1,500.00 "
BLADDER IRRIGATION,$180.00 
BLADDER SCAN,$170.00 
BLADDER SLING GRAFT,"$4,444.43 "
BLADDER SLING INSTRUMENTS,"$1,587.00 "
BLADE 2.5 AGGRESIVE,$193.00 
BLADE 3.5 AGGRESIVE,$193.00 
BLADE 3.5 FULL RADIUS ELITE - NONSTOCK,$166.25 
BLADE 4.5 FULL RADIUS ELITE - NONSTOCK,$218.61 
BLADE 4.5 INCISOR PLATINUM - NONSTOCK,$227.50 
BLADE AGRESSIVE PLUS 5.5,$223.00 
BLADE B7515 - NONSTOCK,$18.00 
BLADE BRAZOL 19.5X80,$250.00 
BLADE BRAZOL NEXGEN,$165.00 
BLADE COUGAR 3.5,$223.00 
BLADE COUGAR 4.0,$223.00 
BLADE DERMATOME,$105.98 
BLADE INF TURBINATE - STOCK,$463.00 
BLADE LARYNGEAL,$744.19 
BLADE LARYNGO TRULITE W/ HANDLE 00467,$39.10 
BLADE MENISCUS 4,$223.00 
BLADE RADIUS 2.0,$503.42 
BLADE SINUS CVD. 4.0 - STOCK,$473.00 
BLADE TOMCAT 4.0,$223.00 
BLADE TOMCAT 5.5,$223.00 
BLADE TOMCAT ANGLED 4.0,$223.00 
BLADE TRICUT STR. 3.5,$315.00 
BLADE TRUCUT STR. 4.0 - STOCK,$473.00 
BLAKEMORE ESOPHAGEAL-NASOGASTRIC TUBE,$573.31 
"BLASTOMYCES ANTIBODY, SERUM",$94.00 
BLD CLIPPER SURG 9680,$11.28 
BLD LARYN GLIDESCOPE LOPRO 1,$182.00 
BLD LARYN GLIDESCOPE LOPRO 2,$182.00 
BLD MAC DISP SZ 1,$23.38 
BLD MAC DISP SZ 2,$21.73 
BLD MAC DISP SZ 3,$14.35 
BLD MAC DISP SZ 4,$21.73 
BLD MILLER DISP SZ 0,$22.71 
BLD MILLER DISP SZ 00,$22.71 
BLD MILLER DISP SZ 1,$22.71 
BLD MILLER DISP SZ 2,$22.71 
BLD MILLER DISP SZ 3,$22.71 
BLD MILLER DISP SZ 4,$22.71 
BLEEDING TIME,$33.00 
BLEOMYCIN SDV 15 UNITS,$149.00 
BLEPHAMIDE OPH OINT  : 3.5GM,$203.00 
BLEPHAMIDE OPH SOLN 10%/0.2%  : 5ML,$172.00 
BLEPHAROPLASTY,"$5,192.00 "
BLEPHAROPLASTY UPPER AND LOWER,"$10,385.00 "
BLISTEX OINT 6GM,$6.00 
BLOOD CULTURE PANEL,$100.00 
BLOOD FILTER PALL STOCK,$68.00 
BLOOD PATCH,$953.22 
BLOOD PATCH EMERGENCY,$404.00 
BLOOD PRODUCT ADMINISTRATION,$528.00 
BLUE ELBOWS FOR V200 MASKS,$58.00 
BLUE FOOD COLORING,$3.00 
BLUE SUTURE,$621.30 
BMP (BASIC META. PANEL),$61.00 
BNDG COBAN 2,$4.94 
BONE AGE,$554.00 
"BONE ALKALINE PHOS, SERUM",$112.00 
BONE CANC CRUSH 30CC 1-4,$994.65 
BONE CEMENT HV-NONSTOCK,$262.50 
BONE CEMENT MV-NONSTOCK,$262.50 
BONE CEMENT V-STEADY,$570.00 
BONE CLEANING TIP,$47.93 
BONE DENSITY (AXIAL),$539.00 
BONE DENSITY (PERIPHERAL),$436.00 
BONE GROWTH STIMULATOR,"$18,160.00 "
BONE HOOK,"$8,100.00 "
BONE MARROW BIOPSY,"$1,655.00 "
BONE MARROW TRAY - STOCK,$139.00 
BONE PUTTY 5CC - NONSTOCK,"$2,548.00 "
"BONE SCALPEL, 20MM SERRATIONS","$1,154.25 "
BONECUTTER PLATINUM 4.5 - NONSTOCK,$299.25 
BONECUTTER PLATINUM 5.5 - NONSTOCK,$299.25 
BOOK WALTER RETRACTOR,$142.00 
BOOT BUCKS TRACTION,$83.09 
BOOT CAST SM/MD/LG,$31.85 
BOOT WAFFLE HEEL ELEVATOR - STOCK,$93.35 
BOOT WALK 1 PIECE ALL SIZES,$173.11 
BOOT WALKING MED/LRG - STOCK,$129.00 
BOOT WALKING SM/MED - STOCK,$129.00 
BOOT WALKING XL - STOCK,$129.00 
BORDETELLA DETECTION BY PCR,$91.00 
BOTOX A VIAL: 100 UNITS,$901.50 
BOUDREAUX'S BUTT PASTE,$30.00 
BOUDREAUX'S BUTT PASTE 1OZ,$19.00 
BOUGIE DILATOR,$535.00 
BOVIE CORD BIOPOLAR DISP.,$21.00 
BOVIE NEEDLE EXT EX CLEAN - NONSTOCK,$31.00 
BOVIE NEEDLE EXTENDED - NONSTOCK,$31.00 
BOVIE PAD,$37.00 
BOVIE PAD REM - STOCK,$21.00 
BOVIE TIP TEFLON - STOCK,$25.00 
BP CUFF ADULT (COMPLETE SETUP)- STOCK,$59.00 
BP CUFF CHILD GREEN,$15.00 
BP CUFF INFANT,$15.00 
BP CUFF LRG ADULT LONG,$18.00 
BP CUFF SM ADULT LONG,$15.45 
BRACE ANKLE UNIV,$118.58 
BRACE ARCH COUNTER FORCE,$60.00 
BRACE MISC,$712.50 
BREAST BINDER LG - NONSTOCK,$111.00 
BREAST BINDER MED - NONSTOCK,$95.94 
BREAST BIOPSY,"$3,996.00 "
BREAST CLIP,$416.00 
BREAST PUMP - STOCK,$66.91 
BREAST SHIELD - STOCK,$12.00 
BREATH ANALYZER TEST,$26.00 
BREATHING CIRCUIT CUSTOM - STOCK,$42.00 
BRETHINE SDV  : 1MG/ML 1ML,$166.00 
BRETHINE TAB  5MG,$4.00 
BREVIBloc SDV  : 100MG/10ML,$112.00 
BREVITAL MDV  : 500MG,$160.00 
BRIDION SDV 200MG/2ML,$114.00 
BRIEF DISPOSABLE (BLUE XXX),$4.00 
BRILINTA TAB 90 MG,$17.85 
BRINTELLIX TAB 5MG,$33.85 
BRONCHIAL CYTOLOGY BRUSH 1.72MM - NONST,$55.00 
BRONCHO CATH 35F - NONSTOCK,$212.00 
BRONCHO CATH 37F,$212.00 
BRONCHO CATH 39F - STOCK,$28.00 
BRONCHOSCOPY,"$3,203.00 "
BROVANA RT SOLN 15MCG/2ML UD,$35.00 
BROW LIFT (EACH),"$3,464.00 "
"BRUCELLA ANTIBODIES IgG, IgM, SERUM",$103.00 
BSS 15CC,$12.82 
BSS PLUS,$194.00 
BTL COLOSTRUM COLLECT 35MM,$4.00 
BTL MINI,"$2,160.00 "
"B-TYPE NATRIURETIC PEPTIDE, NOT PRO-BNP",$210.00 
BUCK TRACTION UNIVERSAL- NONSTOCK,$68.00 
BUCK TRACTION-MEDIUM - NONSTOCK,$68.00 
BUCK TRACTION-SMALL - NON STOCK,$68.00 
BULB JACKSON PRATT - STOCK,$26.00 
BULB SYRINGE - STOCK,$4.00 
BUMEX SDV  :   1 MG/4ML,$11.00 
BUMEX TAB  0.5MG,$2.00 
"BUN (UREA NITROGEN, BLOOD)",$29.00 
BUNIONECTOMY,"$3,008.00 "
BUPAP TAB (50MG/650MG),$8.00 
"BUPRENORPHINE ANALYSIS, URINE",$279.00 
BURN:DRESS/DEBRID MED AREA,$557.00 
BURN:DRESS/DEBRID SMALL,$210.00 
BURN:DRESS/DEBRIDE LARGE,$223.00 
BURR 2.0,$188.00 
BURR 3.0  II,$193.00 
BURR 3MM,$299.25 
BURR 4.0,$168.00 
BURR 4.0 ACROMIONIZER - NONSTOCK,$208.18 
BURR 5.0,$100.00 
BURR 7MM,$256.00 
BURR BARREL 5.0,$223.00 
BURR BARREL 5.5,$223.00 
BURR CARBIDE 6MM,$40.00 
BURR EGG FLUTED 6,$223.00 
BURR PRECISION RND 3.0MM,$447.93 
BURR PRECISION RND 4.0MM,$491.73 
BURR PRECISION RND 5.0MM,$679.73 
BURR RADIUS,$234.50 
BURR ROUND 1X48MM,$193.00 
BURR ROUND 2.4,$68.08 
BURR ROUND 4.0,$223.00 
BURR ROUND 5.0,$223.00 
BURR ROUND 5.5,$223.00 
BURR ROUND CARBIDE 4X38 MM,$185.50 
BURR ROUND DIAMOND FINE GRIT,$204.82 
BUSPAR TAB  10MG,$6.08 
BUSPAR TAB  5MG,$5.00 
BUTALBITAL (FIORINAL),$117.00 
BUTTON BIPOLAR PLASMA,"$1,205.61 "
BYETTA PEN SYRINGE:  5MCG/0.02ML 1.2ML,$566.00 
BYETTA PEN SYRINGE: 10MCG/0.02ML 1.2ML,$622.00 
BYSTOLIC TAB  5MG,$10.00 
C1 ESTERASE FUNCTIONAL INHIBITOR,$120.00 
C1 ESTERASE INHIBITOR ANTIGEN,$120.00 
CA 125 (CANCER ANTIGEN 125),$103.00 
CA 15-3 (CANCER ANTIGEN 15-3),$103.00 
CA 19-9 (CARBOHYDRATE ANTIGEN 19-9),$103.00 
CA 27.29 (BREAST CARCINOMA-ASSOC. ANTG),$103.00 
CABLE W/CRIMP 1.7MM,"$1,495.00 "
"CADMIUM, BLOOD",$156.00 
"CADMIUM, URINE (24HR)",$157.00 
CAFFEINE CITRATE SDV 60MG/3ML,$153.50 
CAH PROFILE 6 COMPREHENSIVE SCREEN,$224.00 
CAL CARB (OS-CAL)  500MG TAB,$2.00 
CAL CARB (TUMS)  500MG CHEW TAB,$1.00 
CAL CARB SUSP: 500MG/5ML UD,$4.00 
CAL CARB/VIT D TAB 500-200,$2.00 
CAL CHLORIDE SDV 10%  : 10ML,$10.00 
CAL CHLORIDE SYRINGE 10% : 10ML,$74.00 
CAL CITRATE TAB 950MG (CA = 200MG),$1.00 
CAL GLUB. SYRP  : 1.8G/5ML 30ML,$7.00 
CAL GLUCONATE SDV  : 1GM/10ML,$10.00 
CAL GLUCONATE TAB 500MG,$2.00 
CALADRYL LOTION 6 OZ,$24.00 
CALAMINE LOTION : 4OZ,$9.00 
CALAN TAB  40MG,$2.00 
CALAN-SR TAB  120MG,$8.00 
CALAN-SR TAB  180MG,$10.00 
CALCIJEX: AMP 1MCG/1ML,$18.00 
CALCIMAR MDV : 200U/ML  2ML,$198.00 
"CALCITONIN, SERUM",$180.00 
CALCIUM,$37.00 
"CALCIUM, URINE (24HR)",$52.00 
"CALCIUM, URINE (RANDOM)",$83.00 
CALF COMPARTMENT PRESSURE READING,$245.00 
"CALIFORNIA ENCEP IgG,M ASSOC CHG.",$94.00 
CALMOSEPTINE OINT 120GM,$26.00 
CALPROTECTIN,$420.00 
CAMERA COVER  ENT,$56.00 
CAMPRAL TAB 333MG,$6.35 
CANALITH REPOSITIONING PROCEDURE,$172.00 
CANASA SUPP 1000MG,$73.50 
CANCELLOUS BONE CHIPS,"$1,207.00 "
CANCIDAS : 70MG SDV,$930.00 
CANDIDA ANTB ASSOC. CHG,$70.00 
CANDIDA MDV 1-500 : 1ML,$82.00 
CANDIDA SKIN TEST,$116.00 
CANISTER 450CC- WOUND VAC,$171.50 
CANISTER WITH GEL,$238.63 
CANNULA 10MM - NONSTOCK,$39.00 
CANNULA 12MM,$33.99 
CANNULA 8MM,$26.00 
CANNULA CEMENT FILLER,$712.50 
CANNULA CO2 SMART CPNLN ADLT 7FT,$46.00 
CANNULA INTERTRACH DISP SZ6,$21.00 
CANNULA INTERTRACH DISP SZ8-STOCK,$26.00 
CANNULA IRRIGATING EYE 27GA,$34.00 
CANNULA STABILIZING,$32.00 
CANNULA THERMOCAN THERMAL,$16.48 
CANNULAE VENOM 18G 100MM,$140.00 
CANNULAE VENOM 18G 150MM,$140.00 
CANNULAE VENOM 20G 100MM,$140.00 
CANNULAE VENOM 20G 150MM,$140.00 
CANNULATED INTERFERANCE SCREW 10X29,$706.00 
CANNULATED INTERFERANCE SCREW 7X20,$706.00 
CANNULATED INTERFERANCE SCREW 8X20,$706.00 
CANNULATED INTERFERENCE SCREW 10X25,$465.00 
CANNULATED INTERFERENCE SCREW 7X25,$465.00 
CANNULATED INTERFERENCE SCREW 8X25,$465.00 
CANNULATED INTERFERENCE SCREW 9X25,$465.00 
CAP VALVE PLEURAL -NONSTOCK,$25.75 
CAPD SOLUTION TRANSFER SET,$75.00 
CAPIO CURVED SUTURE DEVICE,"$3,433.00 "
CAPIO STRAIGHT  SUTURE DEVICE - STOCK,"$1,305.30 "
CAPOTEN TAB  12.5MG,$4.00 
CAPOTEN TAB  25MG,$5.00 
CAPSAICIN CRM 0.025%  : 45GM,$47.00 
CARAFATE SUSP  : 1GM/10ML,$20.00 
CARAFATE TAB  1GM,$5.00 
CARBEGOLIN TAB 0.5 MG,$61.70 
CARBOCAINE SDV 1% : 30ML,$62.00 
CARBOCAINE SDV 1.5% : 30ML,$84.00 
"CARBOHYDRATE, URINE (SACCHARIDES)",$100.00 
CARBOXYHEMOGLOBIN (CARBON MONOXIDE),$87.00 
CARDENE CAP  20MG,$3.00 
CARDENE SDV 25MG/10ML,$110.00 
CARDENE-SR CAP  30MG,$8.00 
CARDIAC EVENT DETECTOR HOOK UP,$301.00 
CARDIAC OUTPUT SENSOR DISC.,$285.60 
CARDIAC STRESS TEST W/IMAGES,"$3,469.00 "
CARDIAC STRESS TEST-CHARGE ONLY,"$1,329.00 "
"CARDIAC STRESS TEST-WALKING,NO IMAGES",$953.00 
CARDIOLIPIN ANTB ASSOC CHARGE,$160.00 
CARDIO-PULM RES/HR,$527.00 
CARDIOVERSION,$901.00 
CARDIOVERSION,$901.00 
CARDIZEM ADD-V:  100MG,$66.00 
CARDIZEM SDV: 25MG/5ML,$43.00 
CARDIZEM TAB  30MG,$3.00 
CARDIZEM-CD CAP  120MG,$9.00 
CARDIZEM-CD CAP  180MG,$9.00 
CARDIZEM-SR CAP  60MG,$5.00 
CARDIZEM-SR CAP  90MG,$5.00 
CARDURA TAB  2MG,$6.00 
C-ARM >1 HOUR,$850.00 
C-ARM DRAPE - STOCK,$18.00 
"CARNITINE, PLASMA",$119.00 
"CARNITINE, SERUM",$119.00 
CARNITOR AMP  : 1GM/5ML,$198.00 
CAROTID SHUNT,$400.00 
CAROTID ULTRASOUND,"$1,757.00 "
CARRYING/MOVING/HAND CURRENT 20-40%,$1.00 
CARTER THOMASON,$354.00 
CASODEX TAB  50MG,$103.00 
CASPAR DISTRACTION PIN 14MM,$245.00 
CASSETTE COVER,$29.76 
CAST CHANGE,$245.00 
CAST SANDAL LARGE -STOCK,$34.00 
CAST SANDAL MEDIUM - STOCK,$26.00 
CAST SANDAL SMALL - STOCK,$26.00 
CASTING TAPE 2  3M,$14.00 
CASTING TAPE 3   3M - STOCK,$18.00 
CASTING TAPE 4  3M - STOCK,$23.00 
CASTING TAPE 5  3M,$28.00 
CASTING TAPE ZIMFLEX 2IN.,$20.00 
CASTOR OIL  : 30ML,$4.00 
CATAFLAM TAB  50MG,$11.00 
CATAPRES TAB  0.1MG,$2.00 
CATAPRES-TTS-1 PTCH,$160.00 
CATAPRES-TTS-2 PTCH,$168.00 
CATAPRES-TTS-3 PTCH,$202.00 
CATARACT,"$2,053.00 "
CATCH 5 FR CHOLANGIOGRAM,$173.25 
"CATECHOLAMINE, FRACT. URINE (24HR)",$172.00 
"CATECHOLAMINE, PLASMA FREE",$172.00 
CATH 04 URETERAL SPIRAL TIP - NONSTOCK,$227.50 
CATH 05 URETERAL OPEN TIP,$49.00 
CATH 06 URETERAL OPEN TIP,$49.00 
CATH 08 URETERAL WHISTLE TIP,$8.00 
CATH 10FR FOLEY LATEX SILVER - STOCK,$46.00 
CATH 10FR URETHRAL - STOCK,$2.00 
CATH 12 FOLEY LATEX RED COUDE-NONSTOCK,$67.00 
CATH 12FR FOLEY LATEX SILVER - STOCK,$46.00 
CATH 14 FOLEY LATEX RED COUDE-NONSTOCK,$67.00 
CATH 14FR FOLEY LATEX  SILVER  - STOCK,$46.00 
CATH 14FR FOLEY SILICONE SILVER -STOCK,$19.00 
CATH 14FR MALECOT,$57.00 
CATH 14FR URETHRAL - STOCK,$4.00 
CATH 16 FOLEY LATEX RED COUDE-NONSTOCK,$67.00 
CATH 16FR FOLEY LATEX SILVER - STOCK,$46.00 
CATH 16FR FOLEY SIL SILVER - STOCK,$51.00 
CATH 16FR FOLEY WITH 30 CC BALLON,$28.00 
CATH 16FR MALECOT,$57.00 
CATH 16FR URETHRAL - STOCK,$3.00 
CATH 18 FOLEY LATEX RED COUDE,$65.00 
CATH 18FR FOLEY LATEX SILVER - STOCK,$46.00 
CATH 18FR FOLEY SILICONE SILVER-STOCK,$51.00 
CATH 18FR MALECOT,$57.00 
CATH 20 FOLEY 30CC 2-WAY - STOCK,$49.00 
CATH 20 MALECOT,$53.00 
CATH 20FR FLY CONT IRRIG 3W SILVR -STOCK,$67.00 
CATH 20FR FOLEY LATEX SILVER - STOCK,$46.00 
CATH 20FR FOLEY SILICONE-NONSTOCK,$19.00 
CATH 22 FOLEY 30CC 2-WAY - NONSTOCK,$43.00 
CATH 22 FOLEY COUDE - NONSTOCK,$41.00 
CATH 22 FOLEY HOTTER COUDE 3-WAY-NONSTCK,$214.00 
CATH 22 FOLEY LATEX RED COUDE,$73.00 
CATH 22 MALECOT,$53.00 
CATH 22FR FOLEY IRRIG 3W SLVR - STOCK,$67.00 
CATH 22FR FOLEY LATEX SILVER COATED,$46.00 
CATH 24 FOLEY CONT IRRIG 3-WAY - STOCK,$42.00 
CATH 24 FOLEY HOTTER COUDE 3-WAY,$162.00 
CATH 24FR FOLEY LATEX  SILVER COATED,$46.00 
CATH 40CM DU LMN PERM-A-CATH,$425.00 
CATH 8FR FOLEY LATEX SILVER - STOCK,$42.00 
CATH ACCUCATH INTRAVASC 18GA,$154.00 
CATH ACCUCATH INTRAVASC 20GA,$154.00 
CATH ACCUCATH INTRAVASC 22GA,$154.00 
CATH ADAPTER URETERAL,$5.00 
CATH AIRWAY EXCHANGE 3MM,$164.00 
CATH AIRWAY EXCHANGE 4MM,$105.00 
CATH AIRWAY EXCHANGE 5MM,$149.00 
CATH AIRWAY EXCHANGE 7MM,$105.00 
CATH AIRWAY EXCHANGE 8 MM - NONSTOCK,$176.00 
CATH AIRWAY EXCHANGE14MM - NONSTOCK,$147.49 
CATH AIRWAY EXCHANGE19MM - NONSTOCK,$147.49 
CATH ANGIO KMP-KUMPE 40CM,$57.00 
CATH CARSON COUDE 12FR SILVER - NONSTOCK,$45.00 
CATH CARSON COUDE 14FR SILVER -NONSTOCK,$69.00 
CATH CARSON COUDE 16FR SILVER - STOCK,$69.00 
CATH CARSON COUDE 18FR SILVER - NONSTOCK,$41.00 
CATH CARSON COUDE 20FR SILVER COATED,$69.00 
CATH CENTESIS ONESTEP SWIV NUT 4F,$92.00 
CATH CENTESIS ONESTEP SWIV NUT 5F,$92.00 
CATH CHOLANGIOGRAM 19 GA - STOCK,$127.00 
CATH CHOLANGIOGRAM TAUT 4.5 - NONSTOCK,$157.50 
CATH COUDE FILIFORM 3FR,$103.00 
CATH COUNCIL 2WAY 5CC 20F,$64.72 
CATH COUNCIL 2WAY 5CC 22F,$64.72 
CATH EXTERNAL FEMALE PUREWICK,$45.50 
CATH FEMALE PUREWICK EXT PWF030,$25.50 
