Charge,Unit Price
OXYGEN RC 1 HR,$3.00 
OXYGEN SATURATION,$25.00 
OXYGEN THERAPY ASSESSMENT,$50.00 
OXYHOOD,$36.00 
OXYHOOD EQUIP MAINTENANCE,$86.00 
OXYMETAZOLINE HCL 15 ML BOT 0.05%,$10.00 
OXYTOCIN 10 UNIT/ML VIAL,$76.00 
OXYTOCIN/RINGERS LACTATE 30 UNITS/500 ML,$76.00 
PACER CABLES,$55.00 
PACK CUSTOM MAJOR,$458.00 
PACK KNEE CUSTOM,$142.00 
PACK TOTAL KNEE CUSTOM,$366.00 
PACLitaxel 100 MG/16.7 ML VIAL,$127.50 
PACLitaxel 30 MG/5 ML VIAL,$76.00 
PACLItaxel 300 MG/50 ML,$322.50 
PACLItaxel PROTEIN-BOUND 100 MG SDV,"$6,657.05 "
PACU 1ST 15 MINUTES,$189.00 
PACU EACH 15 MINUTES,$64.00 
PAIN BLOCK PACK,$83.00 
PAIN CENTER E&M 99211,$182.00 
PAIN CENTER PROCEDURE I,"$1,096.00 "
PAIN CENTER PROCEDURE II,$567.00 
PALONOSETRON HCL 0.25 MG/5 ML SDV,$700.00 
PAMIDRONATE DISODIUM 30 MG/10 ML VIAL,$135.00 
PAMIDRONATE DISODIUM 90 MG/10 ML VIAL,$475.00 
PANTOPRAZOLE SODIUM 20 MG TAB,$4.00 
PANTOPRAZOLE SODIUM 40 MG TAB,$2.00 
PANTOPRAZOLE SODIUM 40 MG VIAL INJ,$76.00 
PANTOPRAZOLE SODIUM FOR SUSP 40 MG PACKET,$71.75 
PARACENTESIS TRAY,$202.00 
PARICALCITOL 1 MCG CAPSULE,$65.05 
PARoxetine CR 12.5 MG TAB,$22.30 
PARoxetine HCl 10 MG TAB,$4.00 
PARoxetine HCl 20 MG TAB,$4.00 
PATIENT WARMING GOWN KIT,$36.00 
Patiromer Calcium Sorbitex 8.4 GM PKT,$136.80 
PAV OR ACUITY LVL 1 1ST 3,"$1,362.00 "
PCIOL,$739.00 
PEAK FLOW MEASUREMENT,$59.00 
Ped Multivit #17/Iron Fumarate 1 TAB,$4.00 
PEDI CAP 6,$17.00 
PEDIATRIC URINE METER,$36.00 
PEDS - OP CIRCUMCISION,$264.00 
"PEG 3350-ELECTROLYTE SOLN 4,000 ML BOT",$200.00 
PEGFILGRASTIM 6 MG/0.6 ML SYR,"$31,155.30 "
PEMETREXED DISODIUM SDV 100 MG SDV,"$3,382.60 "
PEMETREXED DISODIUM SDV 500 MG SDV,"$16,913.00 "
PEN G BENZ/PEN G PROCAINE CR 900/300 (PED),$627.20 
PEN G BENZ/PEN G PROCAINE CR PEDS 1.2 MMU/2 ML,$627.20 
PENCICLOVIR CREAM 1% 5 GM TUBE,"$2,029.98 "
PENICILLIN G 5 MMU/100 ML NS IVPB,$76.00 
PENICILLIN G BENZATHINE (LA) 1.2 MMU/2 ML SYR,$786.85 
"PENICILLIN G BENZATHINE LA 600,000 UNITS/ML",$454.30 
PENICILLIN V POTASSIUM 125 MG/5 ML BOT,$26.73 
PENICILLIN V POTASSIUM 500 MG TAB,$4.00 
"PENILE PROSTHESIS,AMS","$28,527.00 "
PENTAMIDINE ISETHIONATE 300 MG VIAL,$834.45 
PENTOSAN POLYSULFATE SODIUM 100 MG CAP,$44.35 
PENTOXIFYLLINE ER 400 MG TAB,$4.00 
PENUEMOTHORAX KIT,$270.00 
PEPPERMINT OIL 30 ML BOT,$39.40 
PERCUFLEX PLUS STENT,$362.00 
PERCUSET PROCEDURE TRAY,$69.00 
PERCUTANEOUS CATH INTRO,$85.00 
PERCUTANEOUS INTRO KIT,$257.00 
PERINDOPRIL ERBUMINE 4 MG TAB,$4.00 
"Perit. Dialysis No.6-Dex 1.5 % 6,000 ML BAG",$300.00 
"Periton. Dialysis #7-Dex 2.5 % 6,000 ML BAG",$300.00 
"Periton.dialysis #8-Dex 4.25 % 6,000 ML BAG",$300.00 
PERITONEAL DIALYSIS 1.5% 1000 ML BAG (CYCLER),$145.90 
PERITONEAL DIALYSIS 1.5% 1500 ML BAG,$170.35 
PERITONEAL DIALYSIS 1.5% 2000 ML BAG (344 MOSM/1000 ML),$159.20 
PERITONEAL DIALYSIS 1.5% 2500 ML BAG (344 MOSM/1000 ML),$176.65 
PERITONEAL DIALYSIS 2.5% 2000 ML BAG,$177.60 
PERITONEAL DIALYSIS 2.5% 2500 ML BAG,$181.65 
PERITONEAL DIALYSIS 4.25% 2000 ML BAG,$179.20 
PERITONEAL DIALYSIS 4.25% 2500 ML BAG,$185.65 
PERMACATH DUAL LUMEN,$875.00 
PERMACOL BIO IMPLANT 20X3,"$27,443.00 "
PERMACOL BIO IMPLANT 28X4,"$23,505.00 "
PERMACOL MESH 15 X 20 X 1,"$15,920.00 "
PERMETHRIN CREAM 5 % 60 GM TUBE,$247.50 
PERMETHRIN LOTION 1% 59 ML BOT,$26.48 
PERPHENAZINE 2 MG TABLET,$7.45 
PERTUZUMAB 420 MG/14 ML SUV,"$25,062.80 "
"PETROLATUM,WHITE 10 GM TUBE LIP THERAPY",$10.00 
"PETROLATUM,WHITE 28.35 GM TUBE",$10.00 
PHAL SHFT FX PROX,$585.00 
PHASIX MESH 10 X 12,"$14,925.00 "
PHENAZOPYRIDINE HCL 100 MG TAB,$2.00 
PHENAZOPYRIDINE HCL 200 MG TAB,$5.85 
PHENobarbital 30 MG TAB,$4.00 
PHENOBARBITAL ELIXIR 20 MG/5 ML UDC,$4.25 
PHENobarbital sodium 130 MG/ML VIAL,$269.90 
PHENobarbital sodium 65 MG/ML VIAL,$104.00 
PHENOL(CHLORASEPTIC) SPRAY,$10.00 
PHENYLEPHRINE 10% OPTH DROPS 5 ML,$100.00 
PHENYLEPHRINE 2.5% OPTH DROPS 15 ML BOT,$225.00 
PHENYLEPHRINE 40 MG/NS 250 ML PIGGYBACK,$160.75 
PHENYLEPHRINE HCL 1 SUPP,$4.00 
PHENYLEPHRINE HCL 10 MG/ML INJ,$76.00 
PHENYLEPHRINE HCL 50 MG/5 ML VIAL,$110.35 
PHENYLEPHRINE NASAL DROPS 0.125% (PED) 15 ML,$10.00 
PHENYLEPHRINE NASAL DROPS 1% 30 ML,$10.00 
PHENYLEPHRINE NASAL SPRAY 0.25% 15 ML,$10.00 
PHENYLEPHRINE NASAL SPRAY 0.5% 15 ML,$10.00 
PHENYLEPHRINE NASAL SPRAY 1% 15 ML,$10.00 
PHENYLEPHRINE PF/NS 1 MG/10 ML SYRINGE,$76.00 
PHENYLEPHRINE/CHLORPHENIRAMINE LIQ 5 ML UDC,$4.00 
PHENYTOIN 100 MG/4 ML UDC,$32.00 
PHENYTOIN 50 MG TAB CHEW,$4.00 
PHENYTOIN SODIUM 100 MG/2 ML VIAL,$76.00 
PHENYTOIN SODIUM 250 MG/5 ML VIAL,$9.05 
PHENYTOIN SODIUM ER 200 MG CAP,$6.05 
PHENYTOIN SODIUM EXTENDED 100 MG CAP,$2.00 
PHILA. CERV COLLAR,$151.00 
PHOSP ACID/DEXTROSE/FRUCTOSE 30 ML UDC,$6.70 
"PHOSPHORUS, POTASSIUM NEUTRAL 250 MG TAB",$4.00 
PHYSICAL AGILITY TEST,$116.00 
PHYSOSTIGMINE SALICYLATE 2 MG/2 ML AMP,$195.70 
PHYTONADIONE ( VITAMIN K) 5 MG TAB,$293.80 
PHYTONADIONE 1 MG/0.5 ML DISP.SYRIN,$112.50 
PHYTONADIONE 10 MG/ML AMP,$241.20 
PIGTAIL CATHETER,$98.00 
PIGTAIL STENT DOUBLE,$444.00 
PILL CRUSHER 1 EA MISC,$0.00 
PILL SPLITTER 1 EA MISC,$0.00 
PILOCARPINE 2% OPTH DROPS,$201.63 
PILOCARPINE OPTH DROPS 1 %,$197.13 
PIN 5MM,$149.00 
PIN TRIMLINE DISTRACTOR 1,$432.00 
PINDOLOL 5 MG TAB,$5.30 
PIOGLITAZONE HCL 15 MG TAB,$4.65 
PIOGLITAZONE HCL 30 MG TAB,$4.00 
PIPERACILL NA/TAZOBACTAM 2.25 GM/ VIAL,$35.00 
PIPERACILLIN SODIUM/TAZOBACTAM 2.25 GM/50 ML PIGGYBACK,$76.00 
PIROXICAM 10 MG CAPSULE,$5.65 
PL TEMP INDW BLAD C,$105.00 
PLATE 3 HOLE WAIST,$108.00 
PLATE 37MM 6-HOLE,"$1,036.00 "
PLATE OSTEONICS,"$1,485.00 "
PLATE SCREW 6.5MM,$20.00 
PNEUMOC 13-VAL CONJ-DIP CRM/PF VAC 0.5 ML DISP.SYRIN,$924.60 
PNEUMOCOCCAL 23-VAL P-SAC VAC 25 MCG/0.5 ML SYRINGE (2 YR+),$500.95 
PNEUMONIA VACCINE ADMIN. FEE 1 EA MISC,$37.00 
POLY INSERT (SHOULDER),"$1,300.00 "
POLYETHYLENE GLYCOL 3350 1 PKT PKT,$2.20 
POLYMYXIN B SULFATE 500000 UNIT/VIAL,$76.00 
POLYTRIM OPTH DROPS,$26.88 
POLYVINYL ALCOHOL/POVIDONE/PF 1 EA DROPERETTE,$4.00 
POSITIONING PIN 4.5 MM,$226.00 
POST/ DIST AUGMENT,"$1,136.00 "
POSTERIOR STABILIZED FEMO,"$2,750.00 "
POST-OP SHOE,$30.00 
POSTURAL DRAIN,$30.00 
POT CHLORIDE 20 MEQ/NS 0.9% 1000 ML BAG,$76.00 
POTASSIUM ACETATE 40 MEQ/20 ML VIAL,$76.00 
POTASSIUM BICARBONATE/CIT AC 25 MEQ TAB.EFF,$6.30 
POTASSIUM CHL ORAL SOLN 20 MEQ/15 ML UDC,$68.90 
POTASSIUM CHLORIDE 10 MEQ ER TAB,$2.00 
POTASSIUM CHLORIDE 10 MEQ/D5-1/2NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 10 MEQ/WATER 100 ML IVPB,$76.00 
POTASSIUM CHLORIDE 20 MEQ TAB ER,$2.00 
POTASSIUM CHLORIDE 20 MEQ/0.45% SALINE 1000 ML,$76.00 
POTASSIUM CHLORIDE 20 MEQ/10 ML VIAL,$76.00 
POTASSIUM CHLORIDE 20 MEQ/100 ML IN WATER IVPB,$13.30 
POTASSIUM CHLORIDE 20 MEQ/D5-0.225% /1000 ML,$76.00 
POTASSIUM CHLORIDE 20 MEQ/D5-1/2NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 20 MEQ/D5NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 20 MEQ/D5W 1000 ML,$76.00 
POTASSIUM CHLORIDE 30 MEQ/D5-1/2NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 40 MEQ/20 ML VIAL,$76.00 
POTASSIUM CHLORIDE 40 MEQ/D5-1/2 NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 40 MEQ/D5-NS 1000 ML,$76.00 
POTASSIUM CHLORIDE 40 MEQ/NS 0.9% 1000 ML,$76.00 
POTASSIUM CHLORIDE 8 MEQ ER TAB,$4.00 
POTASSIUM CITRATE ER 540 MG TAB,$7.65 
POTASSIUM GLUCONATE 595 MG TAB,$4.00 
POTASSIUM IODIDE/IODINE 480 ML BOT,$362.60 
"POTASSIUM PHOS,M-BASIC-D-BASIC 22 MEQ/5 ML VIAL (4.4 MEQ/ML)",$76.00 
"POTASSIUM PHOS,M-BASIC-D-BASIC 45 MMOL/15 ML VIAL",$222.15 
"POTASSIUM PHOSPHATE,MONOBASIC 500 MG TAB",$4.00 
POVIDONE-IODINE 30 GM TUBE,$10.00 
POVIDONE-IODINE 5% OPTH,$33.78 
POVIDONE-IODINE 5% SKIN AND NASAL ANTISEPTIC KIT,$78.95 
POVIDONE-IODINE OINT 10% 30 GM TUBE,$10.00 
POWER PICC CATHETHER,$594.00 
PRAMIPEXOLE DI-HCL 0.125 MG TAB,$4.00 
PRAMIPEXOLE DI-HCL 0.5 MG TAB,$4.00 
PRAMIPEXOLE DI-HCL 1.5 MG TABLET,$4.00 
PRAMOXINE HCL (PROCTOFOAM) 1% 15 GRAMS,$194.78 
PRASUGREL HCL 10 MG TABLET,$4.15 
PRAVASTATIN SODIUM 20 MG TAB,$4.00 
PRAZOSIN HCL 1 MG CAP,$7.55 
PRAZOSIN HCL 5 MG CAP,$17.95 
PrednisoLONE 1% OPTH DROPS,$110.63 
prednisoLONE 15 MG/5 ML UDC,$4.35 
prednisoLONE 5 MG TAB,$70.30 
predniSONE 1 MG TAB,$4.00 
predniSONE 10 MG TAB,$4.00 
predniSONE 2.5 MG TAB,$4.00 
predniSONE 20 MG TAB,$2.00 
predniSONE 5 MG TAB,$4.00 
predniSONE 5 MG/5 ML UDC,$16.65 
PredniSONE 5 MG/ML ORAL CONC 30 ML,$325.00 
PREGABALIN 25 MG CAPSULE,$37.15 
PREGABALIN 50 MG CAPSULE,$40.85 
PREGABALIN 75 MG CAPSULE,$20.43 
PRENATAL VIT/FE FUMARATE/FA/SE 1 TAB,$4.00 
PRESSURE MONITOR SET,$119.00 
PRIMIDONE 250 MG TAB,$4.00 
PRIMIDONE 50 MG TAB,$64.90 
PRIVATE ROOM CHARGE,"$1,000.00 "
PROBE FOR MINIDOP DOPPLER,$207.00 
PROBENECID 500 MG TAB,$4.00 
PROCHLORPERAZINE EDISYLATE 10 MG/2 ML VIAL,$90.65 
PROCHLORPERAZINE MALEATE 5 MG TAB,$4.00 
"PROCRIT 40,000 UNIT","$1,210.00 "
PRO-FLO CATHETER,$90.00 
"PROGESTERONE,MICRONIZED 100 MG CAP",$4.90 
PROGRESSIVE CARE UNIT,"$1,238.00 "
PROLENE HERNIA MESH,$464.00 
PROMETHAZINE HCL 12.5 MG/SUPP,$48.75 
PROMETHAZINE HCL 25 MG TAB,$4.00 
PROMETHAZINE HCL 25 MG/SUPP.RECT SUPP,$48.75 
PROMETHAZINE INJ 25 MG/ML,$76.00 
PROMETHAZINE SYRUP 6.25 MG/5 ML UDC,$4.00 
Promethazine/Dextromethorphan 5 ML BOT,$4.00 
PROPAFENONE HCL 150 MG TAB,$4.00 
PROPAFENONE HCL 225 MG CAP.ER.12H,$29.25 
PROPAFENONE HCL 325 MG CAP.SR.12H,$37.05 
PROPARACAINE 0.5% OPTH 15 ML,$87.75 
PROPOFOL 1000 MG/100 ML VIAL,$146.05 
PROPOFOL 200 MG/20 ML VIAL,$76.00 
PROPOFOL 500 MG/50 ML VIAL,$76.00 
PROPRANOLOL HCL 10 MG TAB,$4.00 
PROPRANOLOL HCL 40 MG TAB,$4.00 
PROPRANOLOL HCL INJ 1 MG/ML VIAL,$76.00 
PROPRANOLOL LA 120 MG CAP,$12.20 
PROPRANOLOL LA 60 MG CAP,$8.35 
PROPRANOLOL LA 80 MG CAP,$9.75 
PROPYLTHIOURACIL 50 MG TAB,$4.00 
PROTAMINE SULFATE 50 MG/5 ML AMP,$76.00 
PROXIMATE LINEAR UNIT,$191.00 
PSEUDOEPHEDRINE 12 HR 120 MG TAB,$4.00 
PSEUDOEPHEDRINE HCL 30 MG TAB,$4.00 
PSYLLIUM HUSK 1 CAP CAPSULE,$4.00 
PSYLLIUM HUSK/ASPARTAME 1 PKT,$4.00 
PSYLLIUM/ASPARTAME 1 PKT,$4.00 
PTA BALLOON ADMIRAL EXTRE,$191.00 
PTA CATHETER STERLING,$261.00 
PUMP TUBING,$128.00 
PUMPING SYSTEM,$123.00 
PUNC ASPIRATION.ABS,$303.00 
PURSTING INSTRUMENT,$286.00 
PUSHLOCK DISP KIT 2.9,$482.00 
PUTTY GENSCI 5CC,"$1,238.00 "
PYRAZINAMIDE 500 MG TAB,$26.00 
PYRIDOSTIGMINE 60 MG TAB,$5.10 
PYRIDOXINE HCL 50 MG TAB,$4.00 
QUEtiapine FUMARATE 100 MG TAB,$34.85 
QUEtiapine FUMARATE 200 MG TAB,$4.00 
QUEtiapine FUMARATE 25 MG TAB,$4.00 
QUETiapine FUMARATE 300 MG XR,$106.40 
QUETiapine FUMARATE 50 MG XR,$41.05 
QUICK CROSS CATHETER,$250.00 
QUINAPRIL HCL 20 MG TAB,$4.00 
QUINUPRISTIN/DALFOPRISTIN 500 MG SUV,"$2,028.40 "
RABIES IMMUNE GLOBULIN/PF 300 IUNIT/2 ML VIAL,"$3,550.60 "
RABIES IMMUNE GLOBULIN/THIMER 150 UNIT/ML VIAL 10 ML,"$16,205.90 "
"RABIES VACCINE,HUMAN DIPLOID 2.5 IUNIT/VIAL","$1,685.00 "
RADIAL ARTERY COCKTAIL 1 VIAL,$375.00 
RADIAL ARTERY COCKTAIL 1 VIAL VIAL,$375.00 
RADIATION THERAPY TREATME,"$1,089.00 "
RALOXIFENE HCL 60 MG TAB,$33.00 
RAMELTEON 8 MG TABLET,$62.95 
RAMIPRIL 1.25 MG CAP,$7.35 
RAMIPRIL 5 MG CAP,$2.00 
raNITIdine HCl 50 MG/2 ML VIAL,$76.00 
RANITIDINE SYRUP 150 MG/10 ML UDC,$33.90 
RANOLAZINE 500 MG TAB.S.R.,$29.75 
RAP PAC KIT,$286.00 
RASAGILINE MESYLATE 0.5 MG TABLET,$59.60 
"RECIPROCATING SAW BLADE,S",$162.00 
RECON NAIL 400MM,"$3,108.00 "
RECON PLATE 6 HOLE,$296.00 
RECONSTRUCT NAIL B,$941.00 
REGADENOSON 0.4 MG/5 ML DISP.SYRIN,"$1,214.80 "
REM FB FROM NOSE,$277.00 
REM/BI VALVING FULL,$160.00 
REM/REV CAST FACILI,$182.00 
REMOVE CONTROLLED DRUG PATCH,$0.00 
REMOVE IMPT CERUMEN IRRIG,$112.00 
REPLIFORM TISSUE 4x7,"$2,070.00 "
RESORCINOL/PETROLATUM OINT 1 JAR,$10.90 
RESTRAINTS MITTEN,$55.00 
RESUSITATION MASK NEONATA,$16.00 
RETRACTOR KIT,$310.00 
REVISE LASHES,$202.00 
"RHO(D) IMMUNE GLOBULIN 1,500 UNITS/SYR",$401.40 
rifAMPin 150 MG CAPSULE,$12.95 
rifAMPin 300 MG CAP,$23.05 
rifAMPin 600 MG/VIAL VIAL,$325.00 
RIFAXIMIN 550 MG TABLET,$182.90 
RILUZOLE 50 MG TAB,$224.05 
"RINGERS SOLUTION,LACTATED 500 ML BOT",$0.00 
"RINGS, BARIUM ENEMA",$16.30 
risperiDONE 0.25 MG TAB,$25.85 
risperiDONE 1 MG TAB,$53.55 
RisperiDONE ORAL SOLN 1 MG/ML BOT,$75.50 
RiTUXimab 100 MG/10 ML VIAL,"$4,697.60 "
RiTUXimab 500 MG/50 ML VIAL,"$23,488.00 "
RIVAROXABAN 10 MG TABLET,$69.85 
RIVAROXABAN 15 MG TABLET,$69.85 
RIVAROXABAN 20 MG TABLET,$69.85 
RIVASTIGMINE 13.3 MG/24 HR PATCH,$107.85 
RIVASTIGMINE 4.6 MG/24 HR PATCH,$67.60 
RIVASTIGMINE 9.5 MG/24 HR PATCH,$107.85 
RIVASTIGMINE TARTRATE 1.5 MG CAP,$16.95 
RIZATRIPTAN BENZOATE 10 MG TAB.SOL,$182.85 
RIZATRIPTAN BENZOATE 5 MG/ODT,$7.30 
RMV CERUMEN IMPACTI,$187.00 
RMV FB CONJUNCTIVA,$197.00 
RMV FB CORNEA.W/O S,$219.00 
RMV FB FROM EAR,$253.00 
RMV FB.EMBEDDED,$292.00 
ROBOTIC ASSISTED PROCEDUR,"$21,083.00 "
ROCURONIUM BROMIDE 50 MG/5 ML VIAL,$76.00 
ROFLUMILAST 500 MCG TABLET,$58.45 
ROLLERBALL 24FR,$169.00 
ROPINIrole HCL 0.25 MG TAB,$2.00 
ROPINIrole HCL 1 MG TAB,$4.00 
ROPINIrole XL 2MG TAB,$10.95 
ROPIVACAINE HCL/PF 100 MG/20 ML VIAL,$76.00 
ROPIVACAINE HCL/PF 150 MG/30 ML VIAL,$141.10 
ROSUVASTATIN 5 MG TABLET,$4.00 
ROSUVASTATIN CALCIUM 10 MG TABLET,$43.50 
ROSUVASTATIN CALCIUM 20 MG TABLET,$6.95 
ROTH NET UNIVERSAL,$230.00 
ROTH NET-STANDARD,$124.00 
ROTICULATOR STAPLER,"$1,066.00 "
ROTIGOTINE PATCH.TD24 4 MG/24 HR,$107.75 
RUMI TIP 5.1 - 6.7 MM,$177.00 
RX LOCKING DEVICE,$22.00 
SACCHAROMYCES BOULARDII 250 MG CAP,$4.00 
SAGITAL SAW BLADE SYSTEM,$377.04 
"SALINE LOCK IV, DC MAINTENANCE FLUIDS",$0.00 
SALINE NASAL DROPS 0.65% 50 ML,$10.00 
SALINE NASAL SPRAY 0.65% 44 ML BOT,$10.00 
Saliva Substitute 474 ML BOT,$11.85 
SALMETEROL XINAFOATE 50 MCG/DOSE 60 DOSE INH.KIT,"$1,128.73 "
SALSALATE 500 MG TAB,$6.15 
SAPPHIRE INFUSION SET,$73.00 
SARATOGA SUMP TUBE,$38.00 
SARNA (MENTHOL/CAMPHOR) LOTION 222 ML BOT,$16.90 
SAXAGLIPTIN HCL 5 MG TABLET,$68.05 
SCALPLE DISPOSABLE,$15.00 
SCOPOLAMINE HYDROBROMIDE 1.5 MG/72 HR PATCH,$53.25 
SCREW 3.5MM BONE,$96.00 
SCREW 38-40MM,$26.00 
SCREW LAG,$618.00 
SCROTAL SUPPORT,$39.00 
SEALER BIPOLAR AQUAMENTYS,"$2,200.00 "
SELEGILINE HCL 5 MG CAP,$8.40 
SELF EXPANDING STENT 170M,"$4,109.00 "
SELF-EXPANDING STENT 150M,"$3,416.00 "
SEMITENDINOSUS TENDON,"$1,776.00 "
SENNOSIDES (SENOKOT) 8.8 MG/5 ML SYRUP,$4.00 
SENNOSIDES 8.6 MG TAB,$4.00 
SENNOSIDES/DOCUSATE SODIUM TAB,$4.00 
SENSOR T-LINE RADIAL ARTE,$99.00 
SERTRALINE HCL 100 MG TAB,$2.00 
SET UP PACK,$106.00 
SEVELAMER carbonate  800 MG TABLET,$28.20 
SEVELAMER hcl 800 MG TAB,$35.30 
SEVOFLURANE PER ML 250 ML BOTTLE,$4.00 
SHAVER BLADES & BURS,$164.00 
SHEATH MRP5,$70.00 
SHIELDED OBTURATOR,$87.00 
SHILEY TRAC TUBE EXT. LEN,$88.00 
SHILEY TRACH TUBE XLT,$158.00 
SHORT DRILL,$159.00 
SILDENAFIL CITRATE 20 MG TABLET,$4.90 
SILHOUETTE STENT 4.6,$458.00 
SILODOSIN 8 MG CAPSULE,$41.55 
SILVER NITRATE 1 STICK,$4.00 
SILVER SULFADIAZINE 1% CREAM 25 GM,$18.73 
SILVER SULFADIAZINE 1% CREAM 50 GM,$30.63 
SILVER SULFADIAZINE CREAM 400 GM JAR,$132.48 
SIMETHICONE 40 MG/0.6 ML BOT,$10.00 
SIMETHICONE 80 MG TAB.CHEW,$4.00 
SIMP RP/2.5,$354.00 
SIMP RP/20,$581.00 
SIMPLE REPAIR EXTREMITY/1,$479.00 
SIMVASTATIN 20 MG TAB,$4.00 
SINCALIDE 5 MCG/VIAL VIAL,$417.10 
SINGLE SITE PORT,$424.00 
SIROLIMUS 1 MG TABLET,$69.45 
SitaGLIPtin PHOSPHATE 100 MG TABLET,$71.60 
SitaGLIPtin PHOSPHATE 50 MG TABLET,$71.60 
SITZ BATH,$40.00 
SKIN BARRIER W/FLANG,$18.00 
SKIN STAPLER,$97.00 
SKIN STAPLER 5'S,$13.00 
"SLEEP STAGE,W/CPAP,REDUCE","$1,399.00 "
SLEEP STAGING + 4 OR MORE,"$3,630.00 "
SLEEP STAGING/SPLIT NIGHT,"$4,014.00 "
SLEEP STAGING/WITH CPAP,"$4,014.00 "
SMART CAPNOLINE PLUS,$21.00 
SMOKE EVACUATION SYSTEM,$43.00 
SMPL REP/FACE/2.5,$413.00 
SMPL REP/FACE/20.0,$700.00 
SMPL REP/FACE/7.5,$515.00 
SMPL REP/FACE/D5.0,$469.00 
SMPL RP 2.6 7.5CM,$413.00 
SNAP KOVERS,$15.00 
SNARE TRAXTION HEXAGONAL,$61.00 
SNAREMASTER SNARE,$55.00 
SNS LEAD,"$4,693.00 "
SODIUM ACETATE 40 MEQ/20 ML VIAL,$15.75 
SODIUM BICARBONATE 5 MEQ/10 ML SYR,$54.05 
SODIUM BICARBONATE 5 ML VIAL,$76.00 
SODIUM BICARBONATE 50 MEQ/50 ML SYR,$76.00 
SODIUM BICARBONATE 650 MG TAB,$4.00 
SODIUM BICARBONATE VIAL 50 MEQ/50 ML,$76.00 
"SODIUM CHLORIDE 0.45 % 1,000 ML BAG",$76.00 
SODIUM CHLORIDE 0.45 % 250 ML IV.SOLN,$76.00 
SODIUM CHLORIDE 0.45 % 500 ML BAG,$25.00 
SODIUM CHLORIDE 0.9 % 500 ML BAG,$25.00 
SODIUM CHLORIDE 0.9% 10 ML VIAL,$4.55 
SODIUM CHLORIDE 0.9% FOR INHALATION 3 ML NEB,$4.00 
SODIUM CHLORIDE 1 GM TAB,$4.00 
SODIUM CHLORIDE 120 MEQ/30 ML VIAL,$22.45 
SODIUM CHLORIDE 3% FOR INHALATION NEB,$4.00 
SODIUM CHLORIDE 3% IV 500 ML,$76.00 
SODIUM CHLORIDE 5% OPTH DROPS,$39.95 
"SODIUM CHLORIDE IRRIG SOLUTION 1,000 ML BOT",$50.00 
"SODIUM CHLORIDE IRRIG SOLUTION 2,000 ML BOT",$100.00 
"SODIUM CHLORIDE IRRIG SOLUTION 3,000 ML",$150.00 
SODIUM CHLORIDE OPTH OINT 5% 3.5 GM TUBE,$39.95 
"SODIUM PHOS,M-BASIC-D-BASIC 45 MMOL/15 ML VIAL",$76.00 
Sodium Polystyrene Sulfon/Sorb 30 GM/120 ML BOT,$202.50 
SODIUM POLYSTYRENE SULFONATE ORAL 15 GM/60 ML,$49.65 
SOLIFENACIN SUCCINATE 5 MG TABLET,$60.60 
SORBITOL SOLUTION 30 ML UDC,$8.00 
SOTALOL HCL 120 MG TAB,$4.00 
SOTALOL HCL 80 MG TAB,$4.00 
SPACER GLOBUS 8-9MM,"$4,133.00 "
SPECIALITY BED,$108.00 
SPEECH/LANG THERAPY X30 M,$263.00 
SPEECH/LANG THERAPY X60 M,$358.00 
SPIDER EMBOLIC PROTECTION,$990.00 
SPINAL NDL,$43.00 
SPINAL NEEDLE,$14.00 
SPINAL PUNC. LUMBAR,$330.00 
SPINAL TRAY,$88.00 
SPINAL/EPIDURAL KIT,$305.00 
SPIROMETER VOLUME,$42.00 
SPIROMETRY,$108.00 
SPIROMETRY - INT,$30.00 
SPIROMETRY - TECH COMP,$108.00 
SPIROMETRY W/MVV TECHNICA,$474.00 
SPIRONOLACTONE 100 MG TAB,$4.00 
SPIRONOLACTONE 25 MG TAB,$4.00 
SPIRONOLACTONE 50 MG TAB,$4.00 
SPLIT SHEET,$47.00 
SPOT ENSCOPIC MARKER 1 EACH SYRINGE,$115.00 
"SPUTUM COLL,INITIAL",$31.00 
"SPUTUM COLLECTION,ADDITIO",$31.00 
SQ/IM INJECTION,$149.00 
STAPLE DEVICE,$482.00 
STAPLE RELOAD RADIAL CRVD,"$1,738.00 "
STAPLER CEEA 34 3/TILT TO,$425.00 
STAT LOCK FOR PICC LINE,$13.00 
STAYS,$126.00 
STEM 12MM X 75MM,"$1,367.00 "
STEP SLEEVE AUTO SUTURE,$83.00 
STEPDOWN RECOV EA/30 MIN,$82.00 
STEPDOWN RECOVERY EACH 30,$82.00 
STERI DRAPE ISOLATION BAG,$11.00 
STERI DRAPES,$47.00 
STERI STRIP 1/2 X 4,$10.00 
STERI STRIPS PKG,$10.00 
STERILE SHEETS,$29.00 
STERILE TOWELS,$29.00 
STIMULAN 20CC,"$3,322.50 "
STOPCOCK 3WAY W/O TU,$10.00 
STR 2.3 SCREW,$79.00 
STR 7.3 SCREW,$77.00 
STR DRILL BIT 1.8 X 98,$153.00 
STR FEMUR,"$7,673.00 "
STREI DRAPE 1018,$14.00 
"STRENGTH/ENDUR TRAIN, 2 O",$270.00 
