Charge,Unit Price
BENZONATATE 100MG,$4.62 
BENZTROPINE MESYLATE .5 MG,$4.62 
BENZTROPINE MESYLATE 1 MG,$4.62 
BERINERT 10 UNIT INJECTION,$203.11 
BETAMETHASON DIPROPIONATE 0.05% LOTION,$214.70 
BETAMETHASONE DIPROP .05%CR,$38.33 
BETAMETHASONE DIPROPIONATE 0.05% 15G OIN,$187.61 
BETAMETHAZONE VAL. CR 0.1% 15GM,$38.33 
BETAPACE 120MG TABLET,$25.27 
BETAXOLOL 0.25% SOL,$278.37 
BETHANECHOL CHLORIDE 10MG,$4.80 
BETHANECHOL CHLORIDE 25MG,$4.62 
BEVACIZUMAB (AVASTIN) 0.25 MG OPHTH INJ,$11.69 
BIAXIN 500 MG,$32.11 
BIAXIN PED SUSP 125MG/5ML 5ML,$6.93 
BIAXIN PED SUSP 250MG/5ML 5ML,$13.50 
BICALUTAMIDE,$88.66 
"BICILLIN CR 100,000U INJ (900-300K U)",$24.43 
"BICILLIN CR 100,000UNITS INJ (1.2M U)",$23.47 
"BICILLIN LA 100,000U INJ (1.2M UNITS)",$29.40 
"BICILLIN LA 100,000U INJ (2.4M UNITS)",$30.12 
"BICILLIN LA 100,000U INJ (600,000 U)",$33.99 
BICITRA 30ML SOL UD,$4.62 
BIFABUTIN 150MG CAPS,$43.73 
BILTRICIDE 600MG TABLET,$87.22 
BIMATOPROST 0.01% OPHTHALMIC 2.5ML BTLE,$727.15 
"BINDER ABDOMINAL 30""-45""(DALE)1821000810",$106.00 
"BINDER ABDOMINAL 46""-62""(DALE)1821000811",$115.50 
"BINDER ABDOMINAL 60""-75""(DALE)1821000818",$150.50 
"BINDER, ABD VELCRO ALL SIZES",$262.50 
"BINDER, ABDOMINAL",$53.00 
"BINDER, ABDOMINAL 18X60",$74.50 
BIOBAG 200 POUCH,"$3,708.40 "
BIOBAG 300 POUCH,"$3,854.40 "
BIOBAG 50 POUCH,"$3,562.40 "
BIOGLUE 2ML BG3002-5-US,"$3,136.00 "
BIOPATCH 315X,$178.50 
BIOPSY PROCEDURE TRAY,$105.50 
BIOTIN 300MCG TABLET,$4.62 
BIPOLAR CORD,$26.50 
BIPOLAR CORD DEROYAL,$15.50 
BISACODYL 10 MG,$11.70 
BISACODYL 5MG,$4.62 
BISACODYL 5MG TAB,$4.62 
BISACODYL ENEMA,$11.70 
BISMUTH SUBSALICYLATE LIQ 10ML,$4.62 
BISOPROLOL 5MG,$5.16 
BLADDER SCAN FOR RESIDUAL/CAPACITY,$213.00 
BLADE 3.0 FORMULA 375-6XX-000,$381.00 
BLADE BEAVER 723375700,$41.00 
BLADE CORNEAL TREPHINE 7.5MM(08-10275),$306.50 
BLADE CURVED RAD 60 X-TREME,"$1,387.00 "
BLADE DUAL CUT SAGITTAL 4125-137-090,$299.00 
BLADE LARYNG BITEPRO DISP 329-040-XXXUEA,$32.50 
BLADE SAW 4125-135-90,$236.00 
BLADE SAW MAXI OSCL 2108-393-6,$171.50 
BLADE SAW OSCIL MAXI 4125-97-90,$236.00 
BLADE SAW RECIP 10-277-96-325,$171.50 
BLADE SAW SAG SYSTEM 4 10-2108-100,$171.50 
BLADE SAW STRY OSCL 2108-105,$171.50 
BLADE SAW STRY OSCL 2108-151-1,$161.00 
BLADE SAW STRY OSCL 2108-189,$171.50 
BLADE SAW STRY OSCL 2296-003-115,$122.50 
BLADE SAW STRY OSCL 2296-003-511,$122.50 
BLADE SAW STRY OSCL 229603311,$300.50 
BLADE SAW STRY OSCL 2296-033-125,$122.50 
BLADE SAW STRY SAG DUAL CUT 11MM,$236.00 
BLADE STRAIGHT TRICUT 2.5 XOMED(18-82904,"$1,355.00 "
BLADE SUPER 30 150116-11,$50.00 
BLADE TIT HUMERAL SPIRAL 34--54MM 462.6X,"$4,952.50 "
BLADE TIT SPIRAL RAFN-EX XXMM 04.013.XXX,"$4,724.00 "
BLADE XOMED ANGLED 40 DEG(BORROW/EAST),"$1,372.00 "
BLADE XOMED TRICUT 3.5 18-83504,"$1,328.00 "
BLADE XOMED TRICUT 4.0 18-84006,"$1,346.00 "
"BLADE, BEAVER",$100.00 
"BLADE, BEAVER 5910",$122.00 
"BLADE, BEAVER 64",$12.50 
"BLADE, BEAVER 67",$12.00 
"BLADE, BEAVER 69",$65.00 
"BLADE, BEAVER 71",$28.50 
"BLADE, BEAVER 72",$102.50 
"BLADE, BROWN DERMATONE",$231.00 
"BLADE, CLIPPER ASSEMBLY 9660",$28.00 
"BLADE, KARLIN SPINAL",$230.00 
"BLADE, LARYNGOSCOPE DISP",$26.00 
"BLADE, MYRINGOTOMY",$43.50 
"BLADE, PADGETT DERMATONE",$454.50 
"BLADE, STRYKER SAW AGGR LG MD 2296-3-225",$122.50 
"BLADE, STRYKER SAW AGGR MED 2296-3-105",$857.50 
"BLADE, STRYKER SAW CRESENT 2296-031-41X",$974.50 
"BLADE, STRYKER SAW LONG MD 206",$261.00 
"BLADE, STRYKER SAW TPRD RECIP 296-37-133",$634.50 
"BLADE, STRYKER STERNAL REDO",$171.50 
"BLADE, SURGICAL CLIPPER 4406/9660",$25.50 
"BLADE, SURGICAL CLIPPER 4412",$85.00 
"BLADE,12 FLUTE BARREL BURR 5.5",$381.00 
"BLADE,12 FLUTE RND BURR 4.0",$381.00 
"BLADE,3.0S PEAK PLASMA PS210-030S","$2,751.00 "
"BLADE,4.0 PEAK PLASMA PS200-040","$2,318.50 "
"BLADE,6 FLUTE BARREL BURR 4.0",$381.00 
"BLADE,6 FLUTE BARREL BURR 5.0",$381.00 
"BLADE,6 FLUTE BARREL BURR 5.5",$381.00 
"BLADE,6 FLUTE RND HOLLOW 5.5",$381.00 
"BLADE,8 FLUTE RND 5.0",$381.00 
"BLADE,AGGR ANGLED 5.0",$381.00 
"BLADE,AGGR MENISCUS 5.0",$381.00 
"BLADE,AGGR PLUS 3.5",$381.00 
"BLADE,AGGR PLUS 4.0",$381.00 
"BLADE,AGRESSIVE MENISCUS ST. 5.6",$381.00 
"BLADE,BEAVER 7120 MYRINGOTOMY SPEAR TIP",$45.50 
"BLADE,BEAVER MICRO SHARP 3MM",$21.00 
"BLADE,BEAVER MINI GRINDLESS 6900",$38.50 
"BLADE,FULL RADIUS 3.5 SM JNT",$381.00 
"BLADE,LARYNG BRITEPRO SOLO PACK 329-040-",$122.00 
"BLADE,LARYNGOSCOPE TRULITE SECURE 000467",$67.00 
"BLADE,MORCELLATOR SHAVER 497001X3",$877.00 
"BLADE,PRECISION  STYK2296003114",$186.50 
"BLADE,RESECTOR 5.5",$381.00 
"BLADE,RESECTOR CUTTER 4.0",$381.00 
"BLADE,TOMCAT 4.0",$381.00 
"BLANKET,DISP WARM TOUCH BAIR HUG31500",$39.00 
"BLANKET,DISP WARM TOUCH LOWER 52500",$65.50 
"BLANKET,DISP WARM TOUCH UPPER 52200",$65.50 
"BLANKET,UNDERBODY BAIR HUGGER 63500",$205.00 
BLD 4.0 AGR PLUS ANG LONG HIP285-544-100,$731.00 
BLD 4.0 AGR PLUS LONG HIP 285-544-000,$731.00 
BLD AGG PLUS 5.5 278-564-000,$75.50 
BLD CAUTERY NEURO E1450-4,$38.50 
BLD CLIPPER HEAVY DUTY 9690,$70.00 
BLD IBO LT,$974.00 
BLD IBO RT,$971.50 
BLD INFERIOR TURBINATE 18-8204,"$1,556.00 "
BLD SAG SAFE VARIOUS SZ 2296-XXX-XXX,$300.50 
BLD SAW SAG BIOMET KNEE 4118-127-90,$455.50 
BLD SKIMMER 1882923HRE,"$3,659.50 "
BLD TRICUT 22.5X4 1884020,"$3,026.00 "
"BLD, SAW SHORT NARROW STRYKER2296-33-103",$300.50 
BLD-MAKA NARROW 119171,"$1,493.50 "
BLD-MAKE STANDARD 116170,"$1,493.50 "
BLD-STRYKER SAW SYS 6 1.9MM 6113119090,$474.00 
"BLEOMYCIN SULFATE, 15 UNITS",$339.71 
BLEPH-10 5ML,$38.33 
"BLEPHAMIDE OPHTH SUSP, 5 ML",$525.16 
BLINATUMOMAB 1 MCG INJECTION,$790.24 
BLISTEX .14 OZ,$8.85 
BLLN POWERFLEX .35 4X12X2-4X80-135,"$1,583.00 "
BLLN PULM CRE 8--15 503X,"$2,448.36 "
BLLN SPACEMAKER PRO HERNIA,"$3,547.00 "
"BLLN, ADMIRL DCB X/2XX/130","$16,378.50 "
"BLLN,BAKRI POSTPARTUM 24FR G30673","$1,603.50 "
"BLLN,CONQUEST PTA X/X/75","$1,416.00 "
"BLLN,GORE Q50 PLUS STENT GRAFT Q50XXP","$3,419.00 "
BLLN-ADMIRAL DRUG COATED ADM0X00X013P,"$9,785.50 "
BLLN-ADMIRAL DRUG COATED ADM0X012013P,"$10,826.50 "
BLLN-ATLAS GOLD 16-20MM ATG80XXX,"$2,633.50 "
BLLN-ATLAS GOLD PTA 12-14MM ATG801XX,"$2,358.00 "
BLLN-ATLAS PTA AT75XXX,"$2,161.50 "
BLLN-CHOCOLATE PTA 120MM,"$6,925.00 "
BLLN-CHOCOLATE PTA 40-80MM,"$6,288.00 "
BLLN-SABER PTA X/150-300/150,"$2,161.50 "
BLLN-SABER PTA X/20-100/150,"$1,768.50 "
BLOCK SIL NETTRVLL PHONO FRM L /R,"$2,232.50 "
BLOOD TUBING,$14.00 
BLUE BULB SYRINGES,$14.50 
BLUNTPORT 12MM OSMST12BT,$978.50 
BOARDER NURSERY,"$1,879.00 "
BODY ALIGNER,$186.00 
BOLT TITANIUM LOCKING 3.9MM 458.XX,"$1,784.50 "
"BOLT, EXTR 2.9/3.9 309.XXX",$816.00 
BOLYE NASAL TAMPON,$77.00 
BONE 20CM TIBIA STRUT TBST-80,"$4,629.50 "
BONE ACHILLES TENDON ATWC-25,"$9,563.50 "
BONE ARCH-OLD XXMM 0151XX,"$7,300.00 "
BONE CANNCELLOUS 1-4MM 05A-002,"$3,144.00 "
BONE CANNCELLOUS CHIPS 05A001,"$1,980.50 "
BONE DBX MIX 10CC 058150,"$11,024.00 "
BONE DBX MIX 5CC 058050,"$7,027.00 "
BONE INFUSE KIT MED 7510400,"$34,930.00 "
"BONE INFUSE KIT, LG 7510X00","$32,182.00 "
BONE INFUSE SMALL KIT 7510200,"$24,636.00 "
BONE PATELLA NON IRRADIATION-ALAMO TISSU,"$22,130.28 "
BONE PATELLA TENDON BONEPATELLAT,"$21,707.50 "
BONE PATELLA TENDON HALF STRUT 46B002,"$11,069.50 "
BONE PATELLA TENDON HEMI 447-13803-S,"$11,798.00 "
BONE PATELLA TENDON WHOLE 04001603,"$20,811.50 "
BONE SEMI TENDOSIS TENDON 930170,"$9,771.50 "
BONE TENDON ANTERIOR TIBIALIS 81B001,"$11,111.00 "
BONE WAX,$27.00 
BONE WEDGE TRICORTICAL,"$6,091.50 "
"BONE, FEMORAL HEAD","$7,807.50 "
"BONE, FIBULAR SHAFT 5CM","$4,370.00 "
"BONE,FIBULA/RADIUS/ULNA SEGMENT","$4,244.50 "
"BONE,GROUND CANCELLOUS 30CC TBGC-21","$3,144.00 "
"BONE,MATCHSTICK ILIAC CREST","$4,708.00 "
BOOT CRADLE,$221.00 
"BOOTS, STERILE VIEW",$25.50 
"BOTULINUM TOXIN TYPE A, PER UNIT",$23.47 
BOVIE CONCEPT. CAUTERY,$49.00 
BOVIE SUPPLIES,$38.50 
"BOVIE TIPS, 2.5 INSULATED E1455",$41.00 
"BOVIE TIPS, BLD EXT INSULATED E14556",$43.50 
"BOVIE TIPS, CO DEROYAL 88-103",$141.50 
"BOVIE TIPS, TEFLON E1450X",$37.50 
"BOVIE TIPS, TIP INSULATED E1465",$41.00 
"BOWL, STERILE W/LID LG 725400",$49.00 
BRA FREDRICK MAMMARY SUP LG,$364.00 
BRA FREDRICK MAMMARY SUP MED,$364.00 
BRA FREDRICK MAMMARY SUP XL,$364.00 
BRA FREDRICKS MAMMARY SUPPORT SMALL,$381.00 
"BRA, JOBST",$136.50 
"BRA, SURGICAL 4X-LARGE 465-1807LF",$276.50 
"BRACE, BLEDSOE KNEE","$1,451.00 "
"BRACE,HALO-GRAPHITE (OPEN-BACK)","$11,845.00 "
"BRACHIAL DRAPE, CATH LAB",$18.50 
BREAST PUMP KIT,$228.50 
BREAST SHIELD,$44.75 
BREAST SHIELD INSERTS 8100062,$8.50 
"BREAST SHIELD, LG PERSONAL FIT 87077",$18.50 
"BREAST SHIELD, XLG PERSONAL FIT 87079",$18.50 
"BREATHING CIRCUIT, BAIN",$47.00 
BRENTUXIMAB (ADCETRIS) 1MG INJ,$926.20 
BREO ELLIPTA 100-25 MCG INHALER (14 DAY),$247.44 
BREVIBLOC 10MG/ML 250ML IVPB,$779.47 
BREVITAL SOD 50 ML 500 MG,$280.41 
BRIDION 200 MG VIAL,$704.29 
BRIDION 500 MG VIAL,"$1,289.99 "
BRINZOLAMIDE 1% 5ML SUSP,$487.66 
BRINZOLAMIDE/BRIMONIDINE 1%-0.2% 8ML SUS,$605.46 
BRIVARACETAM 50 MG TABLET,$114.17 
BROMFED DM 10-30-2/5ML ORAL,$5.85 
BROMOCRIPTINE 2.5 MG,$9.17 
BRONCHIAL CYTOLOGY BRUSH SHEATH BC202D20,$119.50 
BRONCHOSCOPY/TRACH ADAPTER 5858625191,$41.00 
BROVANA 15MCG/2ML INHALATION SOL,$38.80 
BROVIAC CATHETER,$547.50 
BRUSH BX 3.2FR 040310,$603.50 
BSS PLUS 500,$412.50 
BUCKBERG #3 CARDIOPLEGIC SOLUTION BAG,$365.00 
BUCKBERG SOL'N #2 (CARDIOPLEGIC SOL'N),"$1,252.32 "
BUCKBERG SOLUTION (CARDIOPLEGIC SOL'N)#1,"$1,378.82 "
BUDESONIDE ER (UCERIS) 9MG TABLET,$285.80 
BUDESONIDE POWDER FOR INHALATION,$322.40 
BUFFERIN,$0.60 
"BULB, EXPRESS SUCTION BULB 19930",$79.00 
"BULB,BARIATRIC LEAK TESTER ALT-BA",$464.00 
BUMETANIDE 0.5MG UD,$4.62 
BUMETANIDE 1 MG,$4.62 
BUMETANIDE 2MG TAB,$4.62 
BUNNY BOOT-EA,$139.00 
BUPIVACAINE .25% 50ML,$32.71 
BUPIVACAINE .5% 30ML,$26.78 
BUPIVACAINE .5% 30ML AMP,$24.91 
BUPIVACAINE .75%+DEXTROSE 50% 0.3ML KIT,$31.99 
BUPIVACAINE 0.25% 10ML,$29.22 
BUPIVACAINE 0.25% 30ML SDV,$24.51 
BUPIVACAINE 0.25% W/EPINEPHRINE 10ML INJ,$10.59 
BUPIVACAINE 0.5% PF INJ SOLN 10ML,$13.67 
BUPIVACAINE 0.75% 30ML S.D. VIAL,$41.54 
BUPIVACAINE 0.75% PF INJ SOLN 10ML,$13.19 
BUPIVACAINE LIPOSOME (EXPAREL) 1MG INJ,$13.51 
BUPIVACAINE/EPI .25% 30ML S.D. VIAL,$33.50 
BUPIVACAINE-EPINEPHRINE 0.25% 50 ML VIAL,$19.67 
BUPRENORPHINE SL 2MG TAB,$8.47 
BUPRENORPHINE SL 8MG TAB,$13.14 
BUPROPIN S.R. 100MG,$5.57 
BUPROPION S.R. 150MG,$6.07 
BURR DIAMOND OVAL 4.0MM 5091-270,$230.00 
BURR ESTEEM XOMED,$953.00 
BURR OPTHALMIC 1MM 85-50810 (ER),$589.00 
BURR OVAL CARBIDE 5.5MM 5091-238,$190.00 
BURR ROUND 3.2X51MM XOMED 31313069U,$812.00 
BURR ROUND CARBIDE 6.5MM 5091-232,$190.00 
BURR ROUND CUT 4MMX51 31316058U,$525.50 
BURR ROUND CUT 6MMX51 31314068U,$525.50 
BURR ROUND MEDIUM 5MM 5091-130,$190.00 
"BURR, OVAL 4.0J NOTCH 227-10-62",$230.00 
"BURR, STRY RND 5300-010-505",$190.00 
"BURR, STRY SIDE CUT 2.1",$174.00 
"BURR, TOOL MIDAS T12BA20","$1,275.50 "
"BURR, TOOL T12MH25 T12MH25",$820.50 
"BURR,ABRADER DYONICS 72200080 (SN)",$519.00 
BURRHOLE RESERVIOR VENTRIC SNAP ASSY2205,"$1,703.50 "
BUSPIRONE 5MG,$4.62 
BUTTON ENDO ACUFEX 13186,"$1,230.00 "
BUTTON SUTURE LIGAMENT 904215,$722.00 
"BUTTON,GASTRO MINI AQUARIUS KIT GBXXXX",$621.00 
BYETTA 10MCG/0.04ML 2.4ML SYRINGE,$957.04 
BYETTA 5MCG/0.02ML PEN INJ,$818.07 
BYSTOLIC 10MG TABLET,$12.26 
BYSTOLIC 2.5MG TABLET,$10.59 
BYSTOLIC 5MG TABLET,$10.59 
CABLE 1.0/1.7X750 298.801.01S,"$3,797.50 "
CABLE PACING DISP FL-601-97,$104.00 
CABLE W CRIMP 1.7X750 611.105.01S,"$3,797.50 "
CAFCIT 10MG ORAL SOLUTION,$26.69 
CAFFEINE (VIVARIN) 200 MG TABLET,$4.62 
CAFFEINE SODIUM BENZOATE INJ.,$61.34 
CAGE CERV PEEK USA XXMM CRTP05-XX,"$6,414.00 "
CAGE PEEK ALIF USA XDG ALL SZ ALIFXXXX-X,"$25,750.00 "
CAGE PEEK TLIF USA 25/30X TLIFXX-XXP,"$24,726.50 "
CAGE PEEK XXIF USA ALL SZ XXLIF-XXP,"$24,707.00 "
CALADRYL LOTION CLEAR 6OZ BTL,$38.33 
CALAMINE LOTION 4 OZ,$38.33 
CALAMINE LOTION 6 OZ,$8.83 
CALCIMAR 400 UNITS,"$16,993.30 "
CALCITONIN SALMON NASAL SPRAY,$118.70 
CALCITROL 0.25 MCG.,$5.87 
CALCITROL 0.5MCG CAP,$9.40 
CALCIUM ACETATE 667 MG,$4.62 
CALCIUM CARBONATE 10 GR.,$4.62 
CALCIUM CHLORIDE 1 GM 10 ML,$19.64 
CALCIUM CHLORIDE 1GM/10ML (TECH),$30.47 
CALCIUM GLUCONATE .5 GM,$4.62 
CALCIUM GLUCONATE 1 G INJ(2G/100ML IVPB),$21.67 
CALCIUM POLYCARBOPHIL,$4.62 
CALIBER INFLATION DEVICE,$330.00 
CALIUM CHLORIDE 10GR.,$4.62 
CALMOSEPTINE OINT. 4OZ,$38.33 
CALTRATE 600+D,$4.62 
CAMPRAL DR 333MG TABLET,$4.62 
CANAGLIFLOZIN (INVOKANA) 100 MG TAB,$45.63 
CANAGLIFLOZIN (INVOKANA) 300 MG TAB,$45.63 
CANASA 1000MG RECTAL SUPPOSITORY,$60.70 
CANDESARTAN 16MG CILEXETIL,$9.83 
CANDESARTAN CILEXETIL,$13.28 
CANGRELOR 1 MG INJECTION,$111.15 
"CANISTER,MINERVA ARGON MINARGC",$134.00 
CANL TWIST ARTHREX 8.25X7 AR-6530,$196.50 
CANL TWIST ARTHREX 8.25X9 AR-6540,$196.50 
CANL VENOUS 26F RT ANG CVOR,$190.50 
CANL VENOUS 26F ST CVOR,$200.00 
CANL VENOUS 28F RT ANG CVOR,$199.50 
CANL VENOUS 28F ST CVOR,$200.00 
CANL VENOUS 29/37 TRF293702,$359.00 
CANL VENOUS 29-37F TF-2937-0,$174.50 
CANL VENOUS 30F RT ANG CVOR,$236.00 
CANL VESSEL 3000X,$39.00 
CANN CO2 SMART BITELOC/CAPN 7' BQ-010037,$122.00 
CANN CO2 SMART CAPOLINE PED/ADULT 00726X,$88.50 
CANNISTER ACMI SAFE TOUCH 03987901,$100.00 
"CANNISTER W/O GEL,ATS M8275071",$245.00 
"CANNISTER WGEL, ATS/ABTHERA M6275063-5/3",$358.50 
"CANNISTER,800ML THOPAZ CHEST SYS079.0016",$293.50 
CANNUAL CORONARY OSTIAL PERFUSION 30110,$165.00 
CANNULA CEMENT FILLER,"$1,965.00 "
CANNULA CLEAR TRACE THRD 5 5X76 7210122,$189.00 
CANNULA NASAL 02 (NON STERILE),$21.00 
CANNULA PASSPORT 8X2-5 AR-6592-08-X0,$259.50 
CANNULA PIVOT 8 X 1-9 STRYKER CAT0022X,$460.00 
CANNULA VERSASTEP 11MM,$493.50 
CANNULA VERSASTEP 12MM,$540.00 
CANNULA VERSASTEP 5MM,$449.50 
"CANNULA, CORONARY OSTIAL 10F 30010",$142.00 
"CANNULA, NOVY SET COOK",$865.00 
"CANNULA, SAPHENOUS VEIN",$29.50 
"CANNULA, SGLE STAGE VENOUS TF032L",$209.00 
"CANNULA,AORTIC ROOT CARDIOPLEGIA",$163.50 
"CANNULA,ARTERIAL PERF 18FR APC018",$144.50 
"CANNULA,CLEAR TRAC 8X72MM GREEN,THREADED",$202.50 
"CANNULA,DISP INFUSION HYDRO 8065441620",$55.00 
"CANNULA,TIBIAL TUNNEL",$149.50 
"CANNULA,VASCUTEK GRAFT CGS20008S","$4,912.50 "
"CANNULA,VENOUS RT ANG SHORT TIP 22-28FR",$311.50 
"CANNULAE,ARTERIAL FEMORAL 96570-XXX-MEDT","$1,822.00 "
"CANNULAE,RTROGRD DLP W/MANUAL CUFF 94XXX",$601.50 
CAP END FOR RAFN-EX XXMM 04.0X3.XXXS,"$1,645.00 "
CAP END HUM NAIL T2 1830-00XXS,"$1,276.50 "
CAP END SUPRACNDYLR FLTHRD 1826-0003S,"$1,375.50 "
CAP END T2 PROX HUM PL2-4/STD 1832- 000X,"$1,276.50 "
CAP END TIT 5 PL 5/10/STD 3005-11XXS,"$1,390.00 "
CAP PROTECTIVE 5.0 394.993,$213.00 
CAP PROTECTIVE FOR FIXATION PINS 4.5MM 3,$213.00 
"CAP,SPINE VAULT LOCK USA 10-1002-11",$723.50 
CAPD-AUTOMATED 4 PROG CASSETTE R5C4479C,$209.00 
CAPD-BAG EFFLENT SAMPLE 150ML 5C4476,$63.00 
CAPD-DAILY/INPT,"$1,075.00 "
CAPD-DIANEAL CYCLER 1.5% 6L L5B9770,$287.00 
CAPD-DIANEAL CYCLER 2.5% 6L L5B9771,$293.50 
CAPD-DIANEAL CYCLER 4.25% 6L L5B9772,$301.50 
CAPD-DIANEAL SOL/ULTRABAG 1.5% 2L 5B9766,$206.50 
CAPD-DIANEAL SOL/ULTRABAG 2.5% 2L 5B9776,$230.50 
CAPD-DIANEAL SOL/ULTRABAG 4.25% 5B9796,$232.50 
CAPD-DRAIN BAG 15 LITER 5C4145P,$65.50 
CAPD-FLEXICAP 5C4456,$20.50 
CAPD-LINE EXTENSION EASY LK 12FT 5C4480C,$53.50 
CAPD-LINE STERIL DRAIN 12FT 5C4464P,$37.00 
CAPD-MANUAL LINE CHANGE,$284.50 
CAPD-OP UNSCHEDULED DIALYSIS TREATMENT,"$1,496.00 "
CAPD-PERITON CATH FOLLOW-UP (DAILY),$52.00 
CAPD-POST-OP PERITONEAL CATH PLACEMENT,$348.00 
CAPD-SET TRANSFER 4 INCH 5C4483,$389.00 
CAPD-STER DSG CHANGE (PERITONEAL CATH),$93.00 
CAPECITABINE 500MG TAB,$184.81 
"CAPIO SUTURING DEVICE, CUR 831-135","$7,981.00 "
"CAPIO SUTURING DEVICE, OPEN CAP 831-125","$2,639.00 "
CAPTOPRIL 12.5MG UD,$4.62 
CAPTOPRIL 25MG UD,$4.62 
CAPTOPRIL 50MG UD,$4.62 
"CAR SEAT TESTING, 60 MINS",$96.50 
"CAR SEAT TESTING, EA ADD'L 30 MINS",$91.00 
CARAFATE SUSP 1G/10ML 10ML UD,$11.43 
CARBAMAZEPINE 100MG CHEWABLE,$4.62 
CARBAMAZEPINE 200MG,$4.62 
CARBAMAZEPINE XR 200MG,$4.62 
CARBAMAZEPINE XR 400MG,$8.32 
CARBAMZEPINE 100MG,$4.62 
CARBOCHOL 0.01%,$66.47 
"CARBOPLATIN, 50 MG",$58.63 
CARDENE 2.5MG/ML 10ML IV,$602.94 
CARDENE 20MG INJECTION,"$1,032.80 "
CARDENE IV 0.2MG/ML IVPB,"$1,229.52 "
"CARDIANL KIT IV VENTI SCAN 24""",$380.50 
CARDIZEM 100MG/100ML D5W ADDVANT BAG,$44.64 
CARDIZEM 5 ML,$25.43 
CARDIZEM C.D. 180 MG,$11.48 
CARDIZEM C.D. 240 MG,$6.30 
CARDIZEM C.D. 300 MG,$16.18 
CARDIZEM CD 360MG CAPSULE,$9.12 
CARDIZEM LA 120MG TABLET,$7.94 
CARDIZEM LA 360MG CAPSULE,$14.94 
CARDURA 4 MG,$4.62 
"CARE-PAK, CVICU",$228.50 
CARIPRAZINE 1.5 MG CAPSULE,$229.95 
CARIPRAZINE 3 MG CAPSULE,$229.95 
CARISOPRODOL 350MG,$4.62 
CARRINGTON MOIST BARRIER 4OZ.,$38.33 
"CART, THERAPEUTIC PHLEBOTOMY",$95.50 
CARVEDILOL 12.5MG,$10.72 
CARVEDILOL 3.125MG,$10.72 
CARVEDILOL6.25MG,$10.72 
CASSETTE CONTROLLER PURGE,"$1,572.00 "
CASSETTE PAK PHACO (NO TIP) 20111MM,$432.50 
"CAST SHOE, ALL SIZES",$36.00 
"CAST SHOE, LARGE",$42.50 
"CAST SHOE, MEDIUM",$42.50 
"CAST SHOE, SMALL",$42.50 
"CAST, AIR (ANKLE BRACE)",$220.00 
"CAST, LONG ARM ADULT",$105.50 
"CAST, LONG ARM ADULT SYN",$546.00 
"CAST, LONG ARM CHILD",$95.50 
"CAST, LONG ARM CHILD SYN",$422.50 
"CAST, LONG LEG ADULT",$207.50 
"CAST, LONG LEG ADULT SYN",$884.50 
"CAST, LONG LEG CHILD",$142.00 
"CAST, LONG LEG CHILD SYN",$710.00 
"CAST, SHOE POST OP MENS LG OR",$42.00 
"CAST, SHOE POST OP WOMENS LG OR",$45.50 
"CAST, SHOE POST OP WOMENS SM OR",$56.00 
"CAST, SHORT ARM ADULT",$82.50 
"CAST, SHORT ARM ADULT SYN",$411.50 
"CAST, SHORT ARM CHILD",$67.50 
"CAST, SHORT ARM CHILD SYN",$283.50 
"CAST, SHORT LEG ADULT",$105.50 
"CAST, SHORT LEG ADULT SYN",$546.00 
"CAST, SHORT LEG CHILD",$105.50 
"CAST, SHORT LEG CHILD SYN",$546.00 
"CAST, SPICA CHILD",$189.00 
"CAST, SPICA CHILD SYN",$589.00 
"CAST, SUGAR TONG LEG",$119.00 
CASTOR OIL FLAVORED 60 ML,$10.59 
CATAPRES 0.3MG TABLET,$4.40 
CATH 24F 30CC SILICONE COUDE AB6A24,$133.50 
CATH 4FR H-1 100,$393.00 
CATH ACCESS PORT KIT 8540,$181.00 
CATH ADHERENT CLOT 4/6 - 6/10 CM,"$1,609.50 "
CATH ANGIO BEACON VANSCHIE 5 G13793,$211.00 
CATH BARD PORT 9.6FR SINGLR LU,"$2,476.00 "
CATH BLLN AVIATOR RX MIAMI J 422-XXXXX,"$2,603.00 "
CATH BLLN DILA SAVY VAR SZS 436-XXXXX,"$3,073.50 "
CATH BLLN PCB OTW  5X 2X50 PCB502050,"$5,895.00 "
CATH BLLN PCB OTW 5X2X90 PCB502090,"$5,895.00 "
CATH BLLN PCB OTW 6X2X90 PCB602090,"$5,895.00 "
CATH BLLN PCB OTW 7X2X90 PCB702090,"$5,895.00 "
CATH BLLN PCB OTW 8X2X90 PCB802090,"$5,895.00 "
CATH BLLN STERLING ALL SZ 3903XXXX01,"$2,332.50 "
CATH BROVIAC 2.7FR,$906.00 
CATH BROVIAC 4.2FR,"$1,358.50 "
CATH CATHLON 16X2.25 4422,$13.50 
CATH CATHLON 18X1.25 4425,$13.50 
CATH CATHLON 18X1.75 004424,$13.50 
CATH CNTL DBL LUM 4F AK14402,$223.00 
CATH COUDE TIP 18F 010118,$32.50 
CATH CTO MICROGUIDE XXCM MGX39XXX,"$2,125.50 "
CATH DEST 65 7/8F ST RSP01,$824.00 
CATH EDM LUMBAR,"$1,503.00 "
CATH FOGTY THRU LUMEN 3--5.5FR/80CM,$664.00 
CATH FOLEY 2WAY 1.5CC 6F 17000306,$159.00 
CATH FOLEY 2WAY 30CC 16F-18F 0166LXX,$35.50 
CATH FOLEY 2WAY 30CC 22F,$69.00 
