Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3.75  X 20   NC TREK RX BALLOO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3.75 / 12 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3.75 / 15 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3.75 / 20 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,30/2.25 RESOLUTE INTEGRITY STE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,30/2.5 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,30/3.0 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,30/3.5 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"30ML BASIXTOUCH INFLAT DEV, ANALOG DISPLAY, CLEAR POLYCARBONATE",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],92
WAKE FOREST BAPTIST MEDICAL CENTER High Point,34/3.0 Resolute Integrity Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,34/3.5 Resolute Integrity Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,34/4.0 Resolute Integrity Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,35 BENTSON GUIDEWIRE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],300
WAKE FOREST BAPTIST MEDICAL CENTER High Point,38/3.0 Resolute Integrity Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,38/3.5 Resolute Integrity Rx,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3D POSITIONAL TRACKING,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],682
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3D POST PROCESSING IND STATION IN SUITE,OTHER IMAGING SERVICES - ULTRASOUND [0402],509
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3-D RADIATION TREATMENT PLNG,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],"1,241.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,3MM/6CM INTERLOCK COIL 2D,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,154.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.0  X 20   NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.0 / 12 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.0 / 15 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.0 / 20 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.0 / 30 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4.50 / 15 TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,4CM X 20CM TYSHAK BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,571.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"4mm Peak PlasmaBlade 4.0, wide spatula tip (min order of 4)",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,019.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5 HIAA (SENDOUT) (BEAKER),LABORATORY - CHEMISTRY [0301],199
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5.0  X 12   NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],451
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5/135/20 UNIFUSE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],479
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5/30/135 VIATRAC BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],641
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5/90/135 UNIFUSE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],479
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5/90/50 UNIFUSE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],479
WAKE FOREST BAPTIST MEDICAL CENTER High Point,500-700 EMBOSHPERES,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],770
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F 3DRC WILLIAMS CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],31
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F ACCU-VU SIZING PIG 100CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],391
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F GLIDESHEATH .21 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],131
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F JACKY 3.5 110CM - TERUMO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F JACKY 3.5 RADIAL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F SINGLE POWER PICC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],347
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5F TIG 3.5 110CM - TERUMO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5FR DUAL LUMEN XPP PICC TRAY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],641
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5Fr. Angled Glide Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],184
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5-HYDROXYTRYPTAMINE,LABORATORY - GENERAL CLASSIFICATION [0300],223
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5MM X 13MM CORONARY STENT W/DELIVERY SYS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,582.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5MM X 18MM CORONARY STENT W/DELIVERY SYS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,582.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5MM/15CM INTERLOCK COIL 2D,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,154.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5'NUCLEOTIDASE ASSAY,LABORATORY - CHEMISTRY [0301],123
WAKE FOREST BAPTIST MEDICAL CENTER High Point,5x40x135 cm Armada Balloon,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],353
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6 FR Pinnacle Precision Sheath,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"6 Fr ProGlide Suture-Mediated Closure System, w/knot pusher & 7 suture trimmer",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],914
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6 x 90 flexor shuttle sheath,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],404
WAKE FOREST BAPTIST MEDICAL CENTER High Point,62323  NJX INTERLAMINAR LMBR/SAC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],"1,019.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6F 4CM PINNACLE HI-FLOW SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6F DX PIG DAIG,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],366
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6F GLIDESHEATH .035 IN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],131
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6F GUIDELINER CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,355.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6F/55CM BRITE TIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],80
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6fr 120cm Solent Omni,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,552.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6FR 90CM SOLENT PROXY CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"2,353.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6FR ANSEL SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],210
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6FR AVX ULTRA CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,005.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6FR JR 4 125CM GUIDE BSC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],163
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6Fr x 13cm x 0.083in Classic Sheath Standard 0.038in x 45cm guidewire (Mfr:Thomas Medical for Merit,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],103
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6FR X 65CM PINNACLE DESTINATION SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],394
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6MM/10CM INTERLOCK COIL 2D,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,154.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6MM/20CM INTERLOCK COIL 2D,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,154.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,6MM/5CM VIABAHN STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"5,335.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"7.5F/8F X 115CM THERMOCOOL SF NAV CATH, D-F CURVE W/CURVE VISUAL",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"7,255.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"7.5F/8F X 115CM THERMOCOOL SF NAV CATH, F-J CURVE W/CURVE VISUAL",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"7,255.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7/30/135 VIATRAC BALLOON CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],641
WAKE FOREST BAPTIST MEDICAL CENTER High Point,763824 12+OXYCODONE+CRT-UNBUND (SENDOUT) - PAIN MGMT PANEL 13 - LC,LABORATORY - CHEMISTRY [0301],129
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7-Dehydrocholesterol (Beaker),LABORATORY - CHEMISTRY [0301],155
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7F 24CM SHEATH ARROW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],176
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7F GUIDELINER CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,340.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7F PINNACLE DESTINATION SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],394
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7F PINNACLE SHEATH TEURMO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],116
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7FR 55CM BRITETIP SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],80
WAKE FOREST BAPTIST MEDICAL CENTER High Point,7MM X 2 OSTEOCOOL RF ABLATION DUAL PROBE KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"6,519.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8 X 25 CLASSIC SPLITTABLE SHEATH CLS-2508,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],217
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"8.5 Fr x 60cm Fast-Cath Guiding Introducer, RAMP Fixed-Curve",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],624
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"8.5Fr x 60cm x 0.038"" Fast-Cath Guiding Introducer",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],586
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8/2.25 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,305.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8/2.75 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8/4/75 CONQUEST BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],593
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8F IMASH--90CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,725.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8FR 45/80 TORQVUE DELIVERY SYS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"1,768.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8Fr SoundStar ECO SMS Diagnostic Catheter,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"5,813.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"8Fr ThermoCool SmartTouch Cath, Thermocouple DF Curve Bi-Direct",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"7,265.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"8Fr ThermoCool SmartTouch Cath, Thermocouple FJ Curve Bi-Direct",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],"7,265.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8MM X 20CM INTERLOCK 2D COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,056.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"8MM X 60MM BALL, 80CM SHAFT, ARMADA 35 PTA CATH, 0.035IN MAX GWIRE",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],353
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8MM/10CM VIABAHN STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"5,677.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,8MM/20CM INTERLOCK COIL 2D,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"1,154.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,9/3.5 RESOLUTE INTEGRITY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,9/4.0 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"3,384.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,900-1200 EMBOSPHERES,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],770
WAKE FOREST BAPTIST MEDICAL CENTER High Point,93609 MAPPING PROCEDURE,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"2,936.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,93613 MAPPING PROC 3-D,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"3,724.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,93621 EP W/LA PAC/REC,CARDIOLOGY - GENERAL CLASSIFICATION [0480],965
WAKE FOREST BAPTIST MEDICAL CENTER High Point,93622 EP W/LV PAC/REC,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"1,448.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,93623 PROG STIM/PAC POST-IV IN,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"2,095.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99281 EMERGENCY ROOM MINIMAL-1,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],271
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99282 EMERGENCY ROOM BRIEF-2,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],436
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99283 EMERGENCY ROOM LIMITED-3,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],806
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99284 EMERGENCY INTERMEDIATE-4,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],"1,439.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99285 EMERGENCY ROOM EXTENDED-5,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],"2,044.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,99291 CRITICAL CARE-ED,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],769
WAKE FOREST BAPTIST MEDICAL CENTER High Point,9F 45/80 AMPLATZER DELIVERY SY,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],"1,768.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,9FR. PINNACLE SHEATH 15-715,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],40
WAKE FOREST BAPTIST MEDICAL CENTER High Point,9FR/45CM CHECK-FLO ANGLED SHEATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],210
WAKE FOREST BAPTIST MEDICAL CENTER High Point,A. Phagocytophilum/E. Chaffeensis AB Panel (Beaker),LABORATORY - IMMUNOLOGY [0302],162
WAKE FOREST BAPTIST MEDICAL CENTER High Point,AA REPAIR W AA PROSTHESIS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,769.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABD PARACENTESIS,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],518
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABD PARACENTESIS W/IMAGING PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,189.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMEN 1 VIEW (KUB),RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],164
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMEN 3 OR MORE VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],266
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMEN COMPLETE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],287
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMINAL AORT W/ FEM R/O,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],"1,738.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMINAL AORTOGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],"2,221.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMINAL BINDER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],57
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMINAL PARACENTESIS & GUIDE - IMG,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"1,189.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABDOMINAL PARACENTESIS NO GUID,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],518
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ABL Kinase Domain Mutation in CML, Cell Based(Beaker)",LABORATORY - CHEMISTRY [0301],542
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ABL Kinase Domain Mutation in CML, Plasma Based (Beaker)",LABORATORY - CHEMISTRY [0301],50
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABLATE ARRHYTHMIA ADD ON,CARDIOLOGY - CARDIAC CATH LAB [0481],"8,555.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABLATE BONE TUMOR(S) PERQ,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"7,165.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABLATION OF AV NODE,CARDIOLOGY - GENERAL CLASSIFICATION [0480],"12,233.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABLATION PULMONARY TUMOR,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],"3,130.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABO DNA Genotype,LABORATORY - CHEMISTRY [0301],120
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABO GROUP,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",81
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ABRASION, <= 4 LESIONS, ADD-ON",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],72
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABRASION; SGL LESION LERS,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],118
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ABSCESS LOCALIZATION-WH. BODY,NUCLEAR MEDICINE - GENERAL CLASSIFICATION [0340],"1,504.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Absolute Pro self exp stent OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],"2,156.00"
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Acapella Supply Device,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],119
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACCUSTICK (20-602),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],242
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACCUSTICK II NEPH SET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],242
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ACE, CSF",LABORATORY - CHEMISTRY [0301],293
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACETAMINOPHEN ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],51
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ACETOACETATE, SERUM OR PLASMA (SENDOUT)",LABORATORY - CHEMISTRY [0301],263
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ACETONE, BLOOD (BEAKER)",LABORATORY - GENERAL CLASSIFICATION [0300],65
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACETYLCHOLINE REC AB BINDING (BEAKER),LABORATORY - GENERAL CLASSIFICATION [0300],112
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Acetylcholine Receptor Modulating AB (Beaker),LABORATORY - CHEMISTRY [0301],164
WAKE FOREST BAPTIST MEDICAL CENTER High Point,Ach Receptor (Muscle) Modulating Ab-Paraneoplastic Serum,LABORATORY - CHEMISTRY [0301],24
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACID FAST CULTURE (Beaker),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],356
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACID FAST SMEAR (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],277
WAKE FOREST BAPTIST MEDICAL CENTER High Point,"ACID PHOSPHATASE, PROSTATIC (Beaker)",LABORATORY - GENERAL CLASSIFICATION [0300],106
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACROMICLAVICULAR JOINTS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],304
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACT,LABORATORY - HEMATOLOGY [0305],32
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACTH (PLASMA),LABORATORY - GENERAL CLASSIFICATION [0300],258
WAKE FOREST BAPTIST MEDICAL CENTER High Point,ACTH (PLASMA) (Beaker),LABORATORY - CHEMISTRY [0301],314
