Entity,Service Description,Price
BHM,Apply cast spica hip 1 leg,$767.00 
BHM,Apply cast spica hip 2 leg,$767.00 
BHM,Apply splint arm lng sholdhand,$365.00 
BHM,Apply splint arm shrt&hand sta,$365.00 
BHM,Apply splint leg lng thi-ankle,$365.00 
BHM,Apply splint leg shrt calffoot,$365.00 
BHM,Apply walker heel to cast,$365.00 
BHM,Apraclonidine opth 5ml,$63.00 
BHM,Aquadeks ped liq 1ml oral syr,$0.00 
BHM,Aquaphor oint 396 gm,$23.00 
BHM,Aquaphor oint 52.5gm,$0.00 
BHM,Arformoterol tartrate 2ml inh,$30.00 
BHM,Argatroban 1mg inj,$58.00 
BHM,Arginine 10% soln 300ml,$491.00 
BHM,Aripiprazole 10 mg tab,$56.00 
BHM,Aripiprazole 15 mg tab,$56.00 
BHM,Aripiprazole 2mg tab,$56.00 
BHM,Aripiprazole 5mg tab,$56.00 
BHM,Arsenic Trioxide 1 mg inj,$370.00 
BHM,Arsenic-blood,$28.00 
BHM,Art duplex lwr ext comp bil,"$1,305.00 "
BHM,Art duplex upper ext comp bil,"$1,361.00 "
BHM,Art pvr compl le 3uplev excr,"$1,021.00 "
BHM,Art pvr compl le 3uplev rest,$905.00 
BHM,Art pvr compl ue 3uplev excr,"$1,019.00 "
BHM,Art pvr compl ue 3uplev rest,$905.00 
BHM,Arterial duplex aortoiliac com,"$1,325.00 "
BHM,Arterial duplex aortoiliac lim,$849.00 
BHM,Arterial duplex celiac mes com,"$1,832.00 "
BHM,Arterial duplex lower ext lim,"$1,049.00 "
BHM,Arterial duplex renal complet,"$1,483.00 "
BHM,Arterial duplex renal limited,$575.00 
BHM,Arterial duplex upper ext lim,"$1,049.00 "
BHM,Arterial puncture,$191.00 
BHM,Arterial pvr ltd 1-2lev,$449.00 
BHM,Arterial-pulm-venous monitor,"$2,563.00 "
BHM,Artho electr sabr 2.0 ar920 r,$548.00 
BHM,Arthocentes & ligament tend UC,$310.00 
BHM,Arthocentesis & ligament/tend,$485.00 
BHM,Arthro asp inj intjt bur mul,"$1,183.00 "
BHM,Arthro asp inj lgjt bur,"$1,183.00 "
BHM,Arthro asp inj lgjt bur mul,"$1,183.00 "
BHM,Arthro asp inj lgjt bur sng,"$1,183.00 "
BHM,Arthro asp inj lgjt bur US,"$1,194.00 "
BHM,Arthro electr ablat ar9809s 0,"$1,133.00 "
BHM,Arthro electr ball ar9808s 5,"$1,133.00 "
BHM,Arthro irrig set 4 lead 2c4 1,$103.00 
BHM,Ascorbic acid (vitamin C),$34.00 
BHM,Ascorbic acid 250mg tab,$0.00 
BHM,Ascorbic acid 500mg tab,$0.00 
BHM,ASO (antistreptolysin O)-titer,$413.00 
BHM,ASO screen w reflex to titer,$110.00 
BHM,Asp 3rd or more ea cyst bin,"$1,085.00 "
BHM,Asp breast 2nd cyst bin,"$2,156.00 "
BHM,Asp breast cyst bin,"$2,221.00 "
BHM,Asp inj renal cyst ndl PRC,"$1,934.00 "
BHM,Aspergillus Abs,$30.00 
BHM,Aspirate fine ndl no guidance,$429.00 
BHM,Aspirate fine ndl w guidance,"$1,672.00 "
BHM,Aspirin 300mg supp,$0.00 
BHM,Aspirin 325mg ec tab,$0.00 
BHM,Aspirin 325mg tab,$0.00 
BHM,Aspirin 81mg chewable tab,$0.00 
BHM,Aspirin 81mg chewable tab UC,$0.00 
BHM,Aspirin 81mg ectab,$0.00 
BHM,Aspirin/dipyridamole cap SR,$15.00 
BHM,AST (SGOT),$61.00 
BHM,AST (SGOT) UC,$61.00 
BHM,AT PANCA (c),$20.00 
BHM,Atazanavir 150mg cap,$46.00 
BHM,Atazanavir 200mg cap,$46.00 
BHM,Atenolol 100mg tab,$1.00 
BHM,Atenolol 25mg tab,$1.00 
BHM,Atenolol 50mg tab,$1.00 
BHM,Atezolizumab 10 mg,$424.00 
BHM,Atg 16l1 snp,$36.00 
BHM,Atgam 250mg inj,"$9,969.00 "
BHM,Atgam test 5 mcg inj,$2.00 
BHM,Atorvastatin 10 mg tab,$1.00 
BHM,Atorvastatin 20 mg tab,$1.00 
BHM,Atorvastatin 40 mg tab,$1.00 
BHM,Atorvastatin 80mg tab,$1.00 
BHM,Atovaquone 750mg/5ml susp,$62.00 
BHM,Atrial apendage lariat,"$30,807.00 "
BHM,Atrial septectomy-ostomy,"$15,178.00 "
BHM,Atropine 0.1mg/ml 10ml syringe,$50.00 
BHM,Atropine 0.25 mg,$1.00 
BHM,Atropine 0.4mg/ml 1ml,$93.00 
BHM,Atropine 1% eye drop 15ml,$0.00 
BHM,Atropine 1% eye drop 2ml,$0.00 
BHM,Atropine 1% oph soln 5 ml,$0.00 
BHM,Atropine 1mg/ml 1ml,$146.00 
BHM,Augmentin 250mg/5ml oral susp,$1.00 
BHM,Augmentin 400mg/5ml oral susp,$1.00 
BHM,Augmentin 500mg tab,$2.00 
BHM,Augmentin 600mg/5ml susp 5ml,$1.00 
BHM,Augmentin 875mg tab,$2.00 
BHM,Autolog bld-drv HPC harvest,"$4,887.00 "
BHM,Autolog thaw cryopres wo wash,"$1,500.00 "
BHM,Autolog transpl HPC,"$4,887.00 "
BHM,Avc 15% cream,$426.00 
BHM,Avelumab 10 mg Inj,$452.00 
BHM,Avitene 1 gram powder,"$1,046.00 "
BHM,Azacitidine 1mg inj,$14.00 
BHM,Azathioprine 50mg tab,$1.00 
BHM,Azathioprine 50mg/ml susp 1ml,$1.00 
BHM,Azelastine nasal spray 30ml,$57.00 
BHM,Azithromycin 200mg/5ml PO susp,$1.00 
BHM,Azithromycin 250mg tab,$5.00 
BHM,Azithromycin 2mg/1ml IV pedi,$1.00 
BHM,Azithromycin 500mg inj,$44.00 
BHM,Azithromycin 500mg PO,$13.00 
BHM,Azithromycin 500mg tab UC,$13.00 
BHM,Azithromycin 500mg/D5W 250ml,$335.00 
BHM,Azithromycin 500mg/NS 250ml,$98.00 
BHM,Azithromycin 600mg tab,$6.00 
BHM,Aztreonam 1g inj,$363.00 
BHM,Aztreonam 2g inj,$738.00 
BHM,Aztreonam iso-osmot 1g/50ml IV,$466.00 
BHM,Aztreonam iso-osmot 2g/50ml IV,$933.00 
BHM,B pertussis Abs IgA (c),$30.00 
BHM,B pertussis Abs IgG (c),$28.00 
BHM,B pertussis Abs IgM (c),$28.00 
BHM,B. burgdorferi IgG CSF (c),$122.00 
BHM,B. burgdorferi IgM CSF (c),$118.00 
BHM,B. burgdorferi-direct probe,$320.00 
BHM,"B.K virus quant, DNA by PCR",$530.00 
BHM,Baby balm 2oz,$0.00 
BHM,Bacitracin 0.9gm oint packet,$0.00 
BHM,Bacitracin 0.9gm oint pkt UC,$0.00 
BHM,Bacitracin 15g oint,$0.00 
BHM,Bacitracin 50mu inj,$128.00 
BHM,Bacitracin eye oint 3.5gm,$108.00 
BHM,Baclofen 10mg tab,$1.00 
BHM,Baclofen 10mg/ml susp 1ml ped,$2.00 
BHM,Baclofen 20mg tab,$1.00 
BHM,Baclofen 5mg tab,$1.00 
BHM,Bactrim 400/80mg equiv tab,$1.00 
BHM,Bactrim ds equiv tablet,$1.00 
BHM,Bactrim IV 160mg/10ml,$151.00 
BHM,Bag a jet sp100,$17.00 
BHM,Bag bile 19oz s l,$53.00 
BHM,Bag drain uro c0000 3,$142.00 
BHM,Bag drainage pediat c,$328.00 
BHM,Bag drainage urine 2000ml s r,$35.00 
BHM,Bag Infusor 1000mlhook etx4 0,$189.00 
BHM,Bag spec 100x10 trs100 s,$584.00 
BHM,Bag urimeter 350ml sv F,$73.00 
BHM,Bag urinary leg large 3 z,$16.00 
BHM,Bag urine leg dispoz 19oz / g,$33.00 
BHM,Bag urine leg dispoz 19oz f p,$17.00 
BHM,Bal Emerge MR12x1.2 391891 2,$914.00 
BHM,Bal Emerge MR12x3.25 391891 2,$914.00 
BHM,Bal Emerge MR12x3.5 391891 5,$914.00 
BHM,Bal Emerge MR2.25x12 392671 2,$914.00 
BHM,Bal Emerge MR2.25x15 392671 2,$914.00 
BHM,Bal Emerge MR2.25x30 392673 2,$914.00 
BHM,Bal Emerge MR2.5x12 392671 5,$914.00 
BHM,Bal Emerge MR2.5x15 392671 5,$914.00 
BHM,Bal Emerge MR2.5x20 392672 5,$914.00 
BHM,Bal Emerge MR2.5x30 392673 5,$914.00 
BHM,Bal Emerge MR2.5x8 392670 5,$914.00 
BHM,Bal Emerge MR2.75x12 392671 7,$914.00 
BHM,Bal Emerge MR2x12 392671 0,$914.00 
BHM,Bal Emerge MR2x15 392671 0,$914.00 
BHM,Bal Emerge MR2x20 392672 0,$914.00 
BHM,Bal Emerge MR2x30 392673 0,$914.00 
BHM,Bal Emerge MR2x8 392670 0,$914.00 
BHM,Bal Emerge MR3.25x12 392671 2,$914.00 
BHM,Bal Emerge MR3.5x12 392671 5,$914.00 
BHM,Bal Emerge MR3.5x15 392671 5,$914.00 
BHM,Bal Emerge MR3.5x20 392672 5,$914.00 
BHM,Bal Emerge MR3.5x30 392673 5,$914.00 
BHM,Bal Emerge MR3.5x8 392670 5,$914.00 
BHM,Bal Emerge MR3.75x12 392671 7,$914.00 
BHM,Bal Emerge MR30x3 391893 0,$914.00 
BHM,Bal Emerge MR3x12 392671 0,$914.00 
BHM,Bal Emerge MR3x15 392671 0,$914.00 
BHM,Bal Emerge MR3x20 392672 0,$914.00 
BHM,Bal Emerge MR3x30 392673 0,$914.00 
BHM,Bal Emerge MR3x8 392670 0,$914.00 
BHM,Bal Emerge MR4.5x12 392671 5,$914.00 
BHM,Bal Emerge MR4.5x15 392671 5,$914.00 
BHM,Bal Emerge MR4.5x20 392672 5,$914.00 
BHM,Bal Emerge MR4.5x8 392670 5,$914.00 
BHM,Bal Emerge MR4x12 392671 0,$914.00 
BHM,Bal Emerge MR4x15 392671 0,$914.00 
BHM,Bal Emerge MR4x20 392672 0,$914.00 
BHM,Bal Emerge MR4x30 392673 0,$914.00 
BHM,Bal Emerge MR4x8 392670 0,$914.00 
BHM,Bal Emerge MR5.5x20 392672 5,$914.00 
BHM,Bal Emerge MR5x12 392671 0,$914.00 
BHM,Bal Emerge MR5x15 392671 0,$914.00 
BHM,Bal Emerge MR5x20 392672 0,$914.00 
BHM,Bal Emerge MR5x8 392670 0,$914.00 
BHM,Bal Emerge OTW15x2 391911 0,$914.00 
BHM,Bal Emerge OTW3X12 392681 0,$914.00 
BHM,Bal extrct sys bag alexs gt 7,"$2,438.00 "
BHM,Balln uterine postp 24f g24 7,"$2,256.00 "
BHM,Ballon insertion,"$10,434.00 "
BHM,Balmex 2oz oint,$0.00 
BHM,Bandage adh bandaid 3in 4 4,$2.00 
BHM,Bar dental arch 5in 13cm 10 5,$34.00 
BHM,Baraclude 0.5 mg tab,$86.00 
BHM,Barium enema air w or wo gluc,"$2,086.00 "
BHM,Barium enema w gastro hypaque,"$2,086.00 "
BHM,Barium enema w or wo KUB xr,"$1,531.00 "
BHM,Bartonella henselae IgG(c),$26.00 
BHM,Bartonella henselae IgM(c),$26.00 
BHM,Basic metabolic panel (BMP),$488.00 
BHM,BCR-ABL major BP - 81206,$120.00 
BHM,BCR-ABL major BP - 81206,$250.00 
BHM,BCR-ABL minor BP - 81207,$100.00 
BHM,BCR-ABL minor BP - 81207,$210.00 
BHM,Beer (MD ordered),$0.00 
BHM,Belt lumbar 2pull 10in 7989 9,$108.00 
BHM,Belt lumbar sacrl lg d13831 7,$190.00 
BHM,Belt pelvic stabilizatn tp r,"$1,122.00 "
BHM,Belt sacro lumbar univer l,$219.00 
BHM,Belt support back x-la e,$217.00 
BHM,Benadryl cream 2-0.1% 1 oz,$0.00 
BHM,Benazepril HCL 10mg tab,$1.00 
BHM,Benazepril HCL 20mg tab,$1.00 
BHM,Benazepril HCL 40 mg tab,$1.00 
BHM,Benazepril HCL 5mg tab,$1.00 
BHM,Bendamustine (Bendeka) 1 mg,$148.00 
BHM,Bendamustine 1mg inj,$159.00 
BHM,Benralizumab 1mg Inj,"$1,695.00 "
BHM,Benzocaine 20% 5.25 g gel,$0.00 
BHM,Benzoin w/applictr 2/3ml c1544,$0.00 
BHM,Benzonatate 100mg cap,$1.00 
BHM,Benztropine 1mg tab,$1.00 
BHM,Benztropine 1mg/ml 2ml inj,$453.00 
BHM,Benztropine mesylate 0.5mg tab,$1.00 
BHM,Beta 2 glycoprotein antibodies,$36.00 
BHM,Beta 2 Microglobulin,$49.00 
BHM,Beta 2 microglobulin-CSF,$20.00 
BHM,Beta D glucan,$262.00 
BHM,Beta HCG on Blood (Quant),$215.00 
BHM,Beta HCG on Blood (Quant)-UC,$170.00 
BHM,Beta-hydroxybutyrate,$56.00 
BHM,Betamethason dip 0.05% 60mllot,$53.00 
BHM,Betamethasone 6mg/ml 2ml syr,$412.00 
BHM,Betapace 160mg tab,$1.00 
BHM,Betaxolol 0.5% eye drop 5ml,$91.00 
BHM,Bethanechol 10mg tab,$1.00 
BHM,Bethanechol 25mg tab,$3.00 
BHM,Bevacizumab 10 mg inj,$420.00 
BHM,Biafine topical emulsion 45 gm,$116.00 
BHM,Bicalutamide 50mg tab,$2.00 
BHM,Bicillin L-A 1200 000u 2ml UC,"$1,037.00 "
BHM,Bicillin L-A 600 000 uml 1mlUC,$599.00 
BHM,Bile acids cholylglycine,$38.00 
BHM,Bilevel BIPAP install,"$1,445.00 "
BHM,Bilevel BIPAP qd,"$1,445.00 "
BHM,Biliary dilitation w/wo stent,"$6,535.00 "
BHM,Bilirubin (direct),$61.00 
BHM,Bilirubin (total),$61.00 
BHM,Bilirubin total UC,$61.00 
BHM,Bilirubin-body fluid (total),$61.00 
BHM,Bilirubin-cord blood (direct),$61.00 
BHM,Bilirubin-cord blood (total),$61.00 
BHM,Biopsy bone trocr ndl superfic,"$1,350.00 "
BHM,Biopsy skin lesion,$456.00 
BHM,Biopsy to UM-88313-1,$210.00 
BHM,Biopsy to UM-88313-2,$210.00 
BHM,Biopsy to UM-88313-3,$210.00 
BHM,Biopsy to UM-88313-4,$210.00 
BHM,Biopsy to UM-88314-1,$230.00 
BHM,Biopsy to UM-88319-1,$563.00 
BHM,Biopsy to UM-88319-2,$563.00 
BHM,Biopsy to UM-88319-3,$563.00 
BHM,Biopsy to UM-88319-4,$563.00 
BHM,Biopsy to UM-88319-5,$563.00 
BHM,Biopsy to UM-88319-6,$563.00 
BHM,Biopsy to UM-88319-7,$563.00 
BHM,Biopsy to UM-88319-8,$563.00 
BHM,Biopsy tongue anter two-thirds,"$1,839.00 "
BHM,Biotinidase deficiency blood,$116.00 
BHM,Biposy breast open incisional,"$10,911.00 "
BHM,Bisacodyl 10mg supp,$0.00 
BHM,Bisacodyl 5mg tab,$0.00 
BHM,Bismuth subsalicylate sus 30ml,$0.00 
BHM,Bisoprolol fumarate 5mg tab,$1.00 
BHM,Bisoprolol/hctz 10-6.25mg tab,$1.00 
BHM,Bisoprolol/hctz 2.5-6.25mg tab,$1.00 
BHM,Bisoprolol/hctz 5-6.25mg tab,$1.00 
BHM,Bivalirudin 1mg inj,$42.00 
BHM,Bladder instillation anticarcinogenc agent,$907.00 
BHM,Blade 2.9 incisor plus72202 6,"$6,132.00 "
BHM,Blade 4 crvd torpedo ar8400 d,$995.00 
BHM,Blade 4 mrcl recip 72203 2,"$7,511.00 "
BHM,Blade 4 mrcl rotar hyscp209 9,"$5,109.00 "
BHM,Blade ACL trantibl kit ar1 7,"$2,216.00 "
BHM,Blade agrs 18.5x5 str229633 2,$330.00 
BHM,Blade arthx ar885 6,"$8,413.00 "
BHM,Blade Beaver 377 5,$7.00 
BHM,Blade Beaver 59 0,$155.00 
BHM,Blade Beaver 64 0,$15.00 
BHM,Blade Beaver 67 0,$12.00 
BHM,Blade Beaver 69 0,$44.00 
BHM,Blade bone mill fin dis5400 2,"$3,900.00 "
BHM,Blade centerline disp ar8 0,"$1,970.00 "
BHM,Blade cervical x,$90.00 
BHM,Blade cut arthro2.5mm275628 0,"$2,933.00 "
BHM,Blade cut full2.5x7cm275627 0,"$2,686.00 "
BHM,Blade dermatome 00880000 0,$384.00 
BHM,Blade doublecut 4x13 ar840 c,$437.00 
BHM,Blade drill ACL sm l,$270.00 
BHM,Blade drill total k c,$426.00 
BHM,Blade Excalibur 5.5mm ar855 x,$437.00 
BHM,Blade eye mvr 25ga e7 5,$278.00 
BHM,Blade eye sharp min round 6 0,$51.00 
BHM,Blade eye str mini beaver6 0,$17.00 
BHM,Blade eye super 30d unit e,$37.00 
BHM,Blade fan 30x30x.38 5400134 9,$398.00 
BHM,Blade Gigli saw,$175.00 
BHM,Blade helica 85 4563 s,"$6,387.00 "
BHM,Blade helical fem 105 40383 s,"$3,870.00 "
BHM,Blade helical fem 95 40382 s,"$3,870.00 "
BHM,Blade hip sag 90x18 dr bo a,$426.00 
BHM,Blade ibb osted strl 451800 p,"$2,413.00 "
BHM,Blade long length med 8,$270.00 
BHM,Blade long med 31x m,$270.00 
BHM,Blade med 18.5x9mm 22963 5,$270.00 
BHM,Blade med narrow 18x5.5mm T,$330.00 
BHM,Blade micro Sickle 28164 3,"$1,579.00 "
BHM,Blade microtom cartilage990 2,$156.00 
BHM,Blade microtome acu e e,$19.00 
BHM,Blade myringotomy 377 0,$59.00 
BHM,Blade myringotomy 377 1,$50.00 
BHM,Blade myringotomy 70130 1,$84.00 
BHM,Blade narrow 15x7 shrt 33 3,$325.00 
BHM,Blade narrow 18x7 med 33 4,$330.00 
BHM,Blade osc sag 10x9mm 22963 1,$325.00 
BHM,Blade osc sagit 5.5x.38x25 R,$270.00 
BHM,Blade osc sagit 7x.51x29.5 R,$330.00 
BHM,Blade oscil18.3x105 6625127 5,"$2,681.00 "
BHM,Blade paddle snap Davinc400 8,$468.00 
BHM,Blade Photon electrosurg 1,"$2,681.00 "
BHM,Blade quad cut4.3x13 188438 r,"$1,886.00 "
BHM,Blade rasp 5100037114 R,$995.00 
BHM,Blade rasp cross cut 5053 3,$650.00 
BHM,Blade rasp sm 11x5 S Y,$995.00 
BHM,Blade recipr cut edge27796 0,$371.00 
BHM,Blade recipr saw 25.4x4mm m,$25.00 
BHM,Blade recipr saw S Y,$302.00 
BHM,Blade recipr saw zr- 8,$73.00 
BHM,Blade recipr tapr 27.0x.38 R,$721.00 
BHM,Blade recp tapr 5100137233 R,$703.00 
BHM,Blade sagit 18x90 str611812 0,$478.00 
BHM,Blade sagit 25x9str312513 0,$478.00 
BHM,Blade sagit 61x48 thin w/fl e,$208.00 
BHM,Blade sagitl 100 5,$426.00 
BHM,Blade sagitl 18x1.27x100 R,$426.00 
BHM,Blade sagitl aggres lrg m i,$208.00 
BHM,Blade sagitl med 18.5x9. m,$270.00 
BHM,Blade sagtl 6.0 611813790S Y,$478.00 
BHM,Blade samurai fullrad cat00 7,"$2,479.00 "
BHM,Blade saw 2side 1.27 277096 1,$372.00 
BHM,Blade saw 7mm 450 7,"$2,187.00 "
BHM,Blade saw Caspar 6 5400134 6,"$1,715.00 "
BHM,Blade saw oscil 13x63x 9,$104.00 
BHM,Blade saw sagi .050h .433w r,$426.00 
BHM,Blade saw sagital 4118-127 0,$426.00 
BHM,Blade saw sagittal knee 9 m,$426.00 
BHM,Blade saw sagittl18 6118137 0,$546.00 
BHM,Blade shavr4.3 navig188438 m,"$2,966.00 "
BHM,Blade spiral retr 75 040130 s,"$6,131.00 "
BHM,Blade sternal 298-97-101 R,$229.00 
BHM,Blade sternotom cor 5400134 5,$516.00 
BHM,Blade sw lng tpr 0.6 451222 p,$832.00 
BHM,Blade sw sht tpr 0.4 451212 p,$832.00 
BHM,Blade sw sht tpr 0.6 451232 p,$832.00 
BHM,Blade tendon arthx ar238 9,"$1,724.00 "
BHM,Blade trct ang 22.5x4 1884 0,"$2,155.00 "
BHM,Blastomyces Abs,$20.00 
BHM,Bldr irrigation smpl lavage instillation,$907.00 
BHM,Bleomycin 15u vial,$287.00 
BHM,Blinatumomab 1 mcg,$936.00 
BHM,Blistex lip balm stick,$0.00 
BHM,Block lumbar sympathetic,"$4,715.00 "
BHM,Block maxfacial silicn blk1 s,"$3,071.00 "
BHM,Blood borne parasite smear,$215.00 
BHM,Blood patch,"$1,888.00 "
BHM,Blood patch injection,"$1,888.00 "
BHM,Blood transfusion,$646.00 
BHM,Blood typing ABO,$86.00 
BHM,Blood typing Rh,$86.00 
BHM,BM add tissue culture-NG,$190.00 
BHM,BM initial tissue culture-NG,$710.00 
BHM,BM-BL tissue cult-no Growth-NG,$90.00 
BHM,BM-BL tissue cult-no Growth-NG,$190.00 
BHM,BMT-7AAD marker (C),$146.00 
BHM,BMT-ABO (C),$16.00 
BHM,BMT-ANTIBODY Screen,$26.00 
BHM,BMT-CD34 marker (C),$175.00 
BHM,BMT-CD45 marker (C),$146.00 
BHM,BMT-CHAGAS,$80.00 
BHM,BMT-CMV TOTAL (C),$24.00 
BHM,"BMT-DRB3,4,5 high resolution (C)",$156.00 
BHM,"BMT-DRB3,4,5 Intermediate Resolution (C)",$158.00 
BHM,BMT-HBCORE total (C),$32.00 
BHM,BMT-HBSAG (C),$36.00 
BHM,BMT-HCV (C),$52.00 
BHM,BMT-HIV1/HIV2 plus O Reflex,$42.00 
BHM,BMT-HIV1-HBV-HCV ULTrio NAT (C),$100.00 
BHM,BMT-HIV1-HIV2 Plus O (C),$42.00 
BHM,BMT-HLA A high resolution,$310.00 
BHM,BMT-HLA A High Resolution (C),$370.00 
BHM,BMT-HLA A intermediate resolution,$142.00 
BHM,BMT-HLA B high resolution,$310.00 
BHM,BMT-HLA B High Resolution (C),$370.00 
BHM,BMT-HLA B intermediate resolution,$142.00 
BHM,BMT-HLA C high resolution,$310.00 
BHM,BMT-HLA C High Resolution (C),$370.00 
BHM,BMT-HLA DQB1 high resolution,$210.00 
BHM,BMT-HLA DQB1 Intermediate RE (C),$156.00 
BHM,BMT-HLA DRB1 high resolution,$310.00 
BHM,BMT-HLA DRB1 high resolution (C),$158.00 
BHM,BMT-HLA DRB1 intermediate resolution,$156.00 
BHM,BMT-HTLV I AND II (C),$52.00 
BHM,BMT-HTLV I/II Ab Reflex to Immunoblot,$52.00 
BHM,BMT-Intermediate Resolution HLA Panel,$501.00 
BHM,BMT-RH (C),$16.00 
BHM,BMT-SYPHILIS (C),$22.00 
BHM,Bn imp 4.75biocom ar2324b s,"$1,918.00 "
BHM,Bn repr button lrg pec ar2 9,"$7,590.00 "
BHM,Bn repr tightrop 10 ar1588r 1,"$3,105.00 "
BHM,Bolt mini 2.2mm cmb 2,"$9,372.00 "
BHM,Bolt mini 3.3mm cmb 3,"$9,372.00 "
BHM,Bone access osteocol10g ocn 2,"$3,929.00 "
BHM,Bone access osteocool8g ocn 3,"$3,929.00 "
BHM,Bone age studies xr,$510.00 
BHM,Bone age studies XR UC,$510.00 
BHM,Bone bio prep kit 206-71 r,$981.00 
BHM,Bone bio tenodsis kit ar167 s,"$1,921.00 "
BHM,Bone biopsy deep surgical,"$1,615.00 "
BHM,Bone biopsy device f a,$985.00 
BHM,Bone collectr-bx sys AN C,$976.00 
BHM,Bone extremity implant kit r,"$2,876.00 "
BHM,Bone harvesting & filtr3522 s,"$3,258.00 "
BHM,Bone insrt perc tak3 ar1934 3,"$1,921.00 "
BHM,Bone joint spect,"$3,558.00 "
BHM,Bone length studies xr,$774.00 
BHM,Bone marrow aspirations,"$2,696.00 "
BHM,Bone marrow biopsies ndl troc,"$2,696.00 "
BHM,Bone marrow bxs w aspirations,"$2,696.00 "
BHM,Bone marrow smear interpret,$673.00 
BHM,Bone marrow wb,"$1,398.00 "
BHM,Bone repair ac disp ar2 1,"$10,575.00 "
BHM,Bone repair acl disp 110102 0,"$4,290.00 "
BHM,Bone repair ACL inside ar15 s,"$4,612.00 "
BHM,Bone repair tightrss ar892 s,"$4,048.00 "
BHM,Bone repair tightrtit ar89 t,"$4,048.00 "
BHM,Bone scan total body,"$3,088.00 "
BHM,Bone scan triple phase,"$3,331.00 "
BHM,Bone sub Beta BSM 10cc 766 6,"$11,339.00 "
BHM,Bone sub prodens 10cc 87sr0 0,"$18,142.00 "
BHM,Bone sub prodens 20cc 87sr0 0,"$28,603.00 "
BHM,Bone sub prodens 4cc 87sr0 4,"$8,975.00 "
BHM,Bone tip abl cut pay5450800 2,"$6,905.00 "
BHM,Bone tip abl cut spt5450800 5,"$7,557.00 "
BHM,Bone tip ablt cut lg5450800 6,"$6,905.00 "
BHM,Bone tip ablt str lg5450800 8,"$5,972.00 "
BHM,Bone tip ablt strat 5450800 7,"$5,972.00 "
BHM,Bone tripl dev pla4 ar873 4,"$7,050.00 "
BHM,Bonevoid syn rapd 620 0,"$10,575.00 "
BHM,Boot Bucks traction univer l,$92.00 
BHM,Boot Bunny Deroyal compl e,$194.00 
BHM,Boot multi podus lrg lmb 43 d,$459.00 
BHM,Boot multi podus med lmb 43 c,$459.00 
BHM,Boot multi podus sm lmb 43 b,$459.00 
BHM,Bordetella parapertussis PCR,$110.00 
BHM,Bordetella pertussis PCR,$110.00 
BHM,Bortezomib 0.1 mg inj,$264.00 
BHM,Bosentan 62.5mg tab,$243.00 
BHM,Bowl bn mill Midax Rex bm 0,"$2,228.00 "
BHM,Bowl smartmx cts empt540176 1,$558.00 
BHM,Brace ankl stirup univ airc t,$167.00 
BHM,Brace clavicl strap adlt300 4,$60.00 
BHM,Brace harness pavlk 51968n m,$450.00 
BHM,Brace harness pavlk 51968n s,$450.00 
BHM,Brace knee long post 7600b g,$767.00 
BHM,Brace knee rom short adj 7 0,"$1,241.00 "
BHM,Brace knee short post 0112b g,$767.00 
BHM,Brace knee short post 7590b g,$998.00 
BHM,Brace lumbarsacrl lso med m e,"$2,557.00 "
BHM,Brace lumbarsacrl lso sml m e,"$2,557.00 "
BHM,Brace orth lg 1460tl l,"$1,758.00 "
BHM,Brace orth md 1460tl m,"$1,758.00 "
BHM,Brace orth sh sm xl 140tlss l,"$1,758.00 "
BHM,Brace orth shrt lg 1460tls l,"$1,758.00 "
BHM,Brace orth shrt sm 1460tls s,"$1,758.00 "
BHM,Brace orth sm 1460tl s,"$1,758.00 "
BHM,Brace orth xl 1460tls l,"$1,758.00 "
BHM,Brace pad thor lso strnl lg l,$486.00 
BHM,Brace pad thor lso strnl sm d,$486.00 
BHM,Brace thor LSO average m,"$1,298.00 "
BHM,Brace thor LSO avg l,"$1,298.00 "
BHM,Brace thor LSO avg shrt avg d,"$1,298.00 "
BHM,Brace thor LSO avg shrt avg g,"$1,298.00 "
BHM,Brace thor lso shrt 1460tls m,"$1,758.00 "
BHM,Brachy n-s yttrium-90 per c,"$35,467.00 "
BHM,Brachy thr no strand hi ir- 2,$813.00 
BHM,Brachy thx isodos plan int5-10,"$1,911.00 "
BHM,Brachy thx isodos plan sim 1-4,$975.00 
BHM,BRAF mutation analysis-NG,$180.00 
BHM,Brain & stem MRI w con,"$4,780.00 "
BHM,Brain & stem MRI w wo con,"$6,030.00 "
BHM,Brain & stem MRI wo con,"$4,252.00 "
BHM,Brain & stem MRI wo con ltd,"$4,252.00 "
BHM,Brain bx guide trajectr9733 6,"$11,050.00 "
BHM,Brain functional mapping,$631.00 
BHM,Brain functnl MRI by tech,"$1,909.00 "
BHM,Brain functnl MRI by tech UC,"$1,909.00 "
BHM,Brain or head CT w con,"$4,260.00 "
BHM,Brain or head CT w con UC,"$4,260.00 "
BHM,Brain or head CT wo c w rec UC,"$4,228.00 "
BHM,Brain or head CT wo con,"$3,797.00 "
BHM,Brain or head CT wo con UC,"$3,797.00 "
BHM,Brain or head CT wo con w rec,"$4,228.00 "
BHM,Brain or head CT wwo con,"$5,389.00 "
BHM,Brain or head CT wwo con UC,"$5,389.00 "
BHM,Brain perfusion spect,"$2,706.00 "
BHM,Brain static min 4vw vas flow,"$2,187.00 "
BHM,Brain stem auditory evoke comp,$930.00 
BHM,Breast complete LT US,$399.00 
