Service Area,Description,Revenue Code, Charge Patient Pay 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,08/3.25 Xience Xpedition OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,003 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,08/3.5 Xience Xpedition OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,003 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,08/4.0 Xience Xpedition OTW,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,003 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,082510-10F MALECOT 5F STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 609 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,09/3.0 RESOLUTE INTEGRITY STEN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,777 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1 VIEW NECK SOFT TISSUE,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320], 87 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"1,25 VITAMIN D",LABORATORY - GENERAL CLASSIFICATION [0300], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"1,25 VITAMIN D (Beaker)",LABORATORY - GENERAL CLASSIFICATION [0300], 90 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1. ATR 120 AUTOTRANSFUSION RESERVOIR. VI# 9108474,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 89 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.4 VITESSE LASER ABLATN CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,741 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5  X 6  NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 237 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 12 NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 237 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 15 GATEWAY PTA BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,623 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 15 NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 237 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 15 SPRINTER LEGEND RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 325 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 20 GATEWAY PTA BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,623 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 8 NC TREK RX BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 237 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5 X 9 GATEWAY BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,623 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5/8 APEX PUSH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 347 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 / 06 MINI TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 323 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 / 08 MINI TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 323 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 / 12 MINI TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 323 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 / 15 MINI TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 323 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 / 20 MINI TREK RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 323 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.50 ROTALINK BURR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,147 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 1CM DELTAPLUSH PLATINU,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,155 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 1cm Helical Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"1.5mm x 20mm L, 142cm shaft, Coyote ES OTW PTA Ball Dilatation Cath",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 437 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 2cm 360 Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,969 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 2CM AXIUM PRIME BARE 3D DETACHABLE COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 2CM DELTAPAQ 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,997 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 2CM DELTAPLUSH PLATINU,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,155 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 2cm Helical Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 3cm 360 Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,969 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 3CM AXIUM PRIME BARE 3D DETACHABLE COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 3CM DELTAPLUSH PLATINU,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,155 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 3cm Helical Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 4cm 360 Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,969 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 4CM AXIUM PRIME BARE 3D DETACHABLE COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 4CM DELTAPAQ 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,997 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5mm x 4cm Helical Ultra Coil,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.5MM X 6CM DELTAPAQ 10 COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,997 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.7 VITESSE LASER ABLATN CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,741 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.7MM CRYOPROBE - OBLONG ICE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,577 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1.9FR/2.4FR ECHELON MICROCATHE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,025 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10' cable, Maestro 3000 pod to Chilli II Catheter",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,964 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 FR Securment Device,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 156 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10 Fr x 63cm Fast-Cath Hemo Introducer, SL0 curve",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 562 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10 ft. Carto 3 Diagnostic Cable, Hypertronics 34-pin, Lemo 12-pin, Blue",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 587 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10 ft. Carto 3 Diagnostic Cable, Hypertronics 34-pin, Lemo 34-pin, Blue",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 587 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10 x 16 In Devon Magnetic Instrument Drape #121, Hands-Free Transfer, disposable",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 7 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 28 X 135 OMNILINK STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,478 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 29 GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,395 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 30 GALAXY FILL COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,705 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 30 GALAXY FRAME COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,705 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 39 GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,395 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 40 X 135 ABSOL. PRO STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,380 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 59 GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,395 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 8 VIABIL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 3,591 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 8 VIABIL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 3,867 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10 X 90 ECO SOUNDSTAR,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 2,504 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.0 X 20 X 75 MUSTANG BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 286 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.0 X 40 X 75 MUSTANG BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 286 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10.0MM X 19MM, 135CM OTW DELIVERY, VASC BALL-EXPAND STNT SYS",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,196 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10.0MM X 29MM, 135CM OTW DELIVERY, VASC BALL-EXPAND STNT SYS",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,196 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10.0MM X 39MM, 135CM OTW DELIVERY, VASC BALL-EXPAND STNT SYS",MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,196 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2 BILIARY CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 339 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2 DAWSON MUELLER CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 179 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2 MACLOC BILIARY CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 176 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2 NEPH CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 243 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2 NEPH CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 297 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2F X 15CM DRAINAGE CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 134 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.2F X 25CM DRAINAGE CATH,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 134 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.5 Fr x 12cm Fast-Cath Hemostasis Intro w/Hemo Valve and Sideport,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 54 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,"10.5 Fr x 12cm Fast-Cath Hemostasis Introducer, w/Hemo Valve, Sideport, Dilator,",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 42 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10.5GA X 11 DIAMOND THREADED N,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 111 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/135 RENEGADE H. FLO,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 792 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/150 EXPRO SNARE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 638 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/19PALMAZ GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,414 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/2 STERLING BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 479 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/2.0 FLEXTOME RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,132 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/2.5 FLEXTOME RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,132 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/20 ABSOLUTE PRO SELF EXPANDING STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,412 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/20/135 FOXCROSS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 347 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/20/135 PRECISE RX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,401 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/20-3D AXIUM MICRO PGLA COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,542 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/20-3D AXIUM PLATINUM COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,085 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/22 NEPHROURETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 183 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/22 URETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 199 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/24 NEPHROURETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 183 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/24 URETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 199 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/26 NEPHROURETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 372 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/26 URETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 199 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/26 URETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 372 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/28 NEPHROURETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 183 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/28 URETERAL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 199 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/29 GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,294 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/3.0 FLEXTOME RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,132 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/3.5 FLEXTOME RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,132 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30 HELIX AXIUM PLATINUM COI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,085 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30/135 FOXCROSS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 347 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30/135 PRECISE RX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30-3D AXIUM MICRO PGLA COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,542 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30-3D AXIUM PLATINUM COIL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,085 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/30-HELIX AXIUM MICRO PGLA C,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,472 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/39 GENESIS STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,294 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/39/80 GENESIS STENT (IMPLAN,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,255 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/4 STERLING BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 479 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/4 VIATORR STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 6,271 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/4.0 FLEXTOME RX,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 1,132 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/4/75 CONQUEST BALLOON,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 360 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40 FLUENCY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,834 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40 LUMINEXX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,917 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40/120 SMART STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,395 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40/135 FOXCROSS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 347 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40/135 PRECISE RX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/40/80 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,248 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/45 MAC LOC CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278], 199 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/5 VIATORR STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 6,271 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/6 VIATORR STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 6,271 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/60 FLUENCY STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,834 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/60 LUMINEXX STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,961 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/60/120 SMART STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,395 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/60/80 SMART CONTROL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,085 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/7 VIATORR STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 6,271 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/8 VIATORR STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 6,271 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10/80/80 SMART CONTROL STENT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,085 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100 - 300 LC BEADS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 2,621 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100 Valiant Thoracic Stent Graft,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 15,372 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1000-1180 MICRON CE 6011,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 665 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1000ml Pleurx Pleural Effusion vacuum bottle w/ drainage line,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 72 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,1000ml PleurX Starter Kit,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 477 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100-300 EMBOSHPERES,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278]," 1,623 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100UM 2ML SYRINGE EMBOZENE MICHROSPHERES ORANGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 340 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100UM ONCOZENE MICROSPHERE 2ML SYRINGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 2,029 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,100UM ONCOZENE MICROSPHERE 3ML SYRINGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272]," 2,976 "
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10-11-12 Cre Balloon,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 409 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,104CM ARGON BIOPSY FORCEP,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 288 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10CC RED NITRO SYRINGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 4 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10cm 13q OnControl Coax Tray,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 608 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10CM SOFT INTRODUCER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272], 853 
WAKE FOREST BAPTIST MEDICAL CENTER Baptist,10F 45/80 AMPLATZER DELIV. SYS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270], 928 
