Service Area,Description,Revenue Code,Charge Patient Pay
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AMPHETAMINE (GC/MS), URINE (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],24
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AMPHETAMINES/MDMA,MS,WB/SP RFX-MDMA - SERUM",LABORATORY - CHEMISTRY [0301],25
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AMPHETAMINES;1 OR 2,LABORATORY - CHEMISTRY [0301],12
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AMTIMITOCHONDRIA LAB (SENDOUT) (BEAKER),LABORATORY - IMMUNOLOGY [0302],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AMYLASE, ASSAY (Beaker)",LABORATORY - CHEMISTRY [0301],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AMYLASE, URINE (BEAKER)",LABORATORY - CHEMISTRY [0301],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AN-22-MILLER-ABBOT INTESTINAL TUBE, 16 FR.",MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],246
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANA TITER (Beaker),LABORATORY - IMMUNOLOGY [0302],50
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANACHOICE TM (SCREEN),LABORATORY - IMMUNOLOGY [0302],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANAL SP INF PMP W/REPRG&FILL PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],93
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANAL/URINARY MUSCLE STUDY PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],34
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANALYZE NEUROSTIM BRAIN/1H PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],48
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Analyze Neurostim Complex,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],38
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANALYZE NEUROSTIMCOMPLEX PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],67
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANALYZE NEUROSTIMULATOR PBC,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANALYZE SPINE INFUSION PUMP PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],78
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANALYZE SPINE INFUSION PUMP PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],78
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANASTOMIC BALLON CATHETER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],368
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANCA TITER,LABORATORY - GENERAL CLASSIFICATION [0300],23
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANES SIMPLE FACE MASK (LMC ONLY),MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],5
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Anesthesia Facility Units,ANESTHESIA - GENERAL CLASSIFICATION [0370],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANGIO CONTROL SYRINGE 20CC,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],13
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANGIOTENSIN CONVERTING ENZYME,LABORATORY - CHEMISTRY [0301],48
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANKLE ARTHROGRAM,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],255
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANKLE BRACHIAL INDEX,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANKLE COMPL MIN 3 VIEWS,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],108
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANKLES AP & LAT,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],102
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANL SP INF PMP W/MDREPRG&FIL PBC,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],122
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANORECTAL BIOFEEDBACK PBC,OTHER THERAPEUTIC SERVICES - GENERAL CLASSIFICATION [0940],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ANORECTAL MANO, THERAPEUTIC PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],238
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANOSCOPY PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],21
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ANOSCOPY, HIGH RESOLUTION",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],57
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANS PARASYMP & SYMP W/TILT,OTHER DIAGNOSTIC SERVICES - GENERAL CLASSIFICATION [0920],35
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI DNASE B (Beaker),LABORATORY - GENERAL CLASSIFICATION [0300],52
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI PM 1,LABORATORY - GENERAL CLASSIFICATION [0300],37
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIBIOTIC TUBE DILUTI,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIBODY CYTOMEGALOVIRUS,LABORATORY - IMMUNOLOGY [0302],83
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIBODY CYTOMEGALOVIRUS (Beaker),LABORATORY - IMMUNOLOGY [0302],53
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIBODY IDENTIFICATION,LABORATORY - GENERAL CLASSIFICATION [0300],31
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIDNA DOUBLE STRANDED (SENDOUT) (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Anti-Endomysial AB-Celiac Serology(Beaker),LABORATORY PATHOLOGICAL - GENERAL CLASSIFICATION [0310],100
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIGEN THERAPY SERVICES PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],12
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIGEN TYPE,"ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",46
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-ISLET CELL ANTIBODY (SENDOUT) (BEAKER),LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-MULLERIAN HORMONE,LABORATORY - CHEMISTRY [0301],160
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ANTINUCLEAR ANTIBODIES, HEP-2 SUBSTRATE IGG (SENDOUT)",LABORATORY - IMMUNOLOGY [0302],50
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTINUCLEAR ANTIBODY (Beaker),LABORATORY - IMMUNOLOGY [0302],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTIREFLUX  VALVE FOR FEEDING TUBE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-RIBONUCLEOPROTEIN,LABORATORY - GENERAL CLASSIFICATION [0300],35
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-SIPHON PCA SET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],16
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-STREPTOLYSIN O (SENDOUT) (BEAKER),LABORATORY - IMMUNOLOGY [0302],33
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ANTI-THROMBIN III (Beaker),LABORATORY - HEMATOLOGY [0305],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APC FILTER,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],504
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APHASIA ASSESSMENT PER HOUR,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],85
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APHERESIS WBC PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],495
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"APHPLT, LEURED PAS-C","ADMINISTRATION, PROCESSING, AND STORAGE FOR BLOOD AND BLOOD COMPONENTS - GENERAL CLASSIFICATION [0390]",207
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APLIGRAF SKIN SUB PER 1 SQ CM,PHARMACY - EXTENSION OF 025X - DRUGS REQUIRING DETAILED CODING (A) [0636],41
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APNEA SCREENING,PULMONARY FUNCTION - GENERAL CLASSIFICATION [0460],47
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"APP LOW COST SKIN SUB GRAFT, TOTAL WND SURF AREA UP TO 100 SQ CM <=25 SQ CM/LESS WND SURF AREA",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APP LOW COST SKIN SUB GRFT EA ADD <= 100SQCM WND SURF AREA/EA ADD 1% BODY AREA INFNTS/CHILD-PART,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],527
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APP LOW COST SKIN SUB GRFT TOT WND SURF AREA UP TO 100 SQCM EA ADD <=25 SQCM WND SURF AREA OR PART,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],158
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION FINGER SPLINT DYNAMIC,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],84
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION FINGER SPLINT STATIC,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION LONG ARM CAST,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],102
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION LONG LEG SPLINT,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],133
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION LOWER LEG SPLINT,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],86
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION LOWER LEG SPLINT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],86
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF FINGER SPLINT,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF FINGER SPLINT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],66
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF FOREARM CAST,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],93
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF MULTI-LAYER VEN PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],39
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF MULTI-LAYER VEN PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],50
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION OF SPLINT FINGER DYNAMIC,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],84
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION SHORT ARM SPLINT STAT,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],82
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION SPLINT FINGERS STATIC,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION SPLINT LONG ARM,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],87
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION SPLINT SHORT ARM DYNAMIC,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],126
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION SPLINT SHORT ARM STAT,OCCUPATIONAL THERAPY - GENERAL CLASSIFICATION [0430],103
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION UNNA BOOT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],45
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLICATION UNNA BOOT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],77
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY FOREARM SPLINT,EMERGENCY ROOM - GENERAL CLASSIFICATION [0450],103
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY FOREARM SPLINT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],103
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY HAND/WRIST CAST PLASTER PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY LONG ARM SPLINT PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],87
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY MULTLAY COMPRS LWR LEG,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],39
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY MULTLAY COMPRS LWR LEG,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],39
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY RIGID LEG CAST PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],162
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY RIGID TOTAL CONTACT LEG,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],162
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY SHORT LEG CAST,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],151
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY SHORT LEG CAST,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],151
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,APPLY SHORT LEG CAST PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],102
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AQUACEL AG 4X4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],45
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AQUATHERAPY POOL EACH 15 MIN,PHYSICAL THERAPY - GENERAL CLASSIFICATION [0420],49
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING CHILD,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],9
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING LGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],8
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING MEDIUM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],8
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING PADDED LGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING PADDED MED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING PADDED SML,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING SML,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],8
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARM SLING XLGE,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],9
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARRHY W/CONT MEM TRANSMISSION,EKG/ECG (ELECTROCARDIOGRAM) - GENERAL CLASSIFICATION [0730],72
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARRHY W/CONT MEMORY HOOK-UP,EKG/ECG (ELECTROCARDIOGRAM) - GENERAL CLASSIFICATION [0730],45
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARSENIC - BEAKER,LABORATORY - CHEMISTRY [0301],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARSENIC, NAILS (SENDOUT)",LABORATORY - CHEMISTRY [0301],82
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARTERIAL LINE INSERTION,OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],96
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ARTERIAL PUNCTURE WITHDRAWL OF,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],20
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARTHROCENTESIS, ASP AND/OR INJ MAJOR JOINT/BURSA W/US",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],208
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARTHROCENTESIS/INJ, INTERMED J PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],191
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARTHROCENTESIS/INJ, MAJOR JOIN - IMG",OPERATING ROOM SERVICES - GENERAL CLASSIFICATION [0360],236
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARTHROCENTESIS/INJ, MAJOR JOIN PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],229
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ARTHROCENTESIS/INJ, SM JOINT PBC",SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],181
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASO,LABORATORY - GENERAL CLASSIFICATION [0300],12
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASO (Beaker),LABORATORY - GENERAL CLASSIFICATION [0300],12
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASPERGILLUS GALACTOMANAN,LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],244
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASPIRA DRESSING KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],83
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASPIRA PLEURAL DRAINAGE KIT,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],184
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASPIRATE/INJ GANGLION CYST PBC,SPECIALTY ROOM - TREATMENT/OBSERVATION ROOM - TREATMENT ROOM [0761],139
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSAY BLOOD CHLORIDES (Beaker),LABORATORY - CHEMISTRY [0301],18
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSAY OF SERUM ALBUMIN,LABORATORY - CHEMISTRY [0301],17
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSAY OF SERUM ALBUMIN (Beaker),LABORATORY - CHEMISTRY [0301],19
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSESS HLTH/BEHAVE EA 15 MINS,BEHAVIORAL HEALTH TREATMENTS/SERVICES - INDIVIDUAL THERAPY [0914],15
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"ASSESS HLTH/BEHAVE,INIT,EACH 1 PBC",BEHAVIORAL HEALTH TREATMENTS/SERVICES - INDIVIDUAL THERAPY [0914],18
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSISTIVE LISTENING DEVICE/FM BILATERAL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],2711
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,ASSISTIVE LISTENING DEVICE/FM UNILATERAL,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],1825
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AST/SGOT ASSAY (Beaker),LABORATORY - CHEMISTRY [0301],18
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUD EVOKED POTENTIALS - CLICK,AUDIOLOGY - DIAGNOSTIC [0471],410
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUD EVOKED POTENTIALS-FREQ SPE,AUDIOLOGY - DIAGNOSTIC [0471],410
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUDIOGRAM AIR,AUDIOLOGY - DIAGNOSTIC [0471],62
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUDIOGRAM AIR AND BONE,AUDIOLOGY - DIAGNOSTIC [0471],78
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUDITORY REHAB POSTLINGUAL HEA,AUDIOLOGY - GENERAL CLASSIFICATION [0470],119
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUG COMM EVAL ADD'L 30 MINS.,SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],52
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"AUGMENTATIVE COMM EVAL, 1ST HR",SPEECH THERAPY - LANGUAGE PATHOLOGY - EVALUATION OR REEVALUATION [0444],78
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUGMENTATIVE COMM TRAIN 15MIN,SPEECH THERAPY - LANGUAGE PATHOLOGY - GENERAL CLASSIFICATION [0440],64
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUGMENTATIVE COMMUN TRAIN 30MN,SPEECH THERAPY - LANGUAGE PATHOLOGY - GENERAL CLASSIFICATION [0440],64
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,Auto Power Cable (2230),RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],570
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUTO URINALYSIS PBC,LABORATORY - UROLOGY [0307],11
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUTOM URINE DIP W MICRO PBC,LABORATORY - GENERAL CLASSIFICATION [0300],31
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,AUTOMATED ABR TEST,AUDIOLOGY - DIAGNOSTIC [0471],262
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BABY SAFE RESPIRATOR HYPERINFLATI,MEDICAL/SURGICAL SUPPLIES AND DEVICES - OTHER IMPLANT [0278],39
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BAIR HUGGER FLUID WARMING SET,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],39
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BALLOON DIL DUR SIGMOIDOSCOPY,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],358
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BALLOON DIL DURING COLONOSCOPY,GASTRO-INTESTINAL (GI) - GENERAL CLASSIFICATION [0750],792
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BAR ENEMA AIR CONTRAST,RADIOLOGY - DIAGNOSTIC - GENERAL CLASSIFICATION [0320],353
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"BARBITURATE (GC/MS), URINE (SENDOUT-REFLEX) - LC",LABORATORY - CHEMISTRY [0301],24
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARBITURATES,LABORATORY - CHEMISTRY [0301],10
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"BARBITURATES,MS,WB/SP RFX -RFLX - SERUM",LABORATORY - CHEMISTRY [0301],50
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARD MONOPTY 16 X 20CM,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],52
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARD TRI TUNNEL GASTROTUBE 18F,MEDICAL/SURGICAL SUPPLIES AND DEVICES - STERILE SUPPLY [0272],152
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARIKARE BED,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],339
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARRIER SKIN PREMIUM 4X4,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],13
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"Bartonella DNA, PCR (Beaker)",LABORATORY - BACTERIOLOGY AND MICROBIOLOGY [0306],208
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BARTONELLA HENSELAE ABS(G&M),LABORATORY - IMMUNOLOGY [0302],14
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BASIC METABOLIC PANEL (Beaker),LABORATORY - CHEMISTRY [0301],47
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,"BASIC METABOLIC PANEL C ICA, WB POC",LABORATORY - GENERAL CLASSIFICATION [0300],32
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BASIC RADIATION DOSIMETRY CALC,RADIOLOGY - THERAPEUTIC AND/OR CHEMOTHERAPY ADMINISTRATION - RADIATION THERAPY [0333],343
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BATTERIES,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],5
WAKE FOREST BAPTIST MEDICAL CENTER Lexington,BATTERY 6 PACKS,MEDICAL/SURGICAL SUPPLIES AND DEVICES - GENERAL CLASSIFICATION [0270],14
