H,ID,Facility                        ,Procedure ,Description                   ,Department     ,Chg Cat ,CPT-4 Eff Date,CPT-4 ,HCPC Eff Date,HCPC   ,Std Chg Eff Date,Std Chg
D,IU,AVON,33140048,CAP MALE FEMALE LUER LOCK 600/,86424088331,270,              ,      ,             ,       ,7/1/2017,0.5
D,IU,AVON,33140049,CAP SHAMPOO READY BATH SCENTED,86424088331,270,              ,      ,             ,       ,7/1/2017,5
D,IU,AVON,33140052,CLEANSER BODY 4 N 1 REMEDY 9 O,86424088331,270,              ,      ,             ,       ,7/1/2017,13.25
D,IU,AVON,33140053,CLOSURE SKIN 1/8X3 STERI STRIP,86424088331,270,              ,      ,             ,       ,7/1/2017,1.75
D,IU,AVON,33140054,CLOTH CHG 2 PERCENT PREOP SKIN,86424088331,270,              ,      ,             ,       ,7/1/2017,21
D,IU,AVON,33140055,BLACK COMB 7IN 1/EACH DONC7   ,86424088331,270,              ,      ,             ,       ,7/1/2017,0.07
D,IU,AVON,33140056,HAIRBRUSH ADULT 24/BX NWIHB   ,86424088331,270,              ,      ,             ,       ,7/1/2017,1
D,IU,AVON,33140057,HAMPER STEP ON W/LIP 2010 EA B,86424088331,270,              ,      ,             ,       ,7/1/2017,363.5
D,IU,AVON,33516003,Dplx Scan Veins Extrem        ,86424088335,510,              ,      ,             ,       ,2/1/2017,243.35
D,IU,AVON,34000042,PT EVALUATION LOW COMPLEXITY  ,86424088340,424,1/1/2017,97161,             ,       ,2/1/2017,181.5
D,IU,AVON,34000043,PT EVALUATION MOD COMPLEXITY  ,86424088340,424,1/1/2017,97162,             ,       ,2/1/2017,181.5
D,IU,AVON,34000044,PT EVAL HIGH COMPLEXITY 45 MIN,86424088340,424,1/1/2017,97163,             ,       ,2/1/2017,181.5
D,IU,AVON,34000045,PT EVAL HIGH COMPLEXITY 60 MIN,86424088340,424,1/1/2017,97163,             ,       ,1/1/2017,181.5
D,IU,AVON,34000046,PT INITIAL EVAL 15 MINUTE     ,86424088340,424,1/1/2016,97001G,             ,       ,2/1/2017,181.5
D,IU,AVON,34000050,GAIT TRAINING 15 MIN          ,86424088340,420,1/1/2011,97116G,             ,       ,2/1/2017,68.1
D,IU,AVON,34000100,MASSAGE 15 MIN                ,86424088340,420,1/1/2011,97124G,             ,       ,2/1/2017,62.9
D,IU,AVON,34000140,PHYSICAL THERAPY RE-EVALUATION,86424088340,424,1/1/2017,97164G,             ,       ,7/1/2017,158.1
D,IU,AVON,34000155,THERAPEUTIC PROCEDURE-GROUP   ,86424088340,423,1/1/2011,97150G,             ,       ,3/1/2017,135.2
D,IU,AVON,34000156,THERAPEUTIC PROCEDURE-GROUP   ,86424088340,420,1/1/2016,97150G,             ,       ,2/1/2017,97.25
D,IU,AVON,34000157,THERAPEUTIC PROCEDURE-GROUP   ,86424088340,420,1/1/2016,97150G,             ,       ,3/1/2017,135.2
D,IU,AVON,34000158,THERAPEUTIC PROC-GROUP 15 MIN ,86424088340,420,1/1/2016,97150G,             ,       ,3/1/2017,94.1
D,IU,AVON,34000470,ORTHOTIC PROSTH CHECK 15 MIN  ,86424088340,420,1/1/2011,97762G,             ,       ,10/1/2017,83.2
D,IU,AVON,34000702,PROSTHETIC TRAIN - INITIAL    ,86424088340,420,1/1/2011,97761G,             ,       ,2/1/2017,177.8
D,IU,AVON,34000790,NEUROMUSCULAR RE-ED 15 MIN    ,86424088340,420,1/1/2011,97112G,             ,       ,2/1/2017,81.1
D,IU,AVON,34010020,MANUAL THERAPY 15 MIN         ,86424088340,420,1/1/2011,97140G,             ,       ,2/1/2017,101.9
D,IU,AVON,34010040,THERAPEUTIC EXERCISE 15 MIN   ,86424088340,420,1/1/2011,97110G,             ,       ,2/1/2017,84.25
D,IU,AVON,34010075,WHEELCHAIR TRAINING 15 MIN    ,86424088340,420,1/1/2011,97542G,             ,       ,2/1/2017,69.15
D,IU,AVON,34010076,PT EDUCAT/TRAINING 30/MIN     ,86424088340,420,1/1/2017,98960,             ,       ,2/1/2017,84.25
D,IU,AVON,34010105,ELEC STIM ATTENDED 15 MIN     ,86424088340,420,1/1/2011,97032G,             ,       ,2/1/2017,57.2
D,IU,AVON,34010130,HOME MGT TRAINING 15 MIN      ,86424088340,420,1/1/2011,97535G,             ,       ,2/1/2017,293.2
D,IU,AVON,34010155,ORTHOTIC FIT/TRAIN -INITIAL   ,86424088340,420,1/1/2011,97760G,             ,       ,3/1/2017,256.9
D,IU,AVON,34010160,THER ACT DIRECT 15 MIN        ,86424088340,420,1/1/2011,97530G,             ,       ,2/1/2017,83.2
D,IU,AVON,34010270,ELEC STIM WOUND UNATTENDED    ,86424088340,420,              ,      ,1/1/2011,G0281  ,6/1/2017,57.2
D,IU,AVON,34010280,COMM/WORK REINTEG 15 MIN      ,86424088340,420,1/1/2011,97537G,             ,       ,5/1/2017,68.1
D,IU,AVON,34033000,MOBILITY CUR STATUS 0%        ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033001,MOBILITY CUR STATUS 1-19%     ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033002,MOBILITY CUR STATUS 20-39%    ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033003,MOBILITY CUR STATUS 40-59%    ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033004,MOBILITY CUR STATUS 60-79%    ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033005,MOBILITY CUR STATUS 80-99%    ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033006,MOBILITY CUR STATUS 100%      ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033007,MOBILITY GOAL STATUS 0%       ,86424088340,420,              ,      ,4/1/2013,G8978G ,4/1/2013,0.01
D,IU,AVON,34033008,MOBILITY GOAL STATUS 1-19%    ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033009,MOBILITY GOAL STATUS 20-39%   ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033010,MOBILITY GOAL STATUS 40-59%   ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033011,MOBILITY GOAL STATUS 60-79%   ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033012,MOBILITY GOAL STATUS 80-99%   ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033013,MOBILITY GOAL STATUS 100%     ,86424088340,420,              ,      ,4/1/2013,G8979G ,4/1/2013,0.01
D,IU,AVON,34033014,MOBILITY DISCH STATUS 0%      ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033015,MOBILITY DISCH STATUS 1-19%   ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033016,MOBILITY DISCH STATUS 20-39%  ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033017,MOBILITY DISCH STATUS 40-59%  ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033018,MOBILITY DISCH STATUS 60-79%  ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033019,MOBILITY DISCH STATUS 80-99%  ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033020,MOBILITY DISCH STATUS 100%    ,86424088340,420,              ,      ,4/1/2013,G8980G ,4/1/2013,0.01
D,IU,AVON,34033021,BODY POS CUR STATUS 0%        ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033022,BODY POS CUR STATUS 1-19%     ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033023,BODY POS CUR STATUS 20-39%    ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033024,BPDY POS CUR STATUS 40-59%    ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033025,BODY POS CUR STATUS 60-79%    ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033026,BODY POS CUR STATUS 80-99%    ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033027,BODY POS CUR STATUS 100%      ,86424088340,420,              ,      ,4/1/2013,G8981G ,4/1/2013,0.01
D,IU,AVON,34033028,BODY POS GOAL STATUS 0%       ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033029,BODY POS GOAL STATUS 1-19%    ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033030,BODY POS GOAL STATUS 20-39%   ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033031,BODY POS GOAL STATUS 40-59%   ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033032,BODY POS GOAL STATUS 60-79%   ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033033,BODY POS GOAL STATUS 80-99%   ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033034,BODY POS GOAL STATUS 100%     ,86424088340,420,              ,      ,4/1/2013,G8982G ,4/1/2013,0.01
D,IU,AVON,34033035,BODY POS DISCH STATUS 0%      ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033036,BODY POS DISCH STATUS 1-19%   ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033037,BODY POS DISCH STATUS 20-39%  ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033038,BODY POS DISCH STATUS 40-59%  ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033039,BODY POS DISCH STATUS 60-79%  ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033040,BODY POS DISCH STATUS 80-99%  ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033041,BODY POS DISCH STATUS 100%    ,86424088340,420,              ,      ,4/1/2013,G8983G ,4/1/2013,0.01
D,IU,AVON,34033042,CARRY CUR STATUS 0%           ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033043,CARRY CUR STATUS 1-19%        ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033044,CARRY CUR STATUS 20-39%       ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033045,CARRY CUR STATUS 40-59%       ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033046,CARRY CUR STATUS 60-79%       ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033047,CARRY CUR STATUS 80-99%       ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033048,CARRY CUR STATUS 100%         ,86424088340,420,              ,      ,4/1/2013,G8984G ,4/1/2013,0.01
D,IU,AVON,34033049,CARRY GOAL STATUS 0%          ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033050,CARRY GOAL STATUS 1-19%       ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033051,CARRY GOAL STATUS 20-39%      ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033052,CARRY GOAL STATUS 40-59%      ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033053,CARRY GOAL STATUS 60-79%      ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033054,CARRY GOAL STATUS 80-99%      ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033055,CARRY GOAL STATUS 100%        ,86424088340,420,              ,      ,4/1/2013,G8985G ,4/1/2013,0.01
D,IU,AVON,34033056,CARRY DISCH STATUS 0%         ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033057,CARRY DISCH STATUS 1-19%      ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033058,CARRY DISCH STATUS 20-39%     ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033059,CARRY DISCH STATUS 40-59%     ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033060,CARRY DISCH STATUS 60-79%     ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033061,CARRY DISCH STATUS 80-99%     ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033062,CARRY DISCH STATUS 100%       ,86424088340,420,              ,      ,4/1/2013,G8986G ,4/1/2013,0.01
D,IU,AVON,34033063,SELF CARE CUR STATUS 0%       ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033064,SELF CARE CUR STATUS 1-19%    ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033065,SELF CARE CUR STATUS 20-39%   ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033066,SELF CARE CUR STATUS 40-59%   ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033067,SELF CARE CUR STATUS 60-79%   ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033068,SELF CARE CUR STATUS 80-99%   ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033069,SELF CARE CUR STATUS 100%     ,86424088340,420,              ,      ,4/1/2013,G8987G ,4/1/2013,0.01
D,IU,AVON,34033070,SELF CARE GOAL STATUS 0%      ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033071,SELF CARE GOAL STATUS 1-19%   ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033072,SELF CARE GOAL STATUS 20-39%  ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033073,SELF CARE GOAL STATUS 40-59%  ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033074,SELF CARE GOAL STATUS 60-79%  ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033075,SELF CARE GOAL STATUS 80-99%  ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033076,SELF CARE GOAL STATUS 100%    ,86424088340,420,              ,      ,4/1/2013,G8988G ,4/1/2013,0.01
D,IU,AVON,34033077,SELF CARE DISCH STATUS 0%     ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033078,SELF CARE DISCH STATUS 1-19%  ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033079,SELF CARE DISCH STATUS 20-39% ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033080,SELF CARE DISCH STATUS 40-59% ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033081,SELF CARE DISCH STATUS 60-79% ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033082,SELF CARE DISCH STATUS 80-99% ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033083,SELF CARE DISCH STATUS 100%   ,86424088340,420,              ,      ,4/1/2013,G8989G ,4/1/2013,0.01
D,IU,AVON,34033084,OTHER PT CUR STATUS 0%        ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033085,OTHER PT CUR STATUS 1-19%     ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033086,OTHER PT CUR STATUS 20-39%    ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033087,OTHER PT CUR STATUS 40-59%    ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033088,OTHER PT CUR STATUS 60-79%    ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033089,OTHER PT CUR STATUS 80-99%    ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033090,OTHER PT CUR STATUS 100%      ,86424088340,420,              ,      ,4/1/2013,G8990G ,4/1/2013,0.01
D,IU,AVON,34033091,OTHER PT GOAL STATUS 0%       ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033092,OTHER PT GOAL STATUS 1-19%    ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033093,OTHER PT GOAL STATUS 20-39%   ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033094,OTHER PT GOAL STATUS 40-59%   ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033095,OTHER PT GOAL STATUS 60-79%   ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033096,OTHER PT GOAL STATUS 80-99%   ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033097,OTHER PT GOAL STATUS 100%     ,86424088340,420,              ,      ,4/1/2013,G8991G ,4/1/2013,0.01
D,IU,AVON,34033098,OTHER PT DISCH STATUS 0%      ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033099,OTHER PT DISCH STATUS 1-19%   ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033100,OTHER PT DISCH STATUS 20-39%  ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033101,OTHER PT DISCH STATUS 40-59%  ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033102,OTHER PT DISCH STATUS 60-79%  ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033103,OTHER PT DISCH STATUS 80-99%  ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033104,OTHER PT DISCH STATUS 100%    ,86424088340,420,              ,      ,4/1/2013,G8992G ,4/1/2013,0.01
D,IU,AVON,34033105,OTR PT SUB CUR STATUS 0%      ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033106,OTR PT SUB CUR STATUS 1-19%   ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033107,OTR PT SUB CUR STATUS 20-39%  ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033108,OTR PT SUB CUR STATUS 40-59%  ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033109,OTR PT SUB CUR STATUS 60-79%  ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033110,OTR PT SUB CUR STATUS 80-99%  ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033111,OTR PT SUB CUR STATUS 100%    ,86424088340,420,              ,      ,4/1/2013,G8993G ,4/1/2013,0.01
D,IU,AVON,34033112,OTR PT SUB GOAL STATUS 0%     ,86424088340,420,              ,      ,4/1/2013,G8994G ,4/1/2013,0.01
D,IU,AVON,34033113,OTR PT SUB GOAL STATUS 1-19%  ,86424088340,420,              ,      ,4/1/2013,G8994G ,4/1/2013,0.01
D,IU,AVON,34033114,OTR PT SUB GOAL STATUS 20-39% ,86424088340,420,              ,      ,4/1/2013,G8994G ,4/1/2013,0.01
D,IU,AVON,34033115,OTR PT SUB GOAL STATUS 40-59% ,86424088340,420,              ,      ,4/1/2013,G8994G ,4/1/2013,0.01
