PROCEDURE,DESCRIPTION,DEPARTMENT,CHG CAT,STD AMOUNT,CPT,HCPC,A
92210298,DIPHENOXYLATE HCL ATROPINE TAB,37174895320,250,8,,,Y
92210299,HYDROCODONE APAP 5-500MG TAB,37174895320,250,8,,,Y
92210300,CEFUROXIME AXETIL 250MG TAB,37174895320,250,31.5,,,Y
92210301,PRAMOXINE HCL Z ACET 1%-0.1% L,37174895320,250,17,,,Y
92210302,METOPROLOL TART 100MG TAB,37174895320,250,8,,,Y
92210303,ALENIC ALKA SUS,37174895320,250,8,,,Y
92210304,CEPHALEXIN 500MG CAP,37174895320,250,8,,,Y
92210305,AMOXICILLIN 250MG CTB,37174895320,250,8,,,Y
92210306,BUTORPHANOL 10MG/ML SPR,37174895320,250,356.5,,,Y
92210307,"BETA CAROTENE 25,000U SGL",37174895320,250,8,,,Y
92210308,THYROLAR-3 STRENGTH TAB,37174895320,250,8,,,Y
92210309,MORPHINE  20MG/ML SOL,37174895320,250,8,,,Y
92210310,BETAMETHASONE DP 0.05% LOT,37174895320,250,177.5,,,Y
92210311,AMOXICILLIN 125MG/5ML PDR,37174895320,250,17.5,,,Y
92210312,DIPIVEFRIN HCL 0.1% SOL,37174895320,250,182.4,,,Y
92210313,TRIAMCINOLONE 0.025% LOT,37174895320,250,144,,,Y
92210314,ENALAPRIL MALEATE 10MG TAB,37174895320,250,8,,,Y
92210315,ATROPINE SULF 1% EYE SOL,37174895320,250,140,,,Y
92210316,METHYLPREDNISOLONE ACET 80MG I,37174895320,250,72,,,Y
92210317,CEFACLOR 250MG/5ML SUS,37174895320,250,207.2,,,Y
92210318,TRIPLE ANTIBIOTIC OIN,37174895320,250,26,,,Y
92210319,METOCLOPRAMIDE 10MG TAB,37174895320,250,8,,,Y
92210320,ENALAPRIL MALEATE 2.5MG TAB,37174895320,250,8,,,Y
92210321,SODIUM CL 0.9% SOL,37174895320,250,23.5,,,Y
92210322,CREAM MULTI INGREDIENT CRE,37174895320,250,18,,,Y
92210323,LOPERAMIDE HCL 2MG CAP,37174895320,250,8,,,Y
92210324,VERAPAMIL HCL 2.5MG/ML INJ,37174895320,250,25,,,Y
92210325,RANITIDINE HCL 150MG TAB,37174895320,250,8,,,Y
92210326,PHENOBARBITAL 30MG TAB,37174895320,250,8,,,Y
92210327,THEOPHYLLINE 100MG T12,37174895320,250,8,,,Y
92210328,AMITRIP PERPHEN 10-4 TAB,37174895320,250,8,,,Y
92210329,COLCHICINE 0.6MG TAB,37174895320,250,18.5,,,Y
92210330,HCTZ TRIAMTERENE 25-50MG CAP,37174895320,250,8,,,Y
92210331,VALPROIC ACID 250MG SGL,37174895320,250,10.5,,,Y
92210332,CLARITHROMYCIN 250MG/5ML SUS,37174895320,250,361,,,Y
92210333,THEOPHYLLINE 300MG T12,37174895320,250,8,,,Y
92210334,ATENOLOL 100MG TAB,37174895320,250,8,,,Y
92210335,MORPHINE  50MG/ML INJ,37174895320,250,25,,,Y
92210336,MEDROXYPROGESTERONE 5MG TAB,37174895320,250,8,,,Y
92210337,IBUPROFEN 100MG/5ML SUS,37174895320,250,8,,,Y
92210338,CALCIUM CARB 500MG TAB,37174895320,250,8,,,Y
92210339,ASPIRIN 325MG ECT,37174895320,250,8,,,Y
92210340,BISACODYL 10MG SUP,37174895320,250,8,,,Y
92210341,SODIUM CL CONC 4MEQ/ML INJ,37174895320,250,25,,,Y
92210342,ETODOLAC 400MG TAB,37174895320,250,8,,,Y
92210343,ALMACONE SUS,37174895320,250,8,,,Y
92210344,PHENOBARBITAL 15MG/ML TAB,37174895320,250,8,,,Y
92210345,LOPERAMIDE HCL 2MG CAP,37174895320,250,8,,,Y
92210346,METHYLPREDNISOLONE 4MG TAB,37174895320,250,128,,,Y
92210347,THYROID 30MG TAB,37174895320,250,8,,,Y
92210348,TRIAMCINOLONE 0.1% OIN,37174895320,250,20,,,Y
92210349,MAGNESIUM HYDROXIDE 400MG SOL,37174895320,250,8,,,Y
92210350,CREAM MULTI INGREDIENT CRE,37174895320,250,387,,,Y
92210351,ESTROPIPATE 1.5MG TAB,37174895320,250,8,,,Y
92210352,BENZTROPINE MESYLATE 1MG TAB,37174895320,250,8,,,Y
92210353,TEMAZEPAM 15MG CAP,37174895320,250,8,,,Y
92210354,BENZTROPINE MESYLATE 1MG TAB,37174895320,250,8,,,Y
92210355,GUAIFENESIN DM 100-10MG/5ML SY,37174895320,250,8,,,Y
92210356,HYDROCODONE APAP 10-325MG TAB,37174895320,250,8,,,Y
92210357,ASPIRIN 81MG ECT,37174895320,250,8,,,Y
92210358,CARBAMAZEPINE 200MG TAB,37174895320,250,8,,,Y
92210359,SODIUM BICARB POW,37174895320,250,26,,,Y
92210360,FLUPHENAZINE HCL 10MG TAB,37174895320,250,8,,,Y
92210361,HYDROCORTISONE BUTYR 0.1% CRE,37174895320,250,697.5,,,Y
92210362,BSS EYE SOL,37174895320,250,70,,,Y
92210363,HYDROXYZINE PAM 50MG CAP,37174895320,250,8,,,Y
92210364,BACITRACIN/POLYMYXIN B OIN,37174895320,250,103.5,,,Y
92210365,VITAMIN B COMPLEX CAP,37174895320,250,8,,,Y
92210366,ASCORBIC ACID 250MG CTB,37174895320,250,8,,,Y
92210367,ATRACURIUM BESYLATE 10MG/ML IN,37174895320,250,39.6,,,Y
92210368,NITROFURANTOIN MCR 50MG CAP,37174895320,250,8,,,Y
92210369,TRIAMCINOLONE 0.1% LOT,37174895320,250,333,,,Y
92210370,GUAIFENESIN 100MG/5ML SYR,37174895320,250,8,,,Y
92210371,BETAMETHASONE DP 0.05% OIN,37174895320,250,227.5,,,Y
92210372,IMMUNE GLOBULIN 5% INJ,37174895320,250,2016,,,Y
92210373,NIMODIPINE 30MG CAP,37174895320,250,39.5,,,Y
92210374,MUMPS VIRUS VACCINE  INJ,37174895320,250,25,,,Y
92210375,ACYCLOVIR 200MG CAP,37174895320,250,8,,,Y
92210376,ACETAMINOPHEN 160MG/5ML ELI,37174895320,250,8,,,Y
92210377,MISOPROSTOL 100MCG TAB,37174895320,250,8,,,Y
92210378,HYDROMORPHONE 4MG TAB,37174895320,250,8,,,Y
92210379,KETOCONAZOLE 2% CRE,37174895320,250,575,,,Y
92210380,BISACODYL 5MG ECT,37174895320,250,8,,,Y
92210381,ALBUTEROL SULF 4MG TAB,37174895320,250,21.5,,,Y
92210382,LORAZEPAM 0.5MG TAB,37174895320,250,8,,,Y
92210383,FLUTICASONE PROP 0.05MG SPR,37174895320,250,417,,,Y
92210384,PIROXICAM 10MG CAP,37174895320,250,9.5,,,Y
92210385,THIOTHIXENE 2MG CAP,37174895320,250,9,,,Y
92210386,ASCORBIC ACID 500MG TAB,37174895320,250,8,,,Y
92210387,"ERGOCALCIFEROL 50,000U CAP",37174895320,250,8,,,Y
92210388,MINERAL OIL,37174895320,250,25,,,Y
92210389,SODIUM BICARB 325MG TAB,37174895320,250,8,,,Y
92210390,CIMETIDINE 200MG TAB,37174895320,250,8,,,Y
92210391,MICONAZOLE NITRATE 2% CRE,37174895320,250,16.5,,,Y
92210392,RAMIPRIL 5MG CAP,37174895320,250,8,,,Y
92210393,AMOXICILLIN 250MG CTB,37174895320,250,8,,,Y
92210394,ASPIRIN 325MG ECT,37174895320,250,8,,,Y
92210395,LEUCOVORIN CALCIUM 5MG TAB,37174895320,250,8,,,Y
92210396,BETHANECHOL CL 10MG TAB,37174895320,250,8,,,Y
92210397,CHLORPHENIRAMINE MALEATE 4MG T,37174895320,250,8,,,Y
92210398,IBUPROFEN 800MG TAB,37174895320,250,8,,,Y
92210399,TRAZODONE HCL 100MG TAB,37174895320,250,8,,,Y
92210400,TRIAMCINOLONE 0.1% PAS,37174895320,250,298.5,,,Y
92210401,TROPICAMIDE 1% EYE SOL,37174895320,250,152.5,,,Y
92210402,CARBAMAZEPINE 200MG TAB,37174895320,250,8,,,Y
92210403,MULTIVITAMIN MINERALS TAB,37174895320,250,8,,,Y
92210404,FLUOROMETHOLONE ACET 0.1% SUS,37174895320,250,293.5,,,Y
92210405,SODIUM CL 0.9% IVS,37174895320,258,25,,,Y
92210406,NAPROXEN NA 275MG TAB,37174895320,250,8,,,Y
92210407,SILVER SULFADIAZINE 1% CRE,37174895320,250,511.5,,,Y
92210408,TEMAZEPAM 15MG CAP,37174895320,250,8,,,Y
92210409,SERTRALINE HCL 100MG TAB,37174895320,250,10.3,,,Y
92210410,LEVOBUNOLOL 0.5% SOL,37174895320,250,149,,,Y
92210411,HYDROCODONE APAP 5-500MG TAB,37174895320,250,8,,,Y
92210412,AMANTADINE HCL 100MG CAP,37174895320,250,8,,,Y
92210413,GLYBURIDE 2.5MG TAB,37174895320,250,8,,,Y
92210414,TRIHEXYPHENIDYL HCL 5MG TAB,37174895320,250,8,,,Y
92210415,CALCIUM CARB 500MG CTB,37174895320,250,8,,,Y
92210416,FUROSEMIDE 40MG TAB,37174895320,250,8,,,Y
92210417,PILOCARPINE HCL 2% EYE SOL,37174895320,250,343,,,Y
92210418,GUAIFENESIN DM 100-10MG/5ML LI,37174895320,250,8,,,Y
92210419,CLINDAMYCIN PHOS 1% GEL,37174895320,250,1099.5,,,Y
92210420,"VITAMIN E 1,000U SGL",37174895320,250,8,,,Y
92210421,DOCUSATE NA 100MG SGL,37174895320,250,8,,,Y
92210422,DIAZEPAM 10MG TAB,37174895320,250,8,,,Y
92210423,LOSARTAN POTASSIUM 50MG TAB,37174895320,250,9.5,,,Y
92210424,PHENYLEPHRINE 10MG/ML INJ,37174895320,250,25,,,Y
92210425,LEVOTHYROXINE NA 25MCG TAB,37174895320,250,8,,,Y
92210426,LEVOTHYROXINE NA 125MCG TAB,37174895320,250,8,,,Y
92210427,ETODOLAC 400MG TER,37174895320,250,8,,,Y
92210428,PYRIDOXINE 50MG TAB,37174895320,250,8,,,Y
92210429,CLINDAMYCIN PHOS 1% SOL,37174895320,250,189,,,Y
92210430,SULFASALAZINE 500MG ECT,37174895320,250,8,,,Y
92210431,AMITRIPTYLINE HCL 75MG TAB,37174895320,250,8,,,Y
92210432,DOCUSATE NA 250MG SGL,37174895320,250,8,,,Y
92210433,MEXILETINE HCL 200MG CAP,37174895320,250,11,,,Y
92210434,ATROPINE SULF 1% EYE SOL,37174895320,250,29.3,,,Y
92210435,THEOPHYLLINE 450MG T12,37174895320,250,8,,,Y
92210436,ASCORBIC ACID 500MG TER,37174895320,250,8,,,Y
92210437,DIGOXIN 125MCG TAB,37174895320,250,8,,,Y
92210438,TETRACAINE HCL 0.5% SOL,37174895320,250,39,,,Y
92210439,THIOTHIXENE 2MG CAP,37174895320,250,8,,,Y
92210440,ATROPINE SULF 0.4MG/ML INJ,37174895320,250,72,,,Y
92210441,METHYLPHENIDATE HCL 5MG TAB,37174895320,250,8,,,Y
92210442,OXYCODONE/ASA 4.88/325 TAB,37174895320,250,8,,,Y
92210443,CEFAZOLIN 500MG INJ,37174895320,250,25,,,Y
92210444,THIORIDAZINE HCL 50MG TAB,37174895320,250,8,,,Y
92210445,DIPHENHYDRAMINE HCL 12.5MG/5 S,37174895320,250,8,,,Y
92210446,CALCIUM CARB 250 W/D 125U TAB,37174895320,250,8,,,Y
92210447,OXYCODONE APAP 5-325MG TAB,37174895320,250,8,,,Y
92210448,TOLNAFTATE 1% CRE,37174895320,250,14,,,Y
92210449,ATENOLOL 25MG TAB,37174895320,250,8,,,Y
92210450,BETAMETHASONE VA 0.1% LOT,37174895320,250,42.5,,,Y
92210451,WATER STERILE INJ,37174895320,250,25,,,Y
92210452,MULTIVITAMIN MULTIMINERAL TAB,37174895320,250,8,,,Y
92210453,SULINDAC 200MG TAB,37174895320,250,8,,,Y
92210454,ASPIRIN 81MG ECT,37174895320,250,8,,,Y
92210455,BELLADONNA/PHENOBARB TAB,37174895320,250,38.5,,,Y
92210456,NAPROXEN NA 220MG TAB,37174895320,250,8,,,Y
92210457,QUINIDINE SULF 300MG TER,37174895320,250,8,,,Y
92210458,THEOPHYLLINE 200MG T12,37174895320,250,8,,,Y
92210459,IPRATROPIUM BR 0.02% SOL,37174895320,250,8,,,Y
92210460,AMPICILLIN NA 250MG/5ML SUS,37174895320,250,52,,,Y
92210461,PIROXICAM 20MG CAP,37174895320,250,41,,,Y
92210462,ASCORBIC ACID 250MG TAB,37174895320,250,8,,,Y
92210463,TRAZODONE HCL 100MG TAB,37174895320,250,8,,,Y
92210464,DESOXIMETASONE 0.25% CRE,37174895320,250,1431,,,Y
92210465,TRAZODONE HCL 100MG TAB,37174895320,250,8,,,Y
92210466,TRIAMCINOLONE 40MG/ML INJ,37174895320,250,41,,,Y
92210467,CLOTRIMAZOLE 1% SOL,37174895320,250,276.5,,,Y
92210468,HYDROCODONE APAP 7.5-650MG TAB,37174895320,250,8,,,Y
92210469,HALOBETASOL PROP 0.05% CRE,37174895320,250,112.6,,,Y
92210470,BUPIVACAINE HCL 0.75% INJ,37174895320,250,25,,,Y
92210471,THEOPHYLLINE 100MG C24,37174895320,250,8,,,Y
92210472,THIORIDAZINE HCL 25MG TAB,37174895320,250,8,,,Y
92210473,PINDOLOL 10MG TAB,37174895320,250,8,,,Y
92210474,CALCIUM CITRATE 950MG TAB,37174895320,250,8,,,Y
92210475,LEVOTHYROXINE NA 0.2MG INJ,37174895320,250,188,,,Y
92210476,SULF-PRED 0.25-10% EYE SOL,37174895320,250,96.4,,,Y
92210477,FILGRASTIM 480MCG/1.6ML INJ,37174895320,250,2163,,,Y
92210478,HCTZ TRIAMTERENE 50-75MG TAB,37174895320,250,8,,,Y
92210479,BETHANECHOL CL 25MG TAB,37174895320,250,9,,,Y
92210480,DILTIAZEM HCL 60MG TAB,37174895320,250,8,,,Y
92210481,MEDROXYPROGESTERONE 2.5MG TAB,37174895320,250,8,,,Y
92210482,METOCLOPRAMIDE 5MG TAB,37174895320,250,8,,,Y
92210483,SALSALATE 500MG TAB,37174895320,250,8,,,Y
92210484,DIGOXIN 125MCG TAB,37174895320,250,8,,,Y
92210485,LEVOTHYROXINE NA 125MCG TAB,37174895320,250,8,,,Y
92210486,ENALAPRILAT 1.25MG/ML INJ,37174895320,250,25,,,Y
92210487,BELLADONNA/PHENOBARB ELI,37174895320,250,69.5,,,Y
92210488,WATER STERILE SOL,37174895320,250,8,,,Y
92210489,BETHANECHOL CL 25MG TAB,37174895320,250,8,,,Y
92210490,NALOXONE HCL 0.4MG/ML INJ,37174895320,250,70.5,,,Y
92210491,CASTOR OIL,37174895320,250,8,,,Y
92210492,TESTOSTERONE CYPI 200MG/ML OIL,37174895320,250,49,,,Y
92210493,SILVER SULFADIAZINE 1% CRE,37174895320,250,94,,,Y
92210494,METOCLOPRAMIDE 10MG TAB,37174895320,250,8,,,Y
92210495,WARFARIN NA 4MG TAB,37174895320,250,8,,,Y
92210496,VERAPAMIL HCL 2.5MG/ML INJ,37174895320,250,128.5,,,Y
92210497,NADOLOL 20MG TAB,37174895320,250,12.5,,,Y
92210498,BACITRACIN/POLYMYXIN B OIN,37174895320,250,40,,,Y
92210499,VERAPAMIL HCL 180MG TER,37174895320,250,14,,,Y
92210500,WARFARIN NA 2.5MG TAB,37174895320,250,8,,,Y
92210501,LOSARTAN POTASSIUM 50MG TAB,37174895320,250,9.5,,,Y
92210502,ATENOLOL 50MG TAB,37174895320,250,8,,,Y
92210503,TRIAMCINOLONE 0.1% CRE,37174895320,250,51.5,,,Y
92210504,SUMATRIPTAN SUCC 6MG/0.5ML INJ,37174895320,250,184.5,,,Y
92210505,"POLYMYXIN B/TMP 10,000U/1MG SO",37174895320,250,120.5,,,Y
92210506,FLURBIPROFEN 50MG TAB,37174895320,250,8,,,Y
92210507,CALCIUM CARB 600 W/D 200U TAB,37174895320,250,8,,,Y
92210508,BETAXOLOL HCL 0.5% EYE SOL,37174895320,250,493.1,,,Y
92210509,NAPROXEN 375MG TAB,37174895320,250,8,,,Y
92210510,ACETAMINOPHEN 650MG SUP,37174895320,250,8,,,Y
92210511,PSEUDOEPHEDRINE HCL 30MG TAB,37174895320,250,8,,,Y
92210512,NEOMYIN SULF/POLYMYX B/DEXAM O,37174895320,250,407,,,Y
92210513,MECLIZINE HCL 25MG TAB,37174895320,250,8,,,Y
92210514,POTASSIUM CL 8MEQ TER,37174895320,250,8,,,Y
92210515,GUANFACINE HCL 2MG TAB,37174895320,250,8,,,Y
92210516,CALCIUM GLUCONATE 650MG TAB,37174895320,250,8,,,Y
92210517,"ASCORBIC ACID 1,000MG TAB",37174895320,250,8,,,Y
92210518,BACLOFEN 20MG TAB,37174895320,250,19,,,Y
92210519,DIFLUNISAL 500MG TAB,37174895320,250,8,,,Y
92210520,NITROGLYCERIN 0.2MG/HR TDM,37174895320,250,22,,,Y
92210521,CALCIUM GLUCONATE 10% INJ,37174895320,250,25,,,Y
92210522,ASPIRIN 325MG TAB,37174895320,250,8,,,Y
92210523,LAMIVUDINE 150MG TAB,37174895320,250,28,,,Y
92210524,OXYBUTYNIN CL 5MG TAB,37174895320,250,8,,,Y
92210525,VERAPAMIL HCL 240MG TER,37174895320,250,8,,,Y
92210526,BISACODYL 10MG SUP,37174895320,250,8,,,Y
92210527,HYALURONATE NA 10MG/ML SOL,37174895320,250,705.1,,,Y
92210528,BENZONATATE 100MG SGL,37174895320,250,8,,,Y
92210529,SULFAMETHOXAZOLE/TMP 800/160 T,37174895320,250,8,,,Y
92210530,ASPIRIN 325MG TAB,37174895320,250,8,,,Y
92210531,FLUOXETINE HCL 20MG CAP,37174895320,250,17.5,,,Y
92210532,ESTRADIOL 2MG TAB,37174895320,250,8,,,Y
92210533,MAGNESIUM CITR 1.75GM/30ML LIQ,37174895320,250,8,,,Y
92210534,PILOCARPINE HCL 4% EYE SOL,37174895320,250,363,,,Y
92210535,TOLNAFTATE 1% SOL,37174895320,250,18.4,,,Y
92210536,SALMETEROL XINAFOATE 46MCG DSK,37174895320,250,1561.5,,,Y
92210537,FLUOCINOLONE ACET 0.01% CRE,37174895320,250,165,,,Y
92210538,PROPRANOLOL HCL 40MG TAB,37174895320,250,8,,,Y
92210539,CHLORPHENIRAMINE MALEATE 4MG T,37174895320,250,8,,,Y
92210540,PROMETHAZINE COD 6.25-10/5ML S,37174895320,250,8,,,Y
92210541,INDAPAMIDE 1.25MG TAB,37174895320,250,8,,,Y
92210542,"CYANOCABALAMIN 1,000MCG TAB",37174895320,250,8,,,Y
92210543,TRAMADOL HCL 50MG TAB,37174895320,250,8,,,Y
92210544,CROMOLYN NA 10MG/ML SOL,37174895320,250,17,,,Y
92210545,NAPROXEN 250MG TAB,37174895320,250,8,,,Y
92210546,SILVER SULFADIAZINE 1% CRE,37174895320,250,47.5,,,Y
92210547,TOBRAMYCIN DEX 0.3-0.1% OIN,37174895320,250,956,,,Y
92210548,BUPROPION HCL 100MG TAB,37174895320,250,8,,,Y
92210549,ALPRAZOLAM 0.25MG TAB,37174895320,250,8,,,Y
92210550,CLOBETASOL PROP 0.05% OIN,37174895320,250,1536,,,Y
92210551,OXYBUTYNIN CL 5MG TAB,37174895320,250,8,,,Y
92210552,HYOSCYAMINE SULF 0.125MG TAB,37174895320,250,8,,,Y
92210553,BENZTROPINE MESYLATE 2MG TAB,37174895320,250,8,,,Y
92210554,POTASSIUM IODIDE 1GM/ML SOL,37174895320,250,8,,,Y
92210555,PROPRANOLOL HCL 160MG CER,37174895320,250,10.1,,,Y
92210556,AMPICILLIN NA 500MG CAP,37174895320,250,8,,,Y
92210557,CEPHALEXIN 125MG/5ML SUS,37174895320,250,35.7,,,Y
92210558,LEVOTHYROXINE NA 25MCG TAB,37174895320,250,8,,,Y
92210559,LITHIUM CARBONATE 300MG CAP,37174895320,250,8,,,Y
92210560,CYCLOBENZAPRINE HCL 10MG TAB,37174895320,250,8,,,Y
92210561,NUTRILYTE 20ML INJ,37174895320,250,25,,,Y
92210562,IMIPRAMINE HCL 10MG TAB,37174895320,250,8,,,Y
92210563,TRIHEXYPHENIDYL HCL 2MG TAB,37174895320,250,8,,,Y
92210564,SELEGILINE HCL 5MG CAP,37174895320,250,10.5,,,Y
92210565,CHOLESTYRAMINE 4GM/9GM PDR,37174895320,250,12.5,,,Y
92210566,METHYLPHENIDATE HCL 5MG TAB,37174895320,250,8,,,Y
92210567,ISOSORBIDE DN 5MG TAB,37174895320,250,8,,,Y
92210568,METHYLERGONOVINE MAL 0.2MG INJ,37174895320,250,28.5,,,Y
92210569,METHYLPHENIDATE HCL 20MG TER,37174895320,250,28.5,,,Y
92210570,ATENOLOL 50MG TAB,37174895320,250,8,,,Y
92210571,SULFAMETHOXAZOLE/TMP INJ,37174895320,250,28,,,Y
92210572,LEVOBUNOLOL 0.5% EYE SOL,37174895320,250,307,,,Y
92210573,ACETAMINOPHEN 500MG TAB,37174895320,250,8,,,Y
92210574,ATRACURIUM BESYLATE 10MG/ML IN,37174895320,250,62.4,,,Y
92210575,THIAMINE 100MG TAB,37174895320,250,8,,,Y
92210576,ACETAMINOPHEN 500MG TAB,37174895320,250,8,,,Y
92210577,HYDROCORTISONE 1% LOT,37174895320,250,48,,,Y
92210578,AMITRIPTYLINE HCL 25MG TAB,37174895320,250,8,,,Y
92210579,PAPAVERINE HCL 30MG/ML INJ,37174895320,250,25,,,Y
92210580,FLUVASTATIN NA 20MG CAP,37174895320,250,22.5,,,Y
92210581,LOXAPINE SUCCINATE 50MG CAP,37174895320,250,9.5,,,Y
92210582,DILTIAZEM HCL 180MG C24,37174895320,250,8,,,Y
92210583,DIFLUNISAL 500MG TAB,37174895320,250,8,,,Y
92210584,BISACODYL 10MG SUP,37174895320,250,8,,,Y
92210585,SALSALATE 750MG TAB,37174895320,250,8,,,Y
92210586,TRIAMCINOLONE 0.025% CRE,37174895320,250,16.5,,,Y
92210587,SODIUM CL 0.9% SOL,37174895320,250,30.5,,,Y
92210588,BACLOFEN 10MG TAB,37174895320,250,8,,,Y
92210589,ACETAMINOPHEN 160MG/5ML SUS,37174895320,250,8,,,Y
92210590,BACITRACIN 500U/GM OIN,37174895320,250,15,,,Y
92210591,"VITAMIN A 10,000U CAP",37174895320,250,8,,,Y
92210592,LEVOTHYROXINE NA 88MCG TAB,37174895320,250,8,,,Y
92210593,HYDROXYZINE PAM 50MG CAP,37174895320,250,8,,,Y
92210594,ACETAMINOPHEN 160MG/5ML SUS,37174895320,250,8,,,Y
92210595,TOBRAMYCIN 40MG/ML INJ,37174895320,250,25,,,Y
92210596,AMITRIP PERPHEN 25-2 TAB,37174895320,250,8,,,Y
92210597,ESTAZOLAM 1MG TAB,37174895320,250,8,,,Y
92210598,NAPROXEN NA 220MG TAB,37174895320,250,8,,,Y
92210599,SULFAMETHOXAZOLE/TMP 800/160 T,37174895320,250,8,,,Y
92210600,TRAZODONE HCL 50MG TAB,37174895320,250,8,,,Y
92210601,ASPIRIN 325MG TAB,37174895320,250,8,,,Y
92210602,NAPHAZOLINE HCL 0.1%  SOL,37174895320,250,25,,,Y
92210603,CAPTOPRIL 100MG TAB,37174895320,250,8,,,Y
92210604,ISOSORBIDE DN 20MG TAB,37174895320,250,8,,,Y
92210605,GLIPIZIDE 10MG TAB,37174895320,250,8,,,Y
92210606,DIPYRIDAMOLE 75MG TAB,37174895320,250,8,,,Y
92210607,SELEGILINE HCL 5MG TAB,37174895320,250,11,,,Y
92210608,TRIHEXYPHENIDYL HCL 2MG TAB,37174895320,250,8,,,Y
92210609,CAPTOPRIL 100MG TAB,37174895320,250,8,,,Y
92210610,HCTZ TRIAMTERENE 50-75MG TAB,37174895320,250,8,,,Y
92210611,TICARCILLIN CLV K 3.1GM INJ,37174895320,250,59,,,Y
92210612,MEXILETINE HCL 150MG CAP,37174895320,250,9.5,,,Y
92210613,VALPROIC ACID 250MG/5ML SYR,37174895320,250,8,,,Y
92210614,AMOXICILLIN CLV K 250-62.5 SUS,37174895320,250,279.5,,,Y
92210615,CLONIDINE HCL 0.2MG TAB,37174895320,250,8,,,Y
92210616,BISACODYL 10MG SUP,37174895320,250,8,,,Y
92210617,LORAZEPAM 1MG TAB,37174895320,250,8,,,Y
92210618,NIFEDIPINE 30MG TER,37174895320,250,8,,,Y
92210619,TRAMADOL HCL 50MG TAB,37174895320,250,8,,,Y
92210620,LOPERAMIDE HCL 2MG TAB,37174895320,250,8,,,Y
92210621,ALPRAZOLAM 2MG TAB,37174895320,250,8,,,Y
92210622,NICARDIPINE HCL 30MG CAP,37174895320,250,8,,,Y
92210623,CPM PLOY HYDROCODONE SER,37174895320,250,14,,,Y
92210624,LOTION MULTI INGREDIENT LOT,37174895320,250,26,,,Y
92210625,THYROLAR-2 STRENGTH TAB,37174895320,250,8,,,Y
92210626,HYDROCORTISONE 1% CRE,37174895320,250,18,,,Y
92210627,BETAMETHASONE DP 0.05% CRE,37174895320,250,195.5,,,Y
92210628,MORPHINE  15MG TAB,37174895320,250,8,,,Y
92210629,SODIUM THIOSULFATE 10% INJ,37174895320,250,72,,,Y
92210630,TRIAMCINOLONE 0.1% CRE,37174895320,250,105.5,,,Y
92210631,FERROUS SULF 325MG TAB,37174895320,250,8,,,Y
92210632,ENALAPRIL MALEATE 20MG TAB,37174895320,250,8,,,Y
92210633,SODIUM CL 0.9% IVS,37174895320,258,25,,,Y
92210634,PYRIDOXINE 25MG TAB,37174895320,250,8,,,Y
92210635,TEMAZEPAM 15MG CAP,37174895320,250,8,,,Y
92210636,BUPIVACAINE HCL 0.5% INJ,37174895320,250,25,,,Y
92210637,NITROGLYCERIN 0.6MG/HR TDM,37174895320,250,9,,,Y
92210638,ATENOLOL CHLORTHAL 100-25 TAB,37174895320,250,8,,,Y
92210639,PYRIDOXINE 25MG TAB,37174895320,250,8,,,Y
92210640,CYCLOPENTOLATE 1% EYE SOL,37174895320,250,200.5,,,Y
92210641,CALAMINE LOT,37174895320,250,8,,,Y
92210642,THIAMINE 100MG TAB,37174895320,250,8,,,Y
92210643,WARFARIN NA 5MG TAB,37174895320,250,8,,,Y
92210644,IBUPROFEN 400MG TAB,37174895320,250,8,,,Y
92210645,TRIAMCINOLONE 0.025% CRE,37174895320,250,85,,,Y
92210646,METHYLPREDNISOLONE 40MG/ML INJ,37174895320,250,43,,,Y
92210647,ZIDOVUDINE 100MG CAP,37174895320,250,8,,,Y
92210648,NAPROXEN 375MG TAB,37174895320,250,8,,,Y
92210649,NAPHAZOLINE HCL 0.025%-0.3% SO,37174895320,250,33.5,,,Y
92210650,GEMFIBROZIL 600MG TAB,37174895320,250,8,,,Y
92210651,BLEPHAMIDE 0.2-10% SUS,37174895320,250,1124.5,,,Y
92210652,THEOPHYLLINE 200MG T12,37174895320,250,8,,,Y
92210653,IMIPRAMINE HCL 10MG TAB,37174895320,250,8,,,Y
92210654,MIDAZOLAM HCL 5MG/ML INJ,37174895320,250,123,,,Y
92210655,SODIUM CL 0.9% INJ,37174895320,250,25,,,Y
92210656,GENTAMICIN SULF 3MG/ML SOL,37174895320,250,111,,,Y
92210657,CHLORDIAZEPOXIDE HCL 5MG CAP,37174895320,250,8,,,Y
92210658,EPINEPHRINE HCL 1MG/ML INJ,37174895320,250,36,,,Y
92210659,PILOCARPINE HCL 6% EYE SOL,37174895320,250,49,,,Y
92210660,GUAIFENESIN 600MG TER,37174895320,250,8,,,Y
92210661,ACETYLCYSTEINE 10% SOL,37174895320,250,43,,,Y
92210662,SULINDAC 150MG TAB,37174895320,250,8,,,Y
92210663,ISOSORBIDE DN 5MG TAB,37174895320,250,8,,,Y
92210664,CIMETIDINE 300MG TAB,37174895320,250,8,,,Y
92210665,CAPSAICIN 0.025% CRE,37174895320,250,41,,,Y
92210666,TRIAMCINOLONE 40MG/ML INJ,37174895320,250,40,,,Y
92210667,ZINC CHELATED 50MG TAB,37174895320,250,8,,,Y
92210668,IMMUNE GLOBULIN 5% INJ,37174895320,250,932.5,,,Y
