Charge,Unit Price
INFLUENZA B,$79.58
INFUSOR PRESSURE DISP F/500CC,$111.00
INITIAL MED AEROSOL TREATMENT,$267.03
INITIAL POSTURAL DRAINAGE,$29.50
INITIATION OF INTRAOSSEOUS INF,$241.00
INJ ANESTH AGENT TRIGEM NERV,$314.00
INJ FOR LYMPHOSCINT W/O IMAG,$240.00
INJECT FOR LYMPHOSCINT W/IMAG,"$1,260.00"
"INJECTION, DEFINITY 2ML",$654.00
INSERT PICC W/O PORT/PUMP >5YR,"$1,432.00"
INSERT PICC W/O SUBPORT/PUMP,"$1,432.00"
INSERT/REPLACE AICD W/ LEAD(S),"$37,547.00"
INSERTION TOOL,$266.00
INSTA-GLUCOSE GEL,$2.61
INSTERSTIM EXT ANTENNA 270090,$560.00
INSTERSTIM LEAD INTRO 322095,"$1,400.00"
INSTRUMENT BIOPSY 18GAX10CM CT,$287.00
INSTRUMENT BIOPSY 18GAX15CM CT,$287.00
INSTRUMENT BIOPSY 18GAX15CM US,$287.00
INSTRUMENT BIOPSY MAXCORE DISP,$229.00
INSULIN,$77.50
"INSULIN AB,HUMAN",$270.69
INSULIN DEGLUDEC 100 UN/ML PEN,$96.94
INSULIN DEGLUDEC 200 UN/ML PEN,$193.87
INSULIN DETEMIR PEN SQ,$88.12
INSULIN GLARGINE 100 UN/ML PEN,$65.27
INSULIN GLARGINE 300 UNITS/ML PEN,$82.74
INSULIN HUMALOG MIX 50/50 INJ,$0.28
INSULIN HUMALOG/NOVALOG INJ,$0.27
INSULIN HUMAN REGULAR INJ,$0.15
INSULIN LANTUS INJECTION,$0.27
INSULIN LEVEMIR INJECTION,$0.29
INSULIN LISPRO(DOSE)15U/0.15ML,$4.12
INSULIN NOVOLIN 70/30 INJ,$0.15
INSULIN NOVOLIN N INJ,$0.15
INSULIN NOVOLIN R INJ,$1.24
INSULIN NOVOLOG 70/30 INJ,$0.30
INSULIN NOVOLOG/HUMALOG INJ,$0.33
INSULIN PEN NEEDL,$2.75
"INSULIN REGULAR, HUMAN 100",$2.23
INSULIN-LIKE GF-I(SOMATOMEDIN),$191.10
INSULN LANTUS PEN SQ,$80.86
INTEGRILIN 20 MG INJ,$347.68
INTEGRILIN 75 MG/100ML INJ,$544.05
INTERCEED ADHESION BARRIER,"$1,170.00"
INTERPHALAN DISL W/ANESTH,"$1,636.00"
INTERPHALAN DISL W/FIXATION,"$2,898.00"
INTERPHALAN DISL W/O ANESTH,$240.00
INTERPHALANGEAL JNT DISL W/AN,"$1,636.00"
INTERSTIM BATTERY 122110,"$16,192.50"
INTERSTIM EXTERNAL NEUROST3531,"$2,000.00"
INTERSTIM LEAD KIT 339846,"$5,122.50"
INTERSTIM PROGRAMMER PT 429260,"$4,760.00"
INTERSTIM STIM CABLE TE 359506,$280.00
INTERSTIM TEST KIT 3065U,$457.50
INTERSTIM TEST LEAD 3057,$172.50
INTRDUCER LAWREN SU FOLEY 16FR,$106.00
INTRINSIC FACT BLOCK AB,$141.33
INTUBATION,$265.00
INTUBATION ENDOTRACHEAL NON-ED,$265.00
INVANZ 1 GM INJ,$128.66
INVEGA SUSTENNA 117MG/0.75ML,"$1,250.82"
INVEGA SUSTENNA 156MG/1ML INJ,"$1,667.84"
INVEGA SUSTENNA 234MG/1.5 ML,"$2,501.69"
IODINE I-131 SERUM 5UCI,"$2,600.00"
IOHEXOL 240MG/20 ML VIAL,$46.02
"IONIZED CALCIUM,OUTPT ONLY",$105.28
IONTOPHORESIS,$77.50
IONTOPHORESIS,$77.50
IOPAMIDOL 15ML INJ,$85.87
IPPB TREATMENT,$267.03
IPRATROPIUM/ALBUTEROL SULFATE,$0.30
IRILAFON 2 MG TAB,$0.93
IRINOTECAN 100MG/5ML VIAL,$19.87
IRINOTECAN 20MG/ML VIAL,$112.00
IRON FUM & AG/C/B12/FA/CA/SUC,$0.95
IRON SUCROSE 100 MG INJ,$48.00
IRON SUCROSE 200MG/10ML,$96.00
"IRON,SERUM TOT",$52.50
IRRADIATION CHG,$193.00
IRRIGATOR ARTHREX PUMP TUBING,$252.00
IRRIGATOR ENDOWRIST SUCT DVINC,"$1,100.00"
IRRIGATOR SHOWERHEAD 57621,$107.00
IRRIGATOR SIMPULSE 57570,$301.00
ISMO 20 MG TAB,$0.33
ISOMETHEPT/ACETAMINOP/DICHLPH,$3.84
ISONIAZID TAB,$1.03
ISOPTIN 10MG/4ML INJ,$29.11
ISOPTIN SR,$1.93
ISOPTIN SR TAB,$2.08
ISOPTO CARPINE 1%,$78.85
ISOPTO CARPINE 4%,$84.55
ISOSORB DINIT/HYDRALAZINE HCL,$3.24
ISOSORBIDE 10,$0.87
ISOSORBIDE 20,$0.95
ISRADIPINE 2.5 MG CAP,$0.97
IV ADMIN MED 1 ADD HR,$77.00
IV CATH 18 X 1 1/4 ANE 3355,$9.20
IV HYDRATION - INITIAL,$161.00
IV HYDRATION EA ADD'L HR,$64.50
IV PUSH INITIAL,$139.00
IV PUSH INITIAL DRUG,$139.00
IV PUSH INJECTION EA NEW SUBS,$131.00
IV PUSH SAME DRG AFT 30M PWC2N,$88.00
IV PUSH SAME SUB AFTER 30 MIN,$88.00
IV THER.THERAPEUTC EA ADD,$77.00
IV THER.THERAPEUTC EA ADD ED,$77.00
IV THER.THERAPEUTIC INIT,$282.00
IV THERAPEUTIC CONCURRENT,$64.50
IV THERAPY - INITIAL,$282.00
IV THERAPY - SEQUENTIAL,$64.50
IV THERAPY -EACH ADDITIONAL,$77.00
IV THERAPY MORE THAN 15 MINS.,$282.00
IVUS PROCEDURE INITIAL VESSEL,"$3,888.00"
JAK-2 EXON 12-14 MUTATION,"$1,790.00"
JAK2 V617F MUTATION,"$1,723.00"
JETOX,$148.00
JETOX TUBING,$29.50
JEVITY 1.5 CAL RTH,$11.90
JO 1 AUTOANTIBODY,$89.00
JURGAN PIN BALL ./32  001927,$168.00
KAOCHLOR SF LIQ,$4.51
KAON-CL 20% 15ML,$0.57
KAYEXALATE LIQ,$9.00
KCL 10MEQ/WATER 100ML IVPB,$2.89
KCL 20 MEQ D5W/NACL 0.9% IV,$10.00
KCL 20 MEQ IV,$2.97
KCL 20 MEQ/ 1/2 NS 1000 ML IV,$10.00
KCL 20 MEQ/NS 1000 ML INJ,$10.00
KCL 20MEQ/WATER 100ML IVPB,$2.66
KCL 40 MEQ INJ,$4.13
KCL 40 MEQ/WATER 100ML IVPB,$3.21
K-DUR TAB,$0.54
KEFLEX SUSP,$1.15
KEFUROX 1.5 GM INJ,$4.50
KEFUROX 750 MG INJ,$2.25
KEFZOL 1GM/D5W 50ML INJ,$6.12
KENALOG-40 MG INJ,$9.36
KEPPRA,$154.49
KEPPRA 250MG,$0.36
KEPPRA 500 MG IV,$53.04
KEPPRA 500MG,$0.39
KERLONE TAB,$0.65
KETAMINE 500 MG INJ,$1.98
KETAMINE 500 MG/5ML VIAL,$6.00
KETOCONAZOLE,$2.22
KETOROLAC .5% OPHTH SOL 3ML,$14.62
KETOROLAC TROMET OPTH SOLN,$55.74
KIDNEY (IVP),"$1,024.00"
KIDNEY STONE (CALCULUS),$132.00
KIRBY BAUER,$14.40
KIT ANGIOGRAPHIC CUSTM60140284,$403.00
KIT ARTL CATH 20X13/4 AK4020,$85.00
KIT BLOOD GAS PED,$7.21
KIT CANNULA 5.5 TROCAR 001938,$350.00
KIT CARPAL TUNNEL 001939,$782.00
KIT CATH 5FR LAWSON 194550,$8.60
KIT CATHETER FEMALE,$8.60
KIT CENTRAL LINE INSERTION,$550.00
KIT CHOLANGIOGRAPHY CV8000,$270.00
KIT COOLED RF CERVICAL 75MM 17,"$3,000.00"
KIT DILATOR ESOPHAGEAL 53 FR,$499.00
KIT DUAL ARTERIAL PRESSURE,$888.00
KIT FATHERS 1810,$20.40
KIT FLUORESCENCE IMAGNG DVINCI,"$1,170.00"
KIT GI COMPLIANCE MEDV101897,$110.95
KIT GREENFIELD ENTRY 1951,$542.00
KIT IV START W/CHLORAPREP,$21.10
KIT LOCAL MINOR W/SMALL BASIN,$35.50
KIT LONE STAR COLORECTAL,$478.00
KIT MIDSTREAM CLN CATH,$7.07
KIT MOUTH CARE,$30.00
KIT PEG 24FR/PULL,$540.00
KIT PERCUTANEOUS INTRODUCER,$272.00
KIT PIGAZZI POSITIONING(ROBOT),$330.00
KIT PLEURAL PLUREX CATH,"$2,475.00"
KIT PNEUMOTHARAX 8FR AK1500,$449.00
KIT PREP W/ RESTRICTORS,"$1,166.00"
KIT PRESSURE MONITORING,$127.00
KIT PULSAVAC PLUS,$23.10
KIT SHAVE FACE,$6.00
KIT SHOULDER SUSPENSION 00195,$355.00
KIT SUCTION CATHETER 14 FR,$2.95
KIT TROCAR CATH (DR. NABORS),$150.00
KLEBSIELLA PNEUMONIAE,$73.15
KLONOPIN 0.5MG,$0.11
K-LOR POWDER,$7.59
KNEE 1-2 VIEWS,$110.50
KNEE/LEG/TOE SPLINT/STRAPPING,$198.00
KNEE-3 VWS-LT,$289.00
KNEE-3 VWS-RT,$289.00
KNIFE DISP URETHROTOME STR,$663.00
KNIFE TUIP 880-217 001985,$348.00
"KOH PREP,NOT SKIN,HAIR,OR NAIL",$45.00
KRAS,"$2,976.52"
K-WIRE .035MM 186-01-79,$32.00
K-WIRE .045  001990,$39.41
K-WIRE 1.2MM 292.12,$420.00
K-WIRE 186-86.062 001928,$229.00
K-WIRES 1.0 MMX150 MM 1993,$400.00
KX - MODIFIED BARIUM SWALLOW,$384.00
KX-CARDIAC REHAB MONITORED,$176.00
KX-DYSPHAGIA THERAPY,$97.50
KX-ELECTRIC STIMULATION UNATTE,$59.50
KX-GAIT TRAINING,$44.00
KX-GROUP THERAPY,$68.50
KX-INSERT DDD PPM W/LEADS,"$17,126.00"
KX-INSERT VVI PPM W/LEAD,"$10,885.00"
KX-IONTOPHORESIS,$77.50
KX-MANUAL THERAPY,$97.00
KX-MUSCULAR RE-EDUCATION,$76.00
KX-ORTHOTIC TRAINING,$110.00
KX-ST TREATMENT,$151.48
KX-SWALLOWING TREATMENT,$97.50
KX-THERAPEUTIC ACTIVITIES,$60.00
KX-THERAPEUTIC ACTIVITIES,$60.00
KX-THERAPEUTIC EXERCISES,$104.00
KX-THERAPEUTIC EXERCISES,$104.00
KX-ULTRASOUND,$63.50
KX-WATER THERAPY,$77.50
KX-WHIRLPOOL/FLUIDOTHERAPY,$58.50
K-Y SURGILUBE 4.25 OUNCE,$14.20
L HRT ARTERY/VENTRICLE ANGIO,"$6,545.00"
L.R. 1000 ML INJ,$10.00
L.R. 500 ML INJ,$5.25
LA/LA P-CAS/STRE,$0.83
LABETALOL 20 MG IV,$6.76
LABETALOL 200MG,$0.64
LABETALOL TAB 100,$0.45
LABOR CHARGE,$60.00
LAC. RPR COMPLEX,$257.00
LAC. RPR SIMPLEX,$193.00
LAC-HYDRIN 12%,$20.15
LACOSAMIDE,$764.40
LACOSAMIDE 10MG/ML 20ML VIAL,$70.68
LACOSAMIDE 50 MG TAB,$8.61
LACRILUB OINT,$9.77
LACTAID,$0.07
"LACTIC ACID,BLOOD",$37.00
LACTINEX GRANULES,$0.86
LACTOBACILLUS  10,$0.51
"LACTOFERRIN, STOOL",$552.00
LACTULOSE 20 GM SOLN,$1.05
LAMICTAL,$130.00
LAMICTAL 100 MG TAB,$0.16
LAMICTAL 25 MG TAB,$0.12
LAMISIL 250 MG TAB,$0.21
LAMISIL CREAM 1% 15 GM,$6.44
LAMOTRIGINE 100 MG TAB,$23.36
LAMOTRIGINE ER 25 MG TAB,$4.85
LANOLIN TENDERCARE .3OZ,$7.00
LANOXIN .25MG TAB,$1.19
LANOXIN 0.125MG,$1.35
LANSOPRAZOLE,$13.84
LANTHANUM CAR 500,$12.01
LANTISEPTIC CREAM 4.5OZ,$3.22
LANTISEPTIC OINT,$2.52
LASER FIBER 365 MICRON,"$3,360.00"
LASER FIBER 910 MICRON SLLF910,"$3,000.00"
LASIX 100 MG INJ,$5.75
LASIX 20 MG INJ,$4.12
LASIX RENOGRAM,$852.00
LASSO 90 DEGREE 2042,$549.00
LASSO LEFT 2043,$549.00
LASSO RIGHT 2044,$549.00
LAT. DECUB. CHEST,$190.00
LAYER CLOSURE,$322.00
LDH,$50.00
LDH TOTAL - ISOENZYME,$95.90
"LDH,BODY FLUID",$50.00
LDL-DIRECT,$53.50
LEAD MED CAPSUR FIX NOVUS 4076,"$2,080.00"
LEAD MED CAPSUR FIX NOVUS 5076,"$2,080.00"
LEAD MEDTR SPRINT QUATTRO 6947,"$16,960.00"
LEAD MEDTRONIC 6947M,"$5,250.00"
"LEAD, CAPSURE FIX MRI","$2,557.00"
"LEAD,BLOOD",$56.00
"LEAD,PCMKR GUIDANT TRANS 52/58","$1,200.00"
LEAD-MEDTRONIC CAPSURE,$822.00
LEFLUNOMIDE 10 MG TAB,$5.06
LEFLUNOMIDE 20 MG TAB,$39.10
LEFT HEART ART/GRAFT ANGIO,"$6,545.00"
LEG LENGTH FILM,$254.00
LEGIONELLA AB,$147.14
LEGIONELLA ANTIGE,$235.41
LEGIONELLA PNEUMOPHILA,$73.15
LEPTOSPIROSIS AB,$621.00
LESCOL 20 MG CAP,$5.10
LESCOL XL 80MG,$10.77
LETROZOLE 2.5 MG TAB,$0.25
LEUCOVORIN 100 MG INJ,$20.00
LEUKOREDUCED PLP,"$2,138.75"
LEVALBUTEROL HCL 1.25MG/0.5ML,$5.36
LEVAQUIN 250 MG TAB,$0.41
LEVAQUIN 500 MG IV,$35.79
LEVAQUIN 500 MG TAB,$0.58
LEVAQUIN 500MG/D5W INJ,$11.00
LEVAQUIN 750MG/D5W INJ,$11.00
LEVEEN INFLATOR,"$1,126.00"
LEVEL 1 EST. PATIENT,$112.50
LEVEL 2 EST. PATIENT,$146.00
LEVEL 2 NEW PATIENT,$146.00
LEVEL 3 EST. PATIENT,$146.00
LEVEL 3 NEW PATIENT,$192.00
LEVEL 4 EST. PATIENT,$192.00
LEVEL 4 NEW PATIENT,$254.50
LEVEL 5 EST. PATIENT,$254.50
LEVEL 5 NEW PATIENT,$348.00
LEVETIRACETAM 100,$0.65
LEVETIRACETAM 1000MG/100ML,$31.10
LEVETIRACETAM 500MG/100ML,$18.90
LEVETIRACETAM XR 500MG TAB,$7.13
LEVOBUNOLOL 0.5%5ML OPHTH SOLN,$17.91
LEVOFLOXACIN,$63.75
LEVOFLOXACIN 250 MG/D5W INJ,$7.00
LEVOFLOXACIN 750,$0.44
LEVOFLOXACIN 750MG VIAL,$21.00
LEVOLEUCOVORIN 50MG INJ,$50.00
LEVONORGESTREL 1.5 MG TAB,$32.50
LEVOTHROID 137MCG,$1.18
LEVOTHYROID 500 MCG INJ,$527.91
LEVOTHYROXINE,$0.40
LEVOTHYROXINE .05,$1.20
LEVOTHYROXINE .15,$1.20
LEVOTHYROXINE 0.1,$1.21
LEVOTHYROXINE 0.2,$1.21
LEVOTHYROXINE 200 MCG INJ,$211.16
LEVOTHYROXINE SODIUM 100MCG IN,$105.58
LEVSIN DROPS 15ML,$39.79
LEVSIN SL 0.125 MG TAB,$2.39
LEVSINEX,$1.28
LEXAPRO 10MG,$0.15
LHC AND RHC + CORONARIES,"$6,545.00"
LHC+RHC+ CORONARIES+BYP GRAFTS,"$6,545.00"
LIBRAX CAP,$2.06
LIDOCAINE,$27.51
LIDOCAINE 1% PF 10ML VIAL,$5.17
LIDOCAINE 1% W/ EPI 10ML INJ,$7.38
"LIDOCAINE 1% W/EPI 1:200,000",$11.06
LIDOCAINE 1%(PEDS) 5ML SYRINGE,$6.36
"LIDOCAINE 1%/EPI 1:100,00 50ML VIAL",$3.57
"LIDOCAINE 1%/EPI 1:100,000 10 ML VIAL",$2.99
"LIDOCAINE 1%/EPI 1:100,000 30ML",$5.08
"LIDOCAINE 1.5%/EPI 1:200,000 PF 5ML VIAL",$4.86
LIDOCAINE 2% W/EPI INJ,$12.82
"LIDOCAINE 2%/EPI 1:100,00 20ML VIAL",$2.99
LIDOCAINE 25% 5 ML OPHTH GEL,$4.65
LIDOCAINE 2GM/DEXT,$6.00
LIDOCAINE HCL 1%/20ML INJ,$1.42
LIDOCAINE JELLY 2%,$6.41
"LIDOCAINE,PLASMA",$94.50
LIDOCAINE/EPI/TETRACAINE GEL,$30.00
LIDODERM PATCH,$15.80
LIFEPORT INFUS SET 20X1(HUBER),$28.00
LIFEPORT INFUSION SET 20X1 1/2,$39.00
LIGASURE PRECISE 002075,"$1,236.00"
LIGATING DEVICE,$171.00
LIGATOR HEMORRHOIDAL SHORT SHT,$350.00
LIGATOR MULTI BAND 6SHOOT XL-C,"$1,183.00"
LIGATOR SPEEDBAND SUPER 7,$750.00
LINACLOTIDE 145 MCG CAPSULE,$12.90
LINAGLIPTIN 5 MG TAB,$13.72
LINDANE 1% LOTION 60 ML,$106.21
LINDANE SHAMPOO 1%,$109.49
LINZESS 290 MCG CAPSULE,$12.90
LIOTHYRONINE SODIUM 5 MCG TAB,$0.64
LIOTHYRONINE TABS,$2.52
LIPASE,$107.00
LIPITOR 10MG,$10.48
LIPITOR 40MG,$14.95
LIPOPROTEIN (A),$363.30
LIPOPROTEIN A,$102.55
LIPOSYN 20% 250ML,$41.16
LIPOSYN 20%/500 ML INJ,$36.38
LIRAGLUTIDE 3MG INJ PEN,$134.31
LISDEXAMFETAMI 20 MG CAP,$9.83
LISDIXAMFETAMINE 10MG CAPSULE,$9.83
LITHIUM 150MG,$0.15
LITHIUM 300MG,$0.17
LITHIUM CR 450MG,$0.43
LITHIUM LEVEL,$108.00
LITHIUM SR 300MG,$0.33
LITTLE NOSES DROPS,$3.02
LIVER STUDY,"$1,860.00"
LIVER/KIDNEY MICROSOME TYPE1AB,$152.32
LIVER/SPLEEN SCAN,$642.00
LMD 10% W/5% DEXTROSE 500ML IN,$26.53
L-METHYLFOLAT 7.5 MG TAB,$2.07
LOCK SWIVEL PEEK 5.5MM,"$1,562.00"
LODINE 400 MG TAB,$1.06
LODINE XL 400MG,$2.37
LONG MEGADYNE CAUTERY 0014,$27.50
LOOP CUTTING 24FR,$302.00
LOOP CUTTING 24FR 27050G/6,$612.00
LOOPS TURP 005312,"$1,680.00"
LOOPS TURP 784515,$420.00
LOPERAMIDE 2MG,$0.73
LOPID TAB,$0.22
LOPRESSOR 5MG/5ML INJ,$2.17
LOPROX CREAM 1%,$15.37
LORAZEPAM 1MG,$0.19
LORAZEPAM 2 MG INJ,$1.90
LORAZEPAM 2MG/ML ORAL CONC,$1.19
LOSARTAN/HYDROCH,$0.22
LOTENSIN 10MG TAB,$0.69
LOTENSIN 20 MG TAB,$0.69
LOTENSIN 20/12.5,$1.62
LOTEPREDNOL ETAB,$224.26
LOTION SKIN SO SOFT 40Z,$0.06
LOTREL 5/10 CAP,$0.15
LOTREL 5/20 CAP,$0.16
LOTRISONE CREAM,$16.86
LOTRISONE LOTION,$117.61
LOVENOX 100MG INJ,$74.43
LOVENOX 120 MG INJ,$89.34
LOVENOX 150 MG INJ,$111.68
LOVENOX 30 MG,$22.30
LOVENOX 40 MG INJ,$29.74
LOVENOX 60 MG INJ,$44.66
LOVENOX 80MG INJ,$59.54
LOWER LEG - LT,$204.00
LOWER LEG - RT,$204.00
LOWER SPINE 2 VWS,$430.00
LOXAPINE 25MG,$1.09
LOXAPINE 5MG,$0.55
LOZOL 1.25 MG TAB,$0.29
LR 250 ML INJ,$5.25
LTA 360 KIT,$5.41
LTD. ECHO FOLLOW UP/LTD STUDY,$342.00
LUBIPROSTONE 8 MCG CAPSULE,$6.19
LUBRIDERM 8OZ,$2.12
LUMBAR PUNCTURE,$224.00
LUMBAR SPINE,$287.00
LUMBAR SPINE W/OBLIQUES,$424.00
LUMIGAN 0.01% OPHTH SOLUTION,$179.88
LUNESTA 3MG TABLET,$15.68
LUNG SCAN/VENT.ST,"$1,264.00"
LUNG STUDY,$736.00
LUNGS-1 VIEW,$190.00
LUNGS-2 VIEWS,$228.00
LURASIDONE 40 MG TABLET,$40.78
LUT.HORMONE,$190.00
LUVOX 100 MG TAB,$0.59
LUVOX 50 MG TAB,$0.50
LYME DZ SCREEN,$289.94
LYRICA 150MG,$7.43
LYRICA 50MG,$8.17
LYRICA 75 MG,$8.17
MAC 1ST 1/2 HR,$252.00
MAC ADD'L 15MIN,$63.50
MACROBID 100 MG CAP,$3.86
MAG GLUCONATE,$0.15
MAG OXIDE,$0.11
MAG SULFATE 50% 1000 MG INJ,$1.58
MAG SULFATE 50% 10000 MG INJ,$3.79
MAG SULFATE 50% 24.6 GM INJ,$18.50
MAG SULFATE 50% 5000 MG INJ,$1.73
MAGNESIUM 2G/50ML IVPB,$14.58
MAGNESIUM CITRATE,$3.00
MAGNESIUM HYDROX,$2.32
MAGNESIUM SULF 40G/1000ML IV,$10.00
MAGNESIUM SULF 5G/10ML SYRINGE,$16.55
MAGNESIUM SULFATE (EPSOM SALTS,$4.54
MAGNESIUM SULFATE 10 GM IV,$3.79
MAGNESIUM SULFATE 1GM/D5W INJ,$7.40
MAGNESIUM SULFATE 4GM/100ML WA,$7.23
"MAGNESIUM,SERUM",$13.10
"MAGNESIUM,UR,24HR",$13.10
MALARIA SMEARS,$35.50
MAMMO NEEDLE LOCALIZATION-1ST,$986.00
MAMMO UNILATERAL DIAG DIG,$254.54
MANDIBLE FRACTURE/DISLOCAT,$338.00
MANDIBLE-COMPLETE,$533.00
"MANGANESE, BLOOD","$1,253.00"
MANIFOLD DORNOCH,$100.80
MANNITOL 20% 500 ML IV,$19.05
MANNITOL 25% 12.5 GM INJ,$2.19
MANUAL THERAPY,$97.00
MANUAL THERAPY,$97.00
MARCAINE .25% 10 ML INJ,$3.28
MARCAINE .5% 10 ML INJ,$3.86
MARCAINE 0.5% W/EPI 250MG INJ,$13.21
MARCAINE HCL 0.25% 75 MG INJ,$3.80
MARCAINE W/EPI .25% 10 ML INJ,$3.61
MARCAINE W/EPI 0.25%/0.0005INJ,$12.35
MARINOL 2.5 MG CAP,$4.72
MARKER ENDOSCOPIC SPOT GIS-44,$315.13
MASK ACCUROX   #2610,$9.60
MASK AEROSAL ADULT #1083,$1.78
MASK AEROSAL PED #1085,$2.75
MASK BILI OLYMPIC,$54.50
MASK BIPAP FF LG,$199.43
MASK BIPAP NON-VENT LG FF,$180.25
MASK CO2 CAPNOGRAPHY ADULT,$23.10
MASK FACE DRAGON  -  PED,$5.40
MASK FACE INFANT  #5,$7.90
MASK FACE TENT #1095,$3.30
MASK LMA AURA SZ 1.5,$16.90
MASK LMA AURA SZ 2,$16.90
MASK LMA AURA SZ 2.5,$16.90
MASK LMA AURA SZ 3 CURVED,$17.50
MASK LMA AURA SZ 4 CURVED,$17.50
MASK LMA AURA SZ 5 CURVED,$17.50
MASK NONREBREATHING 1007,$4.75
MASK OXYGEN  #1069,$5.80
MASK TRACH W/O TUBING 1075,$3.90
MASSAGE,$103.00
MASSAGE,$103.00
MATTRESS OVERLAY LAWSON#359610,$180.00
MATTRESS TRANSWARMER,$71.50
MAVIK 2 MG TAB,$0.44
MAXALT 10MG,$8.31
MAXALT-MLT 10MG,$36.57
MAXEPA 1000MG CAP,$0.05
MAXIPIME 1 GM INJ,$6.00
MAXIPIME 2 GM ADD-VANTAGE IV,$9.00
MAXZIDE 25MG TAB,$0.27
MAYO CONSULT,"$1,521.00"
"MEASLES,MUMPS&RUBELLA VA 12500",$68.67
MECLIZINE,$0.26
MECONIUM DRUG SCN,$420.00
MEDICARE SCREENING AORTA,$248.00
MEDROL 4 MG TAB,$1.14
MEDROL DOSEPAK,$1.14
MEDROXYPROGESTERONE ACET 2.5MG,$0.14
MEFOXIN 1 GM INJ,$7.04
MEFOXIN 1GM/NS 50ML INJ,$4.83
MEFOXIN 2 GM INJ,$12.00
MEFOXIN 2GM/NS 50ML INJ,$9.04
MEGACE LIQ 200 MG/ 5 ML,$0.75
MEGADYNE CAUTERY SHORT 0012,$24.20
MEGADYNE LONG CAUTERY 0014M,$32.50
MEGESTROL 20 MG,$0.29
MEGESTROL 400MG/10ML SUSP,$3.54
MEGESTROL ACETAT 625MG/5ML,$23.57
MEGESTROL ACETATE 40MG TAB,$0.23
MEIER WIRE 002214,"$1,360.00"
MELATONIN 1 MG TAB,$0.04
MELATONIN 3,$0.05
MELATONIN 5MG TABLETS,$0.05
MELLARIL 10MG,$0.38
MELLARIL 25MG,$0.48
MEMANTINE HCL 5MG,$7.41
MEMANTINE XR 14MG CAPSULE,$14.15
MEMANTINE XR 21MG CAPSULE,$14.15
MEMANTINE XR 28MG CAPSULE,$14.15
MEMANTINE XR 7MG CAPSULE,$14.15
MENACTRA VIAL,$115.55
MENEST TAB,$2.50
MENOMUNE-A/C/Y/W-135 INJ,"$1,200.78"
MEPERIDINE 25 MG INJ,$5.95
MEPERIDINE 50 MG INJ,$6.15
MEPERIDINE ELIXIR,$0.84
MEPERIDINE PCA 300 MG INJ,$8.34
MEPERIDINE PCA 500MG 50ML INJ,$11.00
MEPERIDINE TAB,$0.76
MEPHYTON TAB,$58.76
MEPITEL 3X4 002216,$28.00
MEPIVACAINE 1% 500MG/50ML INJ,$9.55
MEPIVACAINE 2% 1000MG/50ML INJ,$8.65
MEPIVACAINE 2% 20 MG INJ,$4.99
MEPLILEX BORDER 4X4,$18.40
MEROPENEM 1 GM INJ,$67.11
MEROPENEM 500 MG IV,$33.56
MESALAMINE 1.2 GM TAB,$9.36
MESALAMINE 1000 MG SUPP,$35.37
MESALAMINE 800 MG ECTAB,$6.21
MESALAMINE DR 400MG CAPSULE,$3.54
MESH ANATOMICAL 6X4 LEFT,$992.82
MESH ANATOMICAL 6X4 RIGHT,$992.82
MESH CMPOSITE PARIETEX 20X15CM,"$2,479.00"
MESH COMPOSITE PARIETEX SZ 9,"$1,408.00"
MESH PARIETAL PARITEX,$648.00
MESH PARIETEX 8 X 5CM,"$1,890.00"
MESH PARIETEX COMPOSITE OPEN S,"$4,657.00"
MESH PARIETEX COMPOSITE SZ 12,"$1,932.00"
MESH PARIETEX SZ 15,"$2,023.00"
MESH PROGRIP SELF FIXATING LT,$685.22
MESH PROGRIP SELF FIXATING RT,$685.22
MESH RESORELLE Y 005261,"$3,152.00"
MESH RESTORELLE DIRECT FIX,"$3,846.00"
MESH RESTORELLE Y,"$3,846.00"
MESH SYMBOTEX SYM 12CM,$770.90
MESH SYMBOTEX SYM 15X10CM,$700.82
MESH SYMBOTEX SYM 9CM,$562.11
MESH VENTRALIGHT ST W/ECHO,"$3,798.00"
MESH VENTRALX LARGE,"$4,422.00"
"MESH,PARIETEX COMPOSITE SZ 15","$1,932.00"
MESNA 1 GM/10ML IV,$6.63
MESTINON 60MG,$1.02
MESTINON TIMESPAN 180 MG,$27.32
METACARPAL/PHALAN DISL/FX,$240.00
METAMUCIL CAP,$0.07
"METANEPHRINES, FRAC, PLASMA",$201.25
"METANEPHRINES,URINE,24HR",$141.40
METANX,$1.08
METATARSOPHANLANGEAL JNT,$240.00
METAXALONE 800,$10.17
METFORMIN HCL 750 MG TAB,$1.51
METHADONE 10MG,$0.35
METHADONE 5MG/5ML,$0.32
METHADONE/METOBOLITE CONFRM SP,$653.58
METHENAMINE HIPPURATE 1 GM TAB,$1.74
METHIMAZOLE 5MG,$0.24
METHOCABAMOL 750MG TAB,$0.22
METHOCARBAMOL 500,$0.21
METHOCARBOMOL 1000MG INJ,$66.08
METHOHEXITAL 200MG SYRINGE,$30.97
METHOTREXATE,$336.91
METHOTREXATE 50 MG INJ,$7.16
METHOTREXATE TAB,$2.79
METHYL SALICYLAT,$1.43
METHYLDOPA 250,$0.18
METHYLDOPATE 250 MG INJ,$40.00
METHYLENE BLUE .5% 10 MG VIAL,$178.98
METHYLENE BLUE 1% 10 MG INJ,$6.25
METHYLENE BLUE 100 MG INJ,$178.98
