Charge Description,Receivable Owner,Service ID,Service Provider,Service Type,Eff Rate Amt
Angiography Spinal  Selective,UHHS GRH,9746,GRH Angiography,Tech,"4,976.00"
Angiogrphy Adrenl Bilat Slcs&I,UHHS GRH,9758,GRH Angiography,Tech,"4,326.00"
Angiogrphy Adrenl Unilt Slts&I,UHHS GRH,9757,GRH Angiography,Tech,"2,888.00"
Aortogram abdominal serialogram,UHHS GRH,9732,GRH Angiography,Tech,"3,864.00"
Aortogram throacic serialorgram,UHHS GRH,9731,GRH Angiography,Tech,"5,984.00"
Aortography abdominal bilateral lower extremity,UHHS GRH,9734,GRH Angiography,Tech,"7,625.00"
Applied Med Gastric Tube Peg GJ141545,UHHS GRH,55360,GRH Angiography,Tech,"1,200.00"
Argon Xcleaner Device 700009XT,UHHS GRH,55353,GRH Angiography,Tech,"1,785.00"
Arrow Catheter CDC22123X1A,UHHS GRH,55106,GRH Angiography,Tech,439
ArthroCare core assure biopsy kit,UHHS GRH,28473,GRH Angiography,Tech,304
Asahi Guidewire Chiaki WAIBCKI200BA,UHHS GRH,55369,GRH Angiography,Tech,"1,350.00"
Aspirate pleura w imaging,UHHS GRH,35829,GRH Angiography,Tech,"2,548.00"
Bard Catheter Slimport 8fr 1608062,UHHS GRH,55108,GRH Angiography,Tech,"1,485.00"
Bard Catheter Tunnel DL 700615,UHHS GRH,55107,GRH Angiography,Tech,720
Bard Lutonix Catheter LX3575940V,UHHS GRH,55335,GRH Angiography,Tech,"5,100.00"
Bard Snare Retrival w/Nitinol SRK30,UHHS GRH,55336,GRH Angiography,Tech,840
Bost Sci Fathom Wire 180cm,UHHS GRH,53423,GRH Angiography,Tech,"1,020.00"
Bost Sci Peripheral Cutting Balloon SM M001PCBO4015140F0,UHHS GRH,55370,GRH Angiography,Tech,"2,598.00"
Bpst Sci Guidewire Amplatz 180cm M001465251,UHHS GRH,55371,GRH Angiography,Tech,129
CESSJ Therapy cath removal,UHHS GRH,35830,GRH Angiography,Tech,"6,027.00"
Change ureterostomy tube/externally accessible ureteral sten,UHHS GRH,31308,GRH Angiography,Tech,"2,854.00"
CMI Vascade Closure 5F 700500DX05U,UHHS GRH,55361,GRH Angiography,Tech,882
CMI Vascade Closure 6/7F 700580I05U,UHHS GRH,55362,GRH Angiography,Tech,582
Cook Cytomax II Cytology Brush G24741,UHHS GRH,55354,GRH Angiography,Tech,270
Cook Guidewire Roadrunner G09608,UHHS GRH,55110,GRH Angiography,Tech,101
Cook Introducer CheckFlow II G13081,UHHS GRH,55111,GRH Angiography,Tech,325
CTI Nu Stent Nephroureteral1008126,UHHS GRH,55109,GRH Angiography,Tech,"5,385.00"
Dir Acc Med Firstchoice Direct Access Catheter UHP7544,UHHS GRH,55337,GRH Angiography,Tech,447
Endophys pressure sheath 6/8,UHHS GRH,55382,GRH Angiography,Tech,"1,500.00"
Endovas decend aorta wo lt subclavian S&I,UHHS GRH,21195,GRH Angiography,Tech,"2,763.00"
Endovas repair thoracic aorta w/lt subclavian S&I,UHHS GRH,21194,GRH Angiography,Tech,"2,763.00"
Endovasc repair w/prosth Iliac/Aorta S&I,UHHS GRH,15473,GRH Angiography,Tech,"2,218.00"
Endovasc revasc open/perc fem popliteal artery(s) unilat w/a,UHHS GRH,32014,GRH Angiography,Tech,"27,221.00"
Endovasc revasc open/perc fem popliteal artery(s) unilat w/t,UHHS GRH,32013,GRH Angiography,Tech,"13,000.00"
Endovasc revasculariztion open/perc fem popliteal artery(s),UHHS GRH,32015,GRH Angiography,Tech,"30,397.00"
Endovasc revasculariztion open/perc fem popliteal artery(s),UHHS GRH,32016,GRH Angiography,Tech,"42,798.00"
Endovascluar revasc open/perc tib peroneal artery unilat eac,UHHS GRH,32023,GRH Angiography,Tech,"12,834.00"
Endovascluar revasc open/perc tib peroneal artery unilat ini,UHHS GRH,32018,GRH Angiography,Tech,"26,965.00"
Endovascluar revasc open/perc tib peroneal artery unilat ini,UHHS GRH,32019,GRH Angiography,Tech,"28,507.00"
Endovascluar revasc open/perc tib peroneal artery unilat ini,UHHS GRH,32020,GRH Angiography,Tech,"47,185.00"
Endovascluar revasc open/perc tib/peroneal artery unilat eac,UHHS GRH,32021,GRH Angiography,Tech,"12,834.00"
Endovascluar revasc open/perc tib/peroneal artery unilat eac,UHHS GRH,32022,GRH Angiography,Tech,"27,243.00"
Endovascular repair aorta S&I,UHHS GRH,15472,GRH Angiography,Tech,"3,172.00"
Endovascular repair Iliac S&I,UHHS GRH,17356,GRH Angiography,Tech,"1,808.00"
Endovenous ablation therapy laser addl veins separate site s,UHHS GRH,30125,GRH Angiography,Tech,"6,375.00"
Endovenous ablation therapy laser first vein treated,UHHS GRH,30124,GRH Angiography,Tech,"6,885.00"
Endovenous ablation therapy radio addl vein separate site,UHHS GRH,30123,GRH Angiography,Tech,"4,392.00"
Endovenous ablation therapy radiofrequency first vein treate,UHHS GRH,30122,GRH Angiography,Tech,"8,484.00"
Exchange biliary drain cath perc include cholangography,UHHS GRH,1384,GRH Angiography,Tech,"1,710.00"
Exoseal Closure Device,UHHS GRH,55364,GRH Angiography,Tech,450
Gore tips set TSET1016,UHHS GRH,55358,GRH Angiography,Tech,"1,461.00"
Halyard Introducer 98432,UHHS GRH,55363,GRH Angiography,Tech,617
Iliac artery balloon each additional ipsilateral iliac vesse,UHHS GRH,32011,GRH Angiography,Tech,"13,754.00"
Iliac artery stent each addl ipsilateral iliac ves incl ball,UHHS GRH,32012,GRH Angiography,Tech,"13,988.00"
Iliac artery stent plcmt unilat includes balloon within same,UHHS GRH,32010,GRH Angiography,Tech,"13,754.00"
Inj contrast for rad eval of CVAD w/fluoro,UHHS GRH,15074,GRH Angiography,Tech,"1,022.00"
Inj proc visual ileal conduit/ureteropyelography,UHHS GRH,31309,GRH Angiography,Tech,"1,305.00"
Inj procedure lymphangiography,UHHS GRH,18111,GRH Angiography,Tech,601
Inject sclero multiple incompet veins,UHHS GRH,30121,GRH Angiography,Tech,213
Inject sclerosing solution single vein,UHHS GRH,30120,GRH Angiography,Tech,697
Insert PICC cath 5yrs or older,UHHS GRH,15688,GRH Angiography,Tech,"2,345.00"
Intro Cath Aorta,UHHS GRH,4059,GRH Angiography,Tech,"3,007.00"
Intro Cath Right Heart/Pulmon,UHHS GRH,4058,GRH Angiography,Tech,"2,391.00"
Intro Cath Super/Infer Vena Cava,UHHS GRH,4060,GRH Angiography,Tech,"1,924.00"
Intro needle/intracath aortic,UHHS GRH,15462,GRH Angiography,Tech,"1,716.00"
Intro needle/intracath retro brachial,UHHS GRH,15461,GRH Angiography,Tech,"2,308.00"
Intro of Needle/cath upper/lower ext art,UHHS GRH,4065,GRH Angiography,Tech,"1,825.00"
JeJunal  transgastric feeding tube 0270183.545,UHHS GRH,55355,GRH Angiography,Tech,"1,015.00"
LOCM 100-199 mg/ml per iodine/ml,UHHS GRH,17211,GRH Angiography,Tech,3
LOCM 200-299 mg/ml iodine/ml,UHHS GRH,17212,GRH Angiography,Tech,3
LOCM 300-399 mg/ml iodine/ml,UHHS GRH,17213,GRH Angiography,Tech,3
Lymphagnio pel/abd unilateral,UHHS GRH,18115,GRH Angiography,Tech,"2,753.00"
Lymphangio ext biilat,UHHS GRH,18113,GRH Angiography,Tech,"2,711.00"
Lymphangiogram pelv/abdom bilat S&I,UHHS GRH,15464,GRH Angiography,Tech,"3,021.00"
Medtronic Amplatz Snare GN2501,UHHS GRH,55383,GRH Angiography,Tech,930
Medtronic Apollo Microcatheter 1055096000,UHHS GRH,55393,GRH Angiography,Tech,"6,135.00"
Medtronic Guidewire Transcend 1030608,UHHS GRH,55372,GRH Angiography,Tech,"1,470.00"
Medtronic Navien Catheter RFX05811508,UHHS GRH,55394,GRH Angiography,Tech,"4,905.00"
Medtronic Reliant Balloon REL46,UHHS GRH,55338,GRH Angiography,Tech,"1,335.00"
Merit Catheter Performa Radial 5/6fr,UHHS GRH,55094,GRH Angiography,Tech,135
Microvention Scepter C Balloon Catheter BC0420C,UHHS GRH,55395,GRH Angiography,Tech,"4,200.00"
Microvention Scepter XC Balloon Catheter BC0411XC,UHHS GRH,55396,GRH Angiography,Tech,"5,100.00"
Mod sedat different prov  from proc ea addl 15 min,UHHS GRH,42503,GRH Angiography,Tech,69
Mod sedat different prov  from proc init 15 min < 5 yrs old,UHHS GRH,42501,GRH Angiography,Tech,648
Mod sedat different prov  from proc init 15 min >5 yrs old,UHHS GRH,42502,GRH Angiography,Tech,660
Mod sedat same prov  perf proc ea addl 15 min,UHHS GRH,42500,GRH Angiography,Tech,70
Mod sedat same prov perf proc init 15 min < 5 yrs old,UHHS GRH,42498,GRH Angiography,Tech,910
Mod sedat same prov perf proc init 15 min > 5 yrs old,UHHS GRH,42499,GRH Angiography,Tech,660
Nerve block local anesthetic/narcotic,UHHS GRH,30118,GRH Angiography,Tech,"1,994.00"
Nerve block local anesthetic/neurolytic,UHHS GRH,30119,GRH Angiography,Tech,"1,728.00"
Open/perc iliac artery unilat init vessel w/translum angio,UHHS GRH,32009,GRH Angiography,Tech,"14,040.00"
Open/perq place stent ea add,UHHS GRH,37975,GRH Angiography,Tech,"14,331.00"
Open/perqplace stent 1st,UHHS GRH,37973,GRH Angiography,Tech,"16,640.00"
Penumbra 6F Neuron 125cm catheter,UHHS GRH,54941,GRH Angiography,Tech,375
Penumbra Ace68 High Flow Catheter,UHHS GRH,54946,GRH Angiography,Tech,"8,385.00"
Penumbra Aspiration Tubing,UHHS GRH,39825,GRH Angiography,Tech,"1,095.00"
Penumbra Indigo 5/6/8 fr catheter CAT5,UHHS GRH,55096,GRH Angiography,Tech,"3,735.00"
Penumbra Indigo Aspiration system IST2,UHHS GRH,55357,GRH Angiography,Tech,"1,095.00"
Penumbra Indigo Separator,UHHS GRH,55356,GRH Angiography,Tech,"5,865.00"
Penumbra Max Distal Delivery Catheter 4/5F,UHHS GRH,55397,GRH Angiography,Tech,"4,650.00"
Penumbra Microcatheter Lantern .025x135cm,UHHS GRH,55097,GRH Angiography,Tech,"2,370.00"
Penumbra Neuron 5 fr 120cm catheter,UHHS GRH,54945,GRH Angiography,Tech,375
Penumbra neuron max 6 fr 088 sheath,UHHS GRH,54944,GRH Angiography,Tech,"1,470.00"
Penumbra Pod Coil RBYPOD8,UHHS GRH,55342,GRH Angiography,Tech,"5,697.00"
Penumbra Pump Canister PAPS2,UHHS GRH,54943,GRH Angiography,Tech,"1,095.00"
Penumbra Revascularization 3D PSR3D,UHHS GRH,55384,GRH Angiography,Tech,"16,170.00"
Penumbra Ruby Coil large 26 cm and up RBY2C1857,UHHS GRH,55341,GRH Angiography,Tech,"3,897.00"
Penumbra Ruby Coil Med 15-25cm RBY2C0825,UHHS GRH,55340,GRH Angiography,Tech,"2,997.00"
Penumbra Ruby Coil Sm 1-10cm RBY4C0204,UHHS GRH,55339,GRH Angiography,Tech,"2,397.00"
Penumbra Velocity Delivery Microcatheter,UHHS GRH,54942,GRH Angiography,Tech,"3,171.00"
Perc vertebroplasty (biopsy incl) 1 vert w/imag,UHHS GRH,39335,GRH Angiography,Tech,"2,888.00"
Perc vertebroplasty 1 vert cervicothoracic w/imag,UHHS GRH,39333,GRH Angiography,Tech,"4,064.00"
Perc vertebroplasty 1 vert lumbosacral w/imag,UHHS GRH,39334,GRH Angiography,Tech,"3,970.00"
Place cath carotd art,UHHS GRH,35819,GRH Angiography,Tech,"15,600.00"
Place cath carotid or innom art,UHHS GRH,35818,GRH Angiography,Tech,"14,512.00"
Place cath carotid/innom art,UHHS GRH,35817,GRH Angiography,Tech,"9,257.00"
Place cath intracranial art,UHHS GRH,35823,GRH Angiography,Tech,"11,393.00"
Place cath subclavian art,UHHS GRH,35820,GRH Angiography,Tech,"8,014.00"
Place cath thoracic aorta,UHHS GRH,35816,GRH Angiography,Tech,"6,710.00"
Place cath vertebral art,UHHS GRH,35821,GRH Angiography,Tech,"13,520.00"
Place cath xtrnl carotid,UHHS GRH,35822,GRH Angiography,Tech,"9,625.00"
Place distal ext prosthesis aorta S&I,UHHS GRH,21197,GRH Angiography,Tech,"2,763.00"
Place neph cath perc incl neph/ureterogram w/image guidance,UHHS GRH,4062,GRH Angiography,Tech,"3,403.00"
Place proximal ext prosth thoracic aorta S&I,UHHS GRH,21196,GRH Angiography,Tech,"2,763.00"
Place uret stent perc inclnephro/ureterow/imag guid via exis,UHHS GRH,40456,GRH Angiography,Tech,"2,702.00"
Possis Thrombectomy Set Omni 109681001,UHHS GRH,34877,GRH Angiography,Tech,"5,415.00"
Possis Thrombectomy Set Proxi 109676001,UHHS GRH,34878,GRH Angiography,Tech,"5,115.00"
Remove intravas foreign body,UHHS GRH,35824,GRH Angiography,Tech,"5,512.00"
Revasc Endovasc open/perc tib peroneal artery unilat initial,UHHS GRH,32017,GRH Angiography,Tech,"13,968.00"
Select cath abd/pel addl order,UHHS GRH,6981,GRH Angiography,Tech,608
Select cath abd/pel init 3rd order,UHHS GRH,6979,GRH Angiography,Tech,"4,306.00"
Select cath abd/pelv int 2nd order,UHHS GRH,6978,GRH Angiography,Tech,"3,986.00"
Select Cath Art Add 2nd/3rd Order,UHHS GRH,6984,GRH Angiography,Tech,"1,916.00"
Select cath art init 3rd order,UHHS GRH,6986,GRH Angiography,Tech,"3,882.00"
Select cath art int 2nd order,UHHS GRH,6985,GRH Angiography,Tech,"2,522.00"
Select cath arterial ea 1st order th,UHHS GRH,6983,GRH Angiography,Tech,"4,090.00"
Select cath artrl ea 1st ord abd/pel/lwr,UHHS GRH,6982,GRH Angiography,Tech,"4,090.00"
Select cath plcmt left/right pulmonary,UHHS GRH,6987,GRH Angiography,Tech,"3,070.00"
Select cath seg/subseg pulmon artery,UHHS GRH,6988,GRH Angiography,Tech,"2,842.00"
Select cath venous 1st order,UHHS GRH,6990,GRH Angiography,Tech,"3,070.00"
Select cath venous 2nd order,UHHS GRH,6989,GRH Angiography,Tech,"3,381.00"
Spectranetics Quick Cross Catheter .035x90 518036,UHHS GRH,55343,GRH Angiography,Tech,501
Spinal puncture lumbar diagnostic,UHHS GRH,9479,GRH Angiography,Tech,"1,402.00"
Splenoportography,UHHS GRH,9768,GRH Angiography,Tech,"4,344.00"
St Jude Closure Device Angio Seal 610131,UHHS GRH,35388,GRH Angiography,Tech,549
Stryker AXS Catheter 5,UHHS GRH,55385,GRH Angiography,Tech,"1,125.00"
Stryker AXS Catheter 6 IC060132,UHHS GRH,55398,GRH Angiography,Tech,"6,075.00"
Stryker AXS Infinity,UHHS GRH,55386,GRH Angiography,Tech,"1,322.00"
Stryker AXS Infinity LS Sheath GEN1080090,UHHS GRH,55098,GRH Angiography,Tech,"1,322.00"
Stryker Excelsior microcatheter 1080,UHHS GRH,55389,GRH Angiography,Tech,"2,737.00"
Stryker Excelsior microcatheter XT17,UHHS GRH,55387,GRH Angiography,Tech,"2,700.00"
Stryker Excelsior microcatheter XT27,UHHS GRH,55388,GRH Angiography,Tech,"2,850.00"
Stryker Guidewire Synchro 14 M00313010,UHHS GRH,55375,GRH Angiography,Tech,"1,736.00"
Stryker Guidewire Synchro 2 Preshaped M00326420,UHHS GRH,55373,GRH Angiography,Tech,"1,682.00"
Stryker Guidewire Transcend ST M001468060,UHHS GRH,55376,GRH Angiography,Tech,"1,402.00"
Stryker GuidewireSynchro 10 M00316330,UHHS GRH,55374,GRH Angiography,Tech,"1,869.00"
Stryker Retriever Trevo XP 4x20 90182,UHHS GRH,55099,GRH Angiography,Tech,"18,600.00"
Stryker Trevo kit 93068,UHHS GRH,55390,GRH Angiography,Tech,"21,347.00"
Stryker Trevo Retriever 4x20,UHHS GRH,54947,GRH Angiography,Tech,"20,813.00"
Surefire Catheter SGC5065COBRA1,UHHS GRH,55100,GRH Angiography,Tech,750
Surefire Infusion Catheter System SPS2512060,UHHS GRH,55101,GRH Angiography,Tech,"8,700.00"
SwiftNinja steerable microcather SNCM125,UHHS GRH,42606,GRH Angiography,Tech,"7,200.00"
Terumo Glide Sheath 301055,UHHS GRH,55113,GRH Angiography,Tech,239
Terumo Glidewire 260 GR3526,UHHS GRH,55112,GRH Angiography,Tech,154
Thrombolytic art therapy,UHHS GRH,35825,GRH Angiography,Tech,"9,187.00"
Thrombolytic art/ven therapy,UHHS GRH,35827,GRH Angiography,Tech,"5,304.00"
Thrombolytic venous therapy,UHHS GRH,35826,GRH Angiography,Tech,"3,536.00"
Transcath place intra venous stent ea addl vein,UHHS GRH,37976,GRH Angiography,Tech,"10,504.00"
Transcath placemnt intra arterl stent ea add art,UHHS GRH,37974,GRH Angiography,Tech,"9,984.00"
Transcath plcmt intravasc stent cerv carotid art w emb prot,UHHS GRH,20686,GRH Angiography,Tech,"13,914.00"
Transcath plcmt intravasc stent(s) cervical carotid art,UHHS GRH,20687,GRH Angiography,Tech,"11,318.00"
Transcath Thx Embolztn Anymeth,UHHS GRH,9793,GRH Angiography,Tech,"11,890.00"
Transluminal Angio Percu Brach,UHHS GRH,7832,GRH Angiography,Tech,"6,072.00"
Vasc embolize/occlude artery,UHHS GRH,37978,GRH Angiography,Tech,"15,626.00"
Vasc embolize/occlude organ,UHHS GRH,37979,GRH Angiography,Tech,"16,640.00"
Vasc embolize/occlude venous,UHHS GRH,37977,GRH Angiography,Tech,"14,903.00"
Vasc emboloze/occlude bleed,UHHS GRH,37980,GRH Angiography,Tech,"16,640.00"
Venogram Extremity Bilateral,UHHS GRH,8091,GRH Angiography,Tech,"1,690.00"
Venogram Extremity Unilateral,UHHS GRH,9769,GRH Angiography,Tech,"1,638.00"
Venogram Inf Caval W/Serialgrm,UHHS GRH,9772,GRH Angiography,Tech,"4,418.00"
Venogram Renal Unilateral,UHHS GRH,18116,GRH Angiography,Tech,"2,807.00"
Venogram Sup Caval W/Serialgrm,UHHS GRH,9774,GRH Angiography,Tech,"3,808.00"
Venography adrenal bilateral select S&I,UHHS GRH,18120,GRH Angiography,Tech,"2,807.00"
Venography adrenal unilat selective S&I,UHHS GRH,18118,GRH Angiography,Tech,"2,807.00"
Venography renal bilateral selective S&I,UHHS GRH,15469,GRH Angiography,Tech,"4,825.00"
Venography Sagittal Sinus S&I,UHHS GRH,9782,GRH Angiography,Tech,"5,401.00"
Venography sinus/jugular catheter S&I,UHHS GRH,18134,GRH Angiography,Tech,"3,164.00"
Venous Cath W Or W/O Angio S&I,UHHS GRH,9790,GRH Angiography,Tech,"3,830.00"
Z Medico Quikclot Hemostatic Interven 183,UHHS GRH,53958,GRH Angiography,Tech,104
APC special procedure,UHHS GRH,16762,GRH APC,Tech,263
Aspirate pleura w imaging,UHHS GRH,35829,GRH APC,Tech,"2,548.00"
Bone marrow aspiration only,UHHS GRH,8400,GRH APC,Tech,"1,073.00"
Bone marrow biopsy needle or trocar,UHHS GRH,8401,GRH APC,Tech,907
Cardiovascular functn eval w/tilt table,UHHS GRH,9202,GRH APC,Tech,"2,034.00"
Cardioversion External OR/Nurse Unit,UHHS GRH,15668,GRH APC,Tech,"2,413.00"
Coagulation time activated,UHHS GRH,8876,GRH APC,Tech,162
CVAD Access Flush,UHHS GRH,13814,GRH APC,Tech,151
CVAD blood draw,UHHS GRH,8381,GRH APC,Tech,92
Defibrilator combo patches,UHHS GRH,17342,GRH APC,Tech,64
Diagnostic bone marrow biopsy(ies) and aspirations,UHHS GRH,53667,GRH APC,Tech,"3,292.00"
Electronic analysis dual chamber int pcmk,UHHS GRH,9209,GRH APC,Tech,468
Electronic analysis pacemaker single chamber w reprogramming,UHHS GRH,9211,GRH APC,Tech,218
Glucose blood glucometer,UHHS GRH,8713,GRH APC,Tech,47
Inject IM or subcut any drug,UHHS GRH,11346,GRH APC,Tech,161
INR (Prothrombin),UHHS GRH,3987,GRH APC,Tech,49
IV hydration each additional hour,UHHS GRH,17693,GRH APC,Tech,218
IV hydration initial up to 1 hour,UHHS GRH,17692,GRH APC,Tech,323
IV push ea sequential of new drug,UHHS GRH,17683,GRH APC,Tech,263
IV push ea sequential of same drug,UHHS GRH,17685,GRH APC,Tech,265
IV push single or initial drug,UHHS GRH,17682,GRH APC,Tech,276
IV therapy addl sequential drug up to 1 hr,UHHS GRH,17688,GRH APC,Tech,518
IV therapy ea add hr up to 8,UHHS GRH,11345,GRH APC,Tech,255
IV therapy nonchemo initial drug 1st hour if < 15 min use pu,UHHS GRH,17686,GRH APC,Tech,821
IV tx concurrent infusion,UHHS GRH,17691,GRH APC,Tech,647
Othr infusion,UHHS GRH,17694,GRH APC,Tech,590
PACU phase 2 base rate,UHHS GRH,13237,GRH APC,Tech,157
PACU phase 2 per minute,UHHS GRH,13238,GRH APC,Tech,17
Phlebotomy therapeutic,UHHS GRH,9317,GRH APC,Tech,313
Pleurx Pleural Insert Kit w/pat Kit 507700,UHHS GRH,40533,GRH APC,Tech,"2,355.00"
Spinal puncture lumbar diag,UHHS GRH,8477,GRH APC,Tech,"1,265.00"
Transesophageal Echo Complete,UHHS GRH,9154,GRH APC,Tech,"2,756.00"
Transfusion bld products on nursing unit,UHHS GRH,8373,GRH APC,Tech,884
Urine pregnancy test visual color (HCGU),UHHS GRH,8626,GRH APC,Tech,69
Venipuncture in Oncology,UHHS GRH,17373,GRH APC,Tech,21
Admin of other vaccine/toxoid each addl,UHHS GRH,42540,GRH Ash Urg Care,Prof,47
Administration Vaccine,UHHS GRH,32211,GRH Ash Urg Care,Prof,45
Airway inhalation treatment,UHHS GRH,32232,GRH Ash Urg Care,Prof,80
Application of long arm splint,UHHS GRH,32198,GRH Ash Urg Care,Prof,376
Apply forearm splint static,UHHS GRH,32199,GRH Ash Urg Care,Prof,316
Apply long leg splint,UHHS GRH,32200,GRH Ash Urg Care,Prof,348
Apply short leg splint,UHHS GRH,32201,GRH Ash Urg Care,Prof,386
Capillary blood draw,UHHS GRH,32205,GRH Ash Urg Care,Prof,16
Cerumen Removal Irrigation,UHHS GRH,42539,GRH Ash Urg Care,Prof,159
Closed treat hand dislocation w manip wo anes,UHHS GRH,32197,GRH Ash Urg Care,Prof,537
Complex wound repair forehead  cheeks  chin  mouth  genitali,UHHS GRH,37351,GRH Ash Urg Care,Prof,678
Control nosebleed anterior complex,UHHS GRH,32203,GRH Ash Urg Care,Prof,369
Control nosebleed anterior simple,UHHS GRH,32202,GRH Ash Urg Care,Prof,404
Demo &/or Eval of inhalation includes 1st treatment,UHHS GRH,32215,GRH Ash Urg Care,Prof,80
Drain/Inject Intermediate Joint,UHHS GRH,32195,GRH Ash Urg Care,Prof,384
Drain/Inject Major Joint,UHHS GRH,32196,GRH Ash Urg Care,Prof,384
Drain/Inject Small Joint,UHHS GRH,32194,GRH Ash Urg Care,Prof,384
ECG with interp & report,UHHS GRH,32231,GRH Ash Urg Care,Prof,174
Evacuation of subungual hematoma,UHHS GRH,32230,GRH Ash Urg Care,Prof,177
FB remove uncut tissue simple,UHHS GRH,32192,GRH Ash Urg Care,Prof,462
I&D abscess multiple @ urgent care,UHHS GRH,32191,GRH Ash Urg Care,Prof,495
I&D abscess single @ urgent care,UHHS GRH,32229,GRH Ash Urg Care,Prof,495
Insert non-indwelling bladder cath,UHHS GRH,32206,GRH Ash Urg Care,Prof,172
Intermediate wound repair face  ears  eyelids  nose; 2.5 cm,UHHS GRH,37350,GRH Ash Urg Care,Prof,546
Intermediate wound repair scalp  axillae  trunk and/or extre,UHHS GRH,37349,GRH Ash Urg Care,Prof,432
Remove FB ext eye,UHHS GRH,32207,GRH Ash Urg Care,Prof,348
Remove FB ext eye embedded,UHHS GRH,32208,GRH Ash Urg Care,Prof,389
Remove FB exteral ear wo anes,UHHS GRH,32209,GRH Ash Urg Care,Prof,348
Remove impacted ear wax 1 or both ears,UHHS GRH,32210,GRH Ash Urg Care,Prof,179
RPR s/n/ax/gen/trnk 2.5cm/<,UHHS GRH,37314,GRH Ash Urg Care,Prof,417
Simple repair F/E/E/N/L/M 2.5 CM/<,UHHS GRH,37342,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37343,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37344,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37345,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37346,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37347,GRH Ash Urg Care,Prof,361
Simple repair wound face  ears  eyelids  nose  lips and/or m,UHHS GRH,37348,GRH Ash Urg Care,Prof,361
Simple repair wound  scalp  neck  external genitalia  trunk,UHHS GRH,37339,GRH Ash Urg Care,Prof,361
Simple repair wound  scalp  neck  external genitalia  trunk,UHHS GRH,37340,GRH Ash Urg Care,Prof,361
Simple repair wound  scalp  neck  external genitalia  trunk,UHHS GRH,37341,GRH Ash Urg Care,Prof,361
